city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp,federal_district,tourism_season,timezone,population,comfort_index,recommended_activity,tourist_season_match
Новосибирск,1,-3,80,774,3.0,ясно,10000,,0,1,1,20.10.2025 14:22:28,2025-10-20T14:22:28.515926,Сибирский,Июнь-Август,UTC+7,1620000,4.1,домашний отдых,нет
Москва,6,4,61,762,4.2,пасмурно,10000,,90,6,6,20.10.2025 10:26:26,2025-10-20T10:26:26.163166,Центральный,Круглогодично,UTC+3,12500000,0.78,домашний отдых,да
Новосибирск,5,2,65,773,3.0,ясно,10000,,0,5,5,20.10.2025 10:26:26,2025-10-20T10:26:26.163166,Сибирский,Июнь-Август,UTC+7,1620000,8.7,домашний отдых,нет
Казань,5,2,75,767,3.68,пасмурно,10000,,100,5,5,20.10.2025 09:27:30,2025-10-20T09:27:30.798122,Приволжский,Май-Сентябрь,UTC+3,1250000,-3.37,домашний отдых,нет
Санкт-Петербург,7,6,83,761,2.0,небольшая облачность,10000,,20,7,7,20.10.2025 09:27:30,2025-10-20T09:27:30.798122,Северо-Западный,Май-Сентябрь,UTC+3,5400000,4.0,домашний отдых,нет
Москва,6,3,61,761,4.53,пасмурно,10000,,100,5,6,20.10.2025 15:24:10,2025-10-20T15:24:10.170820,Центральный,Круглогодично,UTC+3,12500000,-0.25,домашний отдых,да
Санкт-Петербург,1,1,87,764,1.0,переменная облачность,10000,,40,0,1,20.10.2025 01:55:33,2025-10-20T01:55:33.621450,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-1.1,домашний отдых,нет
Казань,6,3,87,767,4.46,пасмурно,10000,,100,6,6,20.10.2025 13:32:45,2025-10-20T13:32:45.562780,Приволжский,Май-Сентябрь,UTC+3,1250000,-5.45,домашний отдых,нет
Казань,6,4,72,767,3.75,пасмурно,10000,,96,6,6,20.10.2025 10:26:26,2025-10-20T10:26:26.163166,Приволжский,Май-Сентябрь,UTC+3,1250000,-1.98,домашний отдых,нет
Москва,6,4,63,762,4.14,пасмурно,10000,,99,6,6,20.10.2025 12:49:45,2025-10-20T12:49:45.462501,Центральный,Круглогодично,UTC+3,12500000,-0.51,домашний отдых,да
Москва,6,3,62,763,4.19,пасмурно,10000,,87,5,6,20.10.2025 09:27:30,2025-10-20T09:27:30.798122,Центральный,Круглогодично,UTC+3,12500000,0.88,домашний отдых,да
Сочи,15,14,58,763,5.19,пасмурно,10000,,100,15,15,20.10.2025 11:20:15,2025-10-20T11:20:15.524295,Южный,Май-Октябрь,UTC+3,400000,3.88,домашний отдых,да
Казань,4,1,74,768,3.72,пасмурно,10000,,100,4,4,20.10.2025 06:35:43,2025-10-20T06:35:43.125908,Приволжский,Май-Сентябрь,UTC+3,1250000,-3.57,домашний отдых,нет
Москва,6,3,61,762,4.34,пасмурно,10000,,92,6,6,20.10.2025 11:20:15,2025-10-20T11:20:15.524295,Центральный,Круглогодично,UTC+3,12500000,0.57,домашний отдых,да
Санкт-Петербург,8,7,81,761,2.0,небольшая облачность,10000,,20,8,8,20.10.2025 11:20:15,2025-10-20T11:20:15.524295,Северо-Западный,Май-Сентябрь,UTC+3,5400000,4.8,домашний отдых,нет
Казань,6,3,81,767,4.18,пасмурно,10000,,100,6,6,20.10.2025 12:49:45,2025-10-20T12:49:45.462501,Приволжский,Май-Сентябрь,UTC+3,1250000,-4.22,домашний отдых,нет
Санкт-Петербург,2,0,88,761,2.0,облачно с прояснениями,10000,,75,2,2,20.10.2025 03:18:59,2025-10-20T03:18:59.902467,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-4.5,домашний отдых,нет
Сочи,14,14,90,762,5.57,небольшой дождь,10000,,100,14,14,20.10.2025 05:23:59,2025-10-20T05:23:59.999581,Южный,Май-Октябрь,UTC+3,400000,-2.96,домашний отдых,да
Сочи,14,14,90,762,1.83,дождь,4383,,100,14,14,20.10.2025 01:55:33,2025-10-20T01:55:33.621450,Южный,Май-Октябрь,UTC+3,400000,-2.58,домашний отдых,да
Новосибирск,5,2,65,773,3.0,ясно,10000,,0,5,5,20.10.2025 07:23:31,2025-10-20T07:23:31.563893,Сибирский,Июнь-Август,UTC+7,1620000,8.7,домашний отдых,нет
Санкт-Петербург,8,7,81,761,3.0,небольшая облачность,10000,,20,8,8,20.10.2025 10:26:26,2025-10-20T10:26:26.163166,Северо-Западный,Май-Сентябрь,UTC+3,5400000,4.7,домашний отдых,нет
Новосибирск,1,-3,80,774,3.0,ясно,10000,,0,1,1,20.10.2025 16:29:31,2025-10-20T16:29:31.376009,Сибирский,Июнь-Август,UTC+7,1620000,4.1,домашний отдых,нет
Сочи,14,14,91,761,2.31,небольшой дождь,4170,,100,14,14,20.10.2025 03:18:59,2025-10-20T03:18:59.902467,Южный,Май-Октябрь,UTC+3,400000,-2.83,домашний отдых,да
Казань,7,4,87,767,4.49,пасмурно,10000,,100,7,7,20.10.2025 16:29:31,2025-10-20T16:29:31.376009,Приволжский,Май-Сентябрь,UTC+3,1250000,-5.05,домашний отдых,нет
Санкт-Петербург,7,5,86,761,2.0,ясно,10000,,0,6,7,20.10.2025 15:24:10,2025-10-20T15:24:10.170820,Северо-Западный,Май-Сентябрь,UTC+3,5400000,5.4,домашний отдых,нет
Сочи,9,8,76,765,1.78,облачно с прояснениями,10000,,54,9,9,20.10.2025 16:29:31,2025-10-20T16:29:31.376009,Южный,Май-Октябрь,UTC+3,400000,2.82,домашний отдых,да
Новосибирск,6,3,61,773,3.0,ясно,10000,,0,6,6,20.10.2025 08:31:35,2025-10-20T08:31:35.287912,Сибирский,Июнь-Август,UTC+7,1620000,9.9,домашний отдых,нет
Москва,5,2,66,764,3.84,пасмурно,10000,,98,4,5,20.10.2025 07:23:31,2025-10-20T07:23:31.563893,Центральный,Круглогодично,UTC+3,12500000,-1.38,домашний отдых,да
Москва,6,3,73,761,4.66,пасмурно,10000,,100,5,7,20.10.2025 16:29:31,2025-10-20T16:29:31.376009,Центральный,Круглогодично,UTC+3,12500000,-2.67,домашний отдых,да
Казань,4,1,76,768,3.68,пасмурно,10000,,100,4,4,20.10.2025 07:23:31,2025-10-20T07:23:31.563893,Приволжский,Май-Сентябрь,UTC+3,1250000,-3.97,домашний отдых,нет
Москва,6,3,62,761,4.5,пасмурно,10000,,100,6,6,20.10.2025 14:22:28,2025-10-20T14:22:28.515926,Центральный,Круглогодично,UTC+3,12500000,-0.45,домашний отдых,да
Москва,5,3,72,763,3.11,пасмурно,10000,,97,4,5,20.10.2025 05:23:59,2025-10-20T05:23:59.999581,Центральный,Круглогодично,UTC+3,12500000,-2.41,домашний отдых,да
Санкт-Петербург,7,7,87,761,0.0,ясно,10000,,0,6,7,20.10.2025 16:29:31,2025-10-20T16:29:31.376009,Северо-Западный,Май-Сентябрь,UTC+3,5400000,5.4,домашний отдых,нет
Санкт-Петербург,3,1,88,761,2.0,пасмурно,10000,,100,3,3,20.10.2025 05:23:59,2025-10-20T05:23:59.999581,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-6.6,домашний отдых,нет
Сочи,14,13,56,764,2.97,пасмурно,10000,,100,14,14,20.10.2025 13:32:45,2025-10-20T13:32:45.562780,Южный,Май-Октябрь,UTC+3,400000,4.1,домашний отдых,да
Новосибирск,2,-1,75,774,2.0,ясно,10000,,0,2,2,20.10.2025 12:49:45,2025-10-20T12:49:45.462501,Сибирский,Июнь-Август,UTC+7,1620000,5.6,домашний отдых,нет
Казань,3,0,72,767,3.12,пасмурно,10000,,100,3,3,20.10.2025 03:18:59,2025-10-20T03:18:59.902467,Приволжский,Май-Сентябрь,UTC+3,1250000,-3.51,домашний отдых,нет
Новосибирск,6,4,65,773,2.0,ясно,10000,,0,6,6,20.10.2025 09:27:30,2025-10-20T09:27:30.798122,Сибирский,Июнь-Август,UTC+7,1620000,9.2,домашний отдых,нет
Сочи,14,14,79,763,6.45,пасмурно,10000,,100,14,14,20.10.2025 07:23:31,2025-10-20T07:23:31.563893,Южный,Май-Октябрь,UTC+3,400000,-0.84,домашний отдых,да
Сочи,14,13,62,764,5.42,пасмурно,10000,,100,14,14,20.10.2025 08:31:35,2025-10-20T08:31:35.287912,Южный,Май-Октябрь,UTC+3,400000,2.66,домашний отдых,да
Санкт-Петербург,7,6,85,761,2.0,переменная облачность,10000,,40,7,7,20.10.2025 14:22:28,2025-10-20T14:22:28.515926,Северо-Западный,Май-Сентябрь,UTC+3,5400000,1.6,домашний отдых,нет
Казань,3,0,73,768,3.25,пасмурно,10000,,100,3,3,20.10.2025 04:28:55,2025-10-20T04:28:55.226573,Приволжский,Май-Сентябрь,UTC+3,1250000,-3.73,домашний отдых,нет
Сочи,14,13,57,764,4.1,пасмурно,10000,,100,14,14,20.10.2025 12:49:45,2025-10-20T12:49:45.462501,Южный,Май-Октябрь,UTC+3,400000,3.79,домашний отдых,да
Новосибирск,3,1,70,774,2.0,ясно,10000,,0,3,3,20.10.2025 11:20:15,2025-10-20T11:20:15.524295,Сибирский,Июнь-Август,UTC+7,1620000,7.0,домашний отдых,нет
Новосибирск,4,1,70,773,3.0,ясно,10000,,0,4,4,20.10.2025 06:35:43,2025-10-20T06:35:43.125908,Сибирский,Июнь-Август,UTC+7,1620000,7.3,домашний отдых,нет
Санкт-Петербург,8,7,80,762,2.0,небольшая облачность,10000,,20,8,8,20.10.2025 12:49:45,2025-10-20T12:49:45.462501,Северо-Западный,Май-Сентябрь,UTC+3,5400000,5.0,домашний отдых,нет
Сочи,14,13,58,763,5.42,пасмурно,10000,,100,14,14,20.10.2025 09:27:30,2025-10-20T09:27:30.798122,Южный,Май-Октябрь,UTC+3,400000,3.46,домашний отдых,да
Москва,7,4,64,761,4.14,пасмурно,10000,,99,6,7,20.10.2025 13:32:45,2025-10-20T13:32:45.562780,Центральный,Круглогодично,UTC+3,12500000,-0.31,домашний отдых,да
Москва,5,2,64,763,4.0,облачно с прояснениями,10000,,80,4,5,20.10.2025 08:31:35,2025-10-20T08:31:35.287912,Центральный,Круглогодично,UTC+3,12500000,0.8,домашний отдых,да
Новосибирск,1,-2,75,774,2.0,ясно,10000,,0,1,1,20.10.2025 04:28:55,2025-10-20T04:28:55.226573,Сибирский,Июнь-Август,UTC+7,1620000,5.2,домашний отдых,нет
Сочи,14,14,79,763,6.45,пасмурно,10000,,100,14,14,20.10.2025 06:35:43,2025-10-20T06:35:43.125908,Южный,Май-Октябрь,UTC+3,400000,-0.84,домашний отдых,да
Казань,7,5,87,767,4.46,пасмурно,10000,,100,7,7,20.10.2025 14:22:28,2025-10-20T14:22:28.515926,Приволжский,Май-Сентябрь,UTC+3,1250000,-5.05,домашний отдых,нет
Москва,5,3,73,764,2.7,пасмурно,10000,,94,5,5,20.10.2025 03:18:59,2025-10-20T03:18:59.902467,Центральный,Круглогодично,UTC+3,12500000,-2.27,домашний отдых,да
Санкт-Петербург,5,3,86,763,2.0,переменная облачность,10000,,40,4,5,20.10.2025 07:23:31,2025-10-20T07:23:31.563893,Северо-Западный,Май-Сентябрь,UTC+3,5400000,0.6,домашний отдых,нет
Санкт-Петербург,6,5,85,761,2.0,небольшая облачность,10000,,20,6,6,20.10.2025 08:31:35,2025-10-20T08:31:35.287912,Северо-Западный,Май-Сентябрь,UTC+3,5400000,3.2,домашний отдых,нет
Сочи,13,13,95,762,4.77,небольшой дождь,10000,,100,13,13,20.10.2025 04:28:55,2025-10-20T04:28:55.226573,Южный,Май-Октябрь,UTC+3,400000,-4.28,домашний отдых,да
Новосибирск,-1,-1,86,774,1.0,небольшая облачность,7000,,14,-1,-1,20.10.2025 03:18:59,2025-10-20T03:18:59.902467,Сибирский,Июнь-Август,UTC+7,1620000,0.9,домашний отдых,нет
Казань,5,2,75,768,3.77,пасмурно,10000,,100,5,5,20.10.2025 08:31:35,2025-10-20T08:31:35.287912,Приволжский,Май-Сентябрь,UTC+3,1250000,-3.38,домашний отдых,нет
Москва,6,4,77,764,2.58,пасмурно,10000,,96,5,6,20.10.2025 01:55:33,2025-10-20T01:55:33.621450,Центральный,Круглогодично,UTC+3,12500000,-2.86,домашний отдых,да
Сочи,14,13,55,764,2.97,пасмурно,10000,,100,14,14,20.10.2025 14:22:28,2025-10-20T14:22:28.515926,Южный,Май-Октябрь,UTC+3,400000,4.3,домашний отдых,да
Новосибирск,1,-3,80,774,3.0,ясно,10000,,0,1,1,20.10.2025 13:32:45,2025-10-20T13:32:45.562780,Сибирский,Июнь-Август,UTC+7,1620000,4.1,домашний отдых,нет
Казань,7,5,71,767,4.12,пасмурно,10000,,96,7,7,20.10.2025 11:20:15,2025-10-20T11:20:15.524295,Приволжский,Май-Сентябрь,UTC+3,1250000,-1.41,домашний отдых,нет
Казань,3,0,73,768,3.53,пасмурно,10000,,100,3,3,20.10.2025 05:23:59,2025-10-20T05:23:59.999581,Приволжский,Май-Сентябрь,UTC+3,1250000,-3.75,домашний отдых,нет
Сочи,12,11,55,764,1.81,облачно с прояснениями,10000,,73,12,12,20.10.2025 15:24:10,2025-10-20T15:24:10.170820,Южный,Май-Октябрь,UTC+3,400000,6.32,домашний отдых,да
Казань,3,0,71,768,3.03,пасмурно,10000,,100,3,3,20.10.2025 01:55:33,2025-10-20T01:55:33.621450,Приволжский,Май-Сентябрь,UTC+3,1250000,-3.3,домашний отдых,нет
