city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp,federal_district,tourism_season,timezone,population,comfort_index,recommended_activity,tourist_season_match
Казань,6,3,91,766,4.82,небольшой дождь,10000,,100,6,6,21.10.2025 15:23:30,2025-10-21T15:23:30.677497,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.28,домашний отдых,нет
Казань,6,3,89,767,5.39,небольшой дождь,10000,,100,6,6,21.10.2025 17:20:42,2025-10-21T17:20:42.754518,Приволжский,Май-Сентябрь,UTC+3,1250000,-5.94,домашний отдых,нет
Сочи,11,10,65,765,3.54,облачно с прояснениями,10000,,67,11,11,21.10.2025 05:22:41,2025-10-21T05:22:41.833517,Южный,Май-Октябрь,UTC+3,400000,4.35,домашний отдых,да
Сочи,9,8,77,766,2.79,ясно,10000,,6,9,9,21.10.2025 16:30:23,2025-10-21T16:30:23.407032,Южный,Май-Октябрь,UTC+3,400000,7.32,домашний отдых,да
Сочи,9,7,75,766,3.35,ясно,10000,,2,9,9,21.10.2025 18:33:31,2025-10-21T18:33:31.118873,Южный,Май-Октябрь,UTC+3,400000,8.06,домашний отдых,да
Санкт-Петербург,8,7,79,761,3.0,пасмурно,10000,,100,8,9,21.10.2025 11:19:28,2025-10-21T11:19:28.391732,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-2.9,домашний отдых,нет
Сочи,9,8,82,766,2.79,ясно,10000,,6,9,9,21.10.2025 17:20:42,2025-10-21T17:20:42.754518,Южный,Май-Октябрь,UTC+3,400000,6.32,домашний отдых,да
Новосибирск,2,-2,87,774,3.0,ясно,10000,,0,2,2,21.10.2025 04:27:51,2025-10-21T04:27:51.333536,Сибирский,Июнь-Август,UTC+7,1620000,3.1,домашний отдых,нет
Санкт-Петербург,4,4,92,762,1.0,переменная облачность,9000,,40,2,4,21.10.2025 01:48:59,2025-10-21T01:48:59.357095,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-0.9,домашний отдых,нет
Москва,4,0,75,761,4.85,небольшой дождь,10000,,100,2,4,21.10.2025 03:08:57,2025-10-21T03:08:57.950593,Центральный,Круглогодично,UTC+3,12500000,-3.88,домашний отдых,да
Новосибирск,0,-4,100,776,3.0,облачно с прояснениями,6000,,75,0,0,21.10.2025 21:21:08,2025-10-21T21:21:08.640759,Сибирский,Июнь-Август,UTC+7,1620000,-7.8,домашний отдых,нет
Санкт-Петербург,4,2,92,761,2.0,туман,10000,,97,2,4,21.10.2025 03:08:57,2025-10-21T03:08:57.950593,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-6.7,домашний отдых,нет
Санкт-Петербург,7,6,77,761,2.0,ясно,10000,,0,6,7,21.10.2025 14:21:56,2025-10-21T14:21:56.966463,Северо-Западный,Май-Сентябрь,UTC+3,5400000,7.2,домашний отдых,нет
Москва,5,2,53,763,3.49,пасмурно,10000,,99,3,6,21.10.2025 15:23:30,2025-10-21T15:23:30.677497,Центральный,Круглогодично,UTC+3,12500000,1.15,домашний отдых,да
Новосибирск,2,2,80,776,1.0,переменная облачность,10000,,40,2,2,21.10.2025 13:36:33,2025-10-21T13:36:33.679212,Сибирский,Июнь-Август,UTC+7,1620000,0.7,домашний отдых,нет
Москва,5,4,70,764,1.96,переменная облачность,10000,,40,3,6,21.10.2025 23:21:51,2025-10-21T23:21:51.433519,Центральный,Круглогодично,UTC+3,12500000,3.8,домашний отдых,да
Новосибирск,6,3,65,774,3.0,ясно,10000,,0,6,6,21.10.2025 07:23:36,2025-10-21T07:23:36.252876,Сибирский,Июнь-Август,UTC+7,1620000,9.1,домашний отдых,нет
