city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp,federal_district,tourism_season,timezone,population,comfort_index,recommended_activity,tourist_season_match
Москва,13,12,73,767,1.49,пасмурно,10000,,100,11,13,08.10.2025 17:37:48,2025-10-08T17:37:48.446658,Центральный,Круглогодично,UTC+3,12500000,0.45,домашний отдых,да
Казань,2,2,79,770,1.31,ясно,10000,,2,2,2,08.10.2025 03:08:47,2025-10-08T03:08:47.123398,Приволжский,Май-Сентябрь,UTC+3,1250000,4.67,домашний отдых,нет
Казань,7,7,58,768,0.71,пасмурно,10000,,99,7,7,08.10.2025 23:28:42,2025-10-08T23:28:42.688656,Приволжский,Май-Сентябрь,UTC+3,1250000,1.23,домашний отдых,нет
Москва,15,14,68,767,1.8,пасмурно,10000,,100,14,15,08.10.2025 13:42:46,2025-10-08T13:42:46.209819,Центральный,Круглогодично,UTC+3,12500000,2.22,домашний отдых,да
Москва,11,10,76,767,0.98,пасмурно,10000,,100,9,12,08.10.2025 20:35:47,2025-10-08T20:35:47.230989,Центральный,Круглогодично,UTC+3,12500000,-0.9,домашний отдых,да
Санкт-Петербург,10,9,76,764,3.0,небольшая облачность,10000,,20,10,10,08.10.2025 16:51:59,2025-10-08T16:51:59.075579,Северо-Западный,Май-Сентябрь,UTC+3,5400000,6.5,домашний отдых,нет
Москва,13,12,81,768,1.99,пасмурно,10000,,100,11,13,08.10.2025 06:52:14,2025-10-08T06:52:14.267670,Центральный,Круглогодично,UTC+3,12500000,-1.2,домашний отдых,да
Москва,12,11,82,768,1.36,пасмурно,10000,,100,10,13,08.10.2025 04:40:15,2025-10-08T04:40:15.981329,Центральный,Круглогодично,UTC+3,12500000,-1.74,домашний отдых,да
Новосибирск,1,-3,69,773,3.37,пасмурно,10000,,99,1,1,08.10.2025 08:49:06,2025-10-08T08:49:06.234416,Сибирский,Июнь-Август,UTC+7,1620000,-3.64,домашний отдых,нет
Казань,15,14,45,769,1.99,ясно,10000,,9,15,15,08.10.2025 08:49:06,2025-10-08T08:49:06.234416,Приволжский,Май-Сентябрь,UTC+3,1250000,15.9,активный туризм,нет
Казань,15,14,44,769,1.9,переменная облачность,10000,,26,15,15,08.10.2025 09:38:00,2025-10-08T09:38:00.882751,Приволжский,Май-Сентябрь,UTC+3,1250000,14.41,культурный туризм,нет
Казань,15,14,52,769,2.01,пасмурно,10000,,100,15,15,08.10.2025 13:42:46,2025-10-08T13:42:46.209819,Приволжский,Май-Сентябрь,UTC+3,1250000,5.4,домашний отдых,нет
Казань,2,1,68,770,1.62,ясно,10000,,1,2,2,08.10.2025 04:40:15,2025-10-08T04:40:15.981329,Приволжский,Май-Сентябрь,UTC+3,1250000,6.94,домашний отдых,нет
Сочи,24,24,56,755,1.9,ясно,10000,,0,24,24,08.10.2025 07:30:48,2025-10-08T07:30:48.350009,Южный,Май-Октябрь,UTC+3,400000,18.21,активный туризм,да
Сочи,20,20,71,755,2.58,пасмурно,10000,,100,20,20,08.10.2025 20:35:47,2025-10-08T20:35:47.230989,Южный,Май-Октябрь,UTC+3,400000,3.54,домашний отдых,да
Москва,13,12,73,767,1.39,пасмурно,10000,,100,11,14,08.10.2025 16:51:59,2025-10-08T16:51:59.075579,Центральный,Круглогодично,UTC+3,12500000,0.46,домашний отдых,да
Москва,11,10,76,766,1.0,пасмурно,10000,,100,9,11,08.10.2025 22:35:47,2025-10-08T22:35:47.841167,Центральный,Круглогодично,UTC+3,12500000,-0.9,домашний отдых,да
Новосибирск,-1,-5,93,770,3.0,небольшой снег,2100,,100,-1,-1,08.10.2025 17:37:48,2025-10-08T17:37:48.446658,Сибирский,Июнь-Август,UTC+7,1620000,-9.3,домашний отдых,нет
