city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp,federal_district,tourism_season,timezone,population,comfort_index,recommended_activity,tourist_season_match
Казань,3,1,80,771,2.76,пасмурно,10000,,97,3,3,02.12.2025 10:28:50,2025-12-02T10:28:50.842247,Приволжский,Май-Сентябрь,UTC+3,1250000,-4.78,домашний отдых,нет
Сочи,10,9,83,768,1.41,пасмурно,10000,,100,10,10,02.12.2025 16:35:30,2025-12-02T16:35:30.610373,Южный,Май-Октябрь,UTC+3,400000,-2.74,домашний отдых,нет
Москва,1,0,58,770,1.66,пасмурно,10000,,99,0,1,02.12.2025 10:28:50,2025-12-02T10:28:50.842247,Центральный,Круглогодично,UTC+3,12500000,-1.27,домашний отдых,да
Санкт-Петербург,3,-1,93,764,5.0,пасмурно,10000,,100,3,4,02.12.2025 04:34:30,2025-12-02T04:34:30.217150,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-7.9,домашний отдых,нет
Санкт-Петербург,2,-2,92,767,4.0,пасмурно,10000,,100,2,3,02.12.2025 19:22:40,2025-12-02T19:22:40.173038,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-8.0,домашний отдых,нет
Сочи,10,9,86,766,2.06,пасмурно,10000,,100,10,10,02.12.2025 05:25:02,2025-12-02T05:25:02.112450,Южный,Май-Октябрь,UTC+3,400000,-3.41,домашний отдых,нет
Сочи,10,9,84,768,2.1,облачно с прояснениями,10000,,57,10,10,02.12.2025 18:39:11,2025-12-02T18:39:11.068820,Южный,Май-Октябрь,UTC+3,400000,1.29,домашний отдых,нет
Сочи,10,9,83,765,2.48,пасмурно,10000,,100,10,10,02.12.2025 03:23:05,2025-12-02T03:23:05.565408,Южный,Май-Октябрь,UTC+3,400000,-2.85,домашний отдых,нет
Новосибирск,0,-5,74,770,4.0,пасмурно,10000,,100,0,0,02.12.2025 10:28:50,2025-12-02T10:28:50.842247,Сибирский,Июнь-Август,UTC+7,1620000,-5.2,домашний отдых,нет
Казань,1,-1,91,770,2.54,пасмурно,10000,,100,1,1,02.12.2025 19:22:40,2025-12-02T19:22:40.173038,Приволжский,Май-Сентябрь,UTC+3,1250000,-8.05,домашний отдых,нет
Сочи,12,12,85,767,1.23,пасмурно,10000,,100,12,12,02.12.2025 13:40:10,2025-12-02T13:40:10.540550,Южный,Май-Октябрь,UTC+3,400000,-2.32,домашний отдых,нет
Казань,1,-1,88,772,2.5,пасмурно,10000,,100,1,1,02.12.2025 03:23:05,2025-12-02T03:23:05.565408,Приволжский,Май-Сентябрь,UTC+3,1250000,-7.45,домашний отдых,нет
Сочи,11,10,87,767,1.21,пасмурно,10000,,100,11,11,02.12.2025 07:26:29,2025-12-02T07:26:29.203015,Южный,Май-Октябрь,UTC+3,400000,-3.12,домашний отдых,нет
Москва,2,0,56,770,1.59,пасмурно,10000,,100,0,2,02.12.2025 14:29:39,2025-12-02T14:29:39.698868,Центральный,Круглогодично,UTC+3,12500000,-0.56,домашний отдых,да
Сочи,12,12,85,767,1.42,пасмурно,10000,,100,12,12,02.12.2025 11:23:48,2025-12-02T11:23:48.463426,Южный,Май-Октябрь,UTC+3,400000,-2.34,домашний отдых,нет
Новосибирск,0,-6,93,767,6.0,небольшой снег,10000,,100,0,0,02.12.2025 01:56:17,2025-12-02T01:56:17.475997,Сибирский,Июнь-Август,UTC+7,1620000,-9.2,домашний отдых,нет
Москва,2,0,63,770,1.47,пасмурно,10000,,100,1,2,02.12.2025 17:27:09,2025-12-02T17:27:09.502951,Центральный,Круглогодично,UTC+3,12500000,-1.95,домашний отдых,да
Москва,2,0,57,770,1.58,пасмурно,10000,,100,0,2,02.12.2025 15:28:49,2025-12-02T15:28:49.922266,Центральный,Круглогодично,UTC+3,12500000,-0.76,домашний отдых,да
Санкт-Петербург,4,0,91,766,5.0,пасмурно,10000,,100,4,4,02.12.2025 12:53:46,2025-12-02T12:53:46.611965,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-7.1,домашний отдых,нет
Казань,1,-1,91,770,2.46,пасмурно,10000,,97,1,1,02.12.2025 17:27:09,2025-12-02T17:27:09.502951,Приволжский,Май-Сентябрь,UTC+3,1250000,-7.75,домашний отдых,нет
Санкт-Петербург,4,1,93,765,3.0,пасмурно,9000,,100,4,4,02.12.2025 08:36:00,2025-12-02T08:36:00.237411,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-7.3,домашний отдых,нет
Новосибирск,-3,-8,86,772,4.0,пасмурно,10000,,100,-3,-3,02.12.2025 20:31:25,2025-12-02T20:31:25.659239,Сибирский,Июнь-Август,UTC+7,1620000,-8.8,домашний отдых,нет
Казань,1,-1,91,770,2.5,пасмурно,10000,,100,1,1,02.12.2025 18:39:11,2025-12-02T18:39:11.068820,Приволжский,Май-Сентябрь,UTC+3,1250000,-8.05,домашний отдых,нет
Санкт-Петербург,4,1,93,764,4.0,пасмурно,10000,,100,4,4,02.12.2025 06:38:43,2025-12-02T06:38:43.579201,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-7.4,домашний отдых,нет
Казань,2,0,84,771,2.59,пасмурно,10000,,100,2,2,02.12.2025 12:53:46,2025-12-02T12:53:46.611965,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.26,домашний отдых,нет
Сочи,10,9,86,766,2.06,пасмурно,10000,,100,10,10,02.12.2025 04:34:30,2025-12-02T04:34:30.217150,Южный,Май-Октябрь,UTC+3,400000,-3.41,домашний отдых,нет
Казань,1,-2,88,770,2.68,пасмурно,10000,,100,1,1,02.12.2025 20:31:25,2025-12-02T20:31:25.659239,Приволжский,Май-Сентябрь,UTC+3,1250000,-7.47,домашний отдых,нет
Казань,1,-1,86,772,2.41,пасмурно,10000,,100,1,1,02.12.2025 04:34:30,2025-12-02T04:34:30.217150,Приволжский,Май-Сентябрь,UTC+3,1250000,-7.04,домашний отдых,нет
Казань,2,0,89,771,2.29,пасмурно,10000,,99,2,2,02.12.2025 15:28:49,2025-12-02T15:28:49.922266,Приволжский,Май-Сентябрь,UTC+3,1250000,-7.13,домашний отдых,нет
Санкт-Петербург,4,1,93,762,4.0,пасмурно,10000,,100,4,4,02.12.2025 05:25:02,2025-12-02T05:25:02.112450,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-7.4,домашний отдых,нет
Новосибирск,0,-6,86,768,7.0,небольшой снег,9000,,100,0,0,02.12.2025 03:23:05,2025-12-02T03:23:05.565408,Сибирский,Июнь-Август,UTC+7,1620000,-7.9,домашний отдых,нет
Новосибирск,0,-5,86,768,5.0,небольшой снег,9000,,100,0,0,02.12.2025 04:34:30,2025-12-02T04:34:30.217150,Сибирский,Июнь-Август,UTC+7,1620000,-7.7,домашний отдых,нет
Сочи,12,12,84,767,1.77,пасмурно,10000,,100,12,12,02.12.2025 09:31:15,2025-12-02T09:31:15.014555,Южный,Май-Октябрь,UTC+3,400000,-2.18,домашний отдых,нет
Сочи,9,9,93,767,1.41,пасмурно,10000,,100,9,9,02.12.2025 17:27:09,2025-12-02T17:27:09.502951,Южный,Май-Октябрь,UTC+3,400000,-5.14,домашний отдых,нет
Сочи,12,12,88,767,0.92,пасмурно,10000,,100,12,12,02.12.2025 08:36:00,2025-12-02T08:36:00.237411,Южный,Май-Октябрь,UTC+3,400000,-2.89,домашний отдых,нет
Сочи,12,12,86,767,1.77,пасмурно,10000,,100,12,12,02.12.2025 10:28:50,2025-12-02T10:28:50.842247,Южный,Май-Октябрь,UTC+3,400000,-2.58,домашний отдых,нет
Новосибирск,-1,-7,74,772,5.0,пасмурно,10000,,100,-1,-1,02.12.2025 15:28:49,2025-12-02T15:28:49.922266,Сибирский,Июнь-Август,UTC+7,1620000,-5.7,домашний отдых,нет
Новосибирск,-1,-6,80,772,4.0,пасмурно,10000,,100,-1,-1,02.12.2025 13:40:10,2025-12-02T13:40:10.540550,Сибирский,Июнь-Август,UTC+7,1620000,-6.8,домашний отдых,нет
Новосибирск,0,-4,80,770,3.0,облачно с прояснениями,10000,,75,0,0,02.12.2025 09:31:15,2025-12-02T09:31:15.014555,Сибирский,Июнь-Август,UTC+7,1620000,-3.8,домашний отдых,нет
Новосибирск,-1,-6,80,772,4.0,пасмурно,10000,,100,-1,-1,02.12.2025 14:29:39,2025-12-02T14:29:39.698868,Сибирский,Июнь-Август,UTC+7,1620000,-6.8,домашний отдых,нет
Москва,0,-3,62,769,2.07,пасмурно,10000,,100,-1,1,02.12.2025 01:56:17,2025-12-02T01:56:17.475997,Центральный,Круглогодично,UTC+3,12500000,-2.61,домашний отдых,да
Санкт-Петербург,3,0,92,766,3.0,пасмурно,10000,,100,3,3,02.12.2025 17:27:09,2025-12-02T17:27:09.502951,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-7.5,домашний отдых,нет
Казань,2,0,85,772,2.42,пасмурно,10000,,100,2,2,02.12.2025 06:38:43,2025-12-02T06:38:43.579201,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.44,домашний отдых,нет
Казань,1,-1,90,772,2.41,пасмурно,10000,,99,1,1,02.12.2025 01:56:17,2025-12-02T01:56:17.475997,Приволжский,Май-Сентябрь,UTC+3,1250000,-7.74,домашний отдых,нет
Москва,2,1,62,771,1.43,пасмурно,10000,,100,1,2,02.12.2025 18:39:11,2025-12-02T18:39:11.068820,Центральный,Круглогодично,UTC+3,12500000,-1.74,домашний отдых,да
