city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp,federal_district,tourism_season,timezone,population,comfort_index,recommended_activity,tourist_season_match
Москва,5,5,64,768,1.34,пасмурно,10000,,99,4,5,02.11.2025 01:56:41,2025-11-02T01:56:41.001841,Центральный,Круглогодично,UTC+3,12500000,-0.83,домашний отдых,да
Новосибирск,4,-2,70,763,9.0,пасмурно,10000,,100,4,4,02.11.2025 06:33:18,2025-11-02T06:33:18.922012,Сибирский,Июнь-Август,UTC+7,1620000,-3.3,домашний отдых,нет
Новосибирск,3,-2,70,764,6.0,пасмурно,10000,,100,3,3,02.11.2025 12:41:49,2025-11-02T12:41:49.478555,Сибирский,Июнь-Август,UTC+7,1620000,-3.4,домашний отдых,нет
Новосибирск,2,-4,80,764,8.0,облачно с прояснениями,10000,,75,2,2,02.11.2025 03:20:06,2025-11-02T03:20:06.715191,Сибирский,Июнь-Август,UTC+7,1620000,-3.5,домашний отдых,нет
Сочи,9,8,88,769,2.47,переменная облачность,10000,,26,9,9,02.11.2025 03:20:06,2025-11-02T03:20:06.715191,Южный,Май-Октябрь,UTC+3,400000,3.15,домашний отдых,нет
Новосибирск,5,-1,56,764,9.0,пасмурно,10000,,100,5,5,02.11.2025 09:20:32,2025-11-02T09:20:32.253017,Сибирский,Июнь-Август,UTC+7,1620000,-0.1,домашний отдых,нет
Санкт-Петербург,6,4,93,764,2.0,пасмурно,9000,,100,4,6,02.11.2025 01:56:41,2025-11-02T01:56:41.001841,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-6.4,домашний отдых,нет
Казань,3,1,70,767,3.0,облачно с прояснениями,10000,,70,3,3,02.11.2025 08:26:15,2025-11-02T08:26:15.651423,Приволжский,Май-Сентябрь,UTC+3,1250000,-0.1,домашний отдых,нет
Санкт-Петербург,5,2,95,762,4.0,пасмурно,10000,,100,5,5,02.11.2025 09:20:32,2025-11-02T09:20:32.253017,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-7.4,домашний отдых,нет
Казань,2,0,76,767,2.77,пасмурно,10000,,93,2,2,02.11.2025 06:33:18,2025-11-02T06:33:18.922012,Приволжский,Май-Сентябрь,UTC+3,1250000,-3.98,домашний отдых,нет
Сочи,13,12,67,770,0.53,ясно,10000,,0,13,13,02.11.2025 06:33:18,2025-11-02T06:33:18.922012,Южный,Май-Октябрь,UTC+3,400000,11.75,культурный туризм,нет
