city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp,federal_district,tourism_season,timezone,population,comfort_index,recommended_activity,tourist_season_match
Казань,4,1,87,765,3.35,пасмурно,10000,,100,4,4,24.10.2025 05:22:30,2025-10-24T05:22:30.377926,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.14,домашний отдых,нет
Казань,3,1,88,765,2.71,пасмурно,10000,,100,3,3,24.10.2025 01:44:01,2025-10-24T01:44:01.634403,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.67,домашний отдых,нет
Казань,4,2,89,765,2.46,пасмурно,10000,,100,4,4,24.10.2025 03:03:22,2025-10-24T03:03:22.755247,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.45,домашний отдых,нет
Санкт-Петербург,4,1,92,752,4.0,пасмурно,10000,,100,4,4,24.10.2025 03:03:22,2025-10-24T03:03:22.755247,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-7.2,домашний отдых,нет
Новосибирск,-4,-8,100,778,2.0,плотный туман,6000,,22,-4,-4,24.10.2025 03:03:22,2025-10-24T03:03:22.755247,Сибирский,Июнь-Август,UTC+7,1620000,-4.0,домашний отдых,нет
Сочи,14,14,87,761,4.67,небольшой дождь,10000,,100,14,14,24.10.2025 04:27:36,2025-10-24T04:27:36.269342,Южный,Май-Октябрь,UTC+3,400000,-2.27,домашний отдых,да
Новосибирск,0,0,100,778,1.0,ясно,10000,,0,0,0,24.10.2025 04:27:36,2025-10-24T04:27:36.269342,Сибирский,Июнь-Август,UTC+7,1620000,-0.1,домашний отдых,нет
Санкт-Петербург,5,3,93,751,3.0,облачно с прояснениями,10000,,75,5,5,24.10.2025 05:22:30,2025-10-24T05:22:30.377926,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-4.4,домашний отдых,нет
Сочи,15,15,87,761,3.76,небольшой дождь,10000,,100,15,15,24.10.2025 05:22:30,2025-10-24T05:22:30.377926,Южный,Май-Октябрь,UTC+3,400000,-1.78,домашний отдых,да
Санкт-Петербург,4,2,92,751,3.0,облачно с прояснениями,10000,,75,4,4,24.10.2025 04:27:36,2025-10-24T04:27:36.269342,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-4.6,домашний отдых,нет
Казань,3,0,90,765,3.01,пасмурно,10000,,100,3,3,24.10.2025 04:27:36,2025-10-24T04:27:36.269342,Приволжский,Май-Сентябрь,UTC+3,1250000,-7.1,домашний отдых,нет
Сочи,15,15,82,761,3.93,дождь,10000,,100,15,15,24.10.2025 01:44:01,2025-10-24T01:44:01.634403,Южный,Май-Октябрь,UTC+3,400000,-0.79,домашний отдых,да
Москва,6,2,75,761,4.22,небольшой дождь,10000,,100,5,6,24.10.2025 03:03:22,2025-10-24T03:03:22.755247,Центральный,Круглогодично,UTC+3,12500000,-3.02,домашний отдых,да
Москва,6,3,74,761,4.06,небольшой дождь,10000,,100,5,6,24.10.2025 01:44:01,2025-10-24T01:44:01.634403,Центральный,Круглогодично,UTC+3,12500000,-2.81,домашний отдых,да
Новосибирск,-4,-4,100,779,1.0,переменная облачность,7000,,29,-4,-4,24.10.2025 01:44:01,2025-10-24T01:44:01.634403,Сибирский,Июнь-Август,UTC+7,1620000,-4.6,домашний отдых,нет
Новосибирск,3,1,81,778,2.0,ясно,10000,,0,3,3,24.10.2025 05:22:30,2025-10-24T05:22:30.377926,Сибирский,Июнь-Август,UTC+7,1620000,4.8,домашний отдых,нет
Москва,6,3,76,761,4.03,небольшой дождь,10000,,100,5,7,24.10.2025 04:27:36,2025-10-24T04:27:36.269342,Центральный,Круглогодично,UTC+3,12500000,-3.2,домашний отдых,да
Москва,6,3,76,761,4.21,небольшой дождь,10000,,100,5,6,24.10.2025 05:22:30,2025-10-24T05:22:30.377926,Центральный,Круглогодично,UTC+3,12500000,-3.22,домашний отдых,да
Санкт-Петербург,4,2,92,753,3.0,пасмурно,10000,,100,4,4,24.10.2025 01:44:01,2025-10-24T01:44:01.634403,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-7.1,домашний отдых,нет
Сочи,15,15,80,761,4.98,небольшой дождь,10000,,100,15,15,24.10.2025 03:03:22,2025-10-24T03:03:22.755247,Южный,Май-Октябрь,UTC+3,400000,-0.5,домашний отдых,да
