city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp,federal_district,tourism_season,timezone,population,comfort_index,recommended_activity,tourist_season_match
Сочи,11,10,60,767,3.41,небольшая облачность,10000,,19,11,11,01.11.2025 05:22:05,2025-11-01T05:22:05.699439,Южный,Май-Октябрь,UTC+3,400000,10.16,культурный туризм,нет
Москва,6,4,54,763,2.91,пасмурно,10000,,100,5,7,01.11.2025 07:20:10,2025-11-01T07:20:10.999278,Центральный,Круглогодично,UTC+3,12500000,1.31,домашний отдых,да
Новосибирск,12,10,54,752,8.0,ясно,10000,,0,12,12,01.11.2025 08:27:49,2025-11-01T08:27:49.507543,Сибирский,Июнь-Август,UTC+7,1620000,13.2,культурный туризм,нет
Новосибирск,8,3,81,752,11.0,небольшой дождь,10000,,75,8,8,01.11.2025 11:17:31,2025-11-01T11:17:31.455923,Сибирский,Июнь-Август,UTC+7,1620000,-1.6,домашний отдых,нет
Казань,5,2,86,761,3.79,пасмурно,10000,,100,5,5,01.11.2025 09:21:48,2025-11-01T09:21:48.329526,Приволжский,Май-Сентябрь,UTC+3,1250000,-5.58,домашний отдых,нет
Москва,6,3,59,761,3.32,пасмурно,10000,,100,5,6,01.11.2025 03:15:06,2025-11-01T03:15:06.409596,Центральный,Круглогодично,UTC+3,12500000,0.27,домашний отдых,да
Казань,5,2,86,761,3.66,пасмурно,10000,,100,5,5,01.11.2025 08:27:49,2025-11-01T08:27:49.507543,Приволжский,Май-Сентябрь,UTC+3,1250000,-5.57,домашний отдых,нет
Москва,8,6,54,764,1.82,пасмурно,10000,,100,6,8,01.11.2025 11:17:31,2025-11-01T11:17:31.455923,Центральный,Круглогодично,UTC+3,12500000,2.22,домашний отдых,да
Москва,8,6,51,764,2.14,пасмурно,10000,,100,6,8,01.11.2025 10:22:22,2025-11-01T10:22:22.716973,Центральный,Круглогодично,UTC+3,12500000,2.79,домашний отдых,да
Санкт-Петербург,6,6,94,762,1.0,небольшая морось,2900,,100,6,6,01.11.2025 07:20:10,2025-11-01T07:20:10.999278,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-6.5,домашний отдых,нет
Санкт-Петербург,6,4,93,761,2.0,пасмурно,5000,,100,5,6,01.11.2025 01:54:37,2025-11-01T01:54:37.440299,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-6.4,домашний отдых,нет
Казань,5,3,87,761,3.61,пасмурно,10000,,100,5,5,01.11.2025 10:22:22,2025-11-01T10:22:22.716973,Приволжский,Май-Сентябрь,UTC+3,1250000,-5.76,домашний отдых,нет
Санкт-Петербург,7,7,95,762,1.0,туман,5000,,75,7,7,01.11.2025 10:22:22,2025-11-01T10:22:22.716973,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-3.8,домашний отдых,нет
Санкт-Петербург,6,6,94,761,1.0,пасмурно,6000,,100,5,6,01.11.2025 06:32:02,2025-11-01T06:32:02.803915,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-6.5,домашний отдых,нет
