city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp,federal_district,tourism_season,timezone,population,comfort_index,recommended_activity,tourist_season_match
Москва,3,0,60,766,3.2,пасмурно,10000,,95,2,4,28.11.2025 15:25:32,2025-11-28T15:25:32.010401,Центральный,Круглогодично,UTC+3,12500000,-0.62,домашний отдых,да
Москва,3,0,58,766,3.06,облачно с прояснениями,10000,,74,1,3,28.11.2025 16:30:27,2025-11-28T16:30:27.396069,Центральный,Круглогодично,UTC+3,12500000,1.89,домашний отдых,да
Москва,1,-1,62,767,2.45,переменная облачность,10000,,31,0,1,28.11.2025 20:26:43,2025-11-28T20:26:43.524221,Центральный,Круглогодично,UTC+3,12500000,4.66,домашний отдых,да
Казань,4,3,98,766,1.49,пасмурно,10000,,100,4,4,28.11.2025 22:22:32,2025-11-28T22:22:32.715213,Приволжский,Май-Сентябрь,UTC+3,1250000,-8.15,домашний отдых,нет
Москва,2,-1,61,767,2.73,небольшая облачность,10000,,21,1,2,28.11.2025 19:19:09,2025-11-28T19:19:09.940574,Центральный,Круглогодично,UTC+3,12500000,6.23,домашний отдых,да
Новосибирск,-14,-21,78,772,4.0,небольшой снег,9000,,75,-14,-14,28.11.2025 09:25:54,2025-11-28T09:25:54.845531,Сибирский,Июнь-Август,UTC+7,1620000,-9.1,домашний отдых,нет
Сочи,8,6,66,766,2.86,облачно с прояснениями,10000,,66,8,8,28.11.2025 03:15:02,2025-11-28T03:15:02.491259,Южный,Май-Октябрь,UTC+3,400000,3.11,домашний отдых,нет
Санкт-Петербург,2,-1,92,757,3.0,пасмурно,10000,,100,2,2,28.11.2025 22:22:32,2025-11-28T22:22:32.715213,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-7.9,домашний отдых,нет
Санкт-Петербург,1,-5,90,756,7.0,пасмурно,10000,,100,1,1,28.11.2025 10:27:34,2025-11-28T10:27:34.593069,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-8.3,домашний отдых,нет
Санкт-Петербург,0,-6,90,757,7.0,пасмурно,10000,,100,0,0,28.11.2025 07:24:14,2025-11-28T07:24:14.958463,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-8.7,домашний отдых,нет
Москва,3,0,73,764,3.98,пасмурно,10000,,100,2,4,28.11.2025 08:33:44,2025-11-28T08:33:44.721088,Центральный,Круглогодично,UTC+3,12500000,-3.8,домашний отдых,да
Москва,2,-1,62,767,3.35,облачно с прояснениями,10000,,55,1,2,28.11.2025 18:33:42,2025-11-28T18:33:42.704257,Центральный,Круглогодично,UTC+3,12500000,2.56,домашний отдых,да
Казань,0,-4,75,767,4.9,пасмурно,10000,,100,0,0,28.11.2025 01:51:41,2025-11-28T01:51:41.080823,Приволжский,Май-Сентябрь,UTC+3,1250000,-5.49,домашний отдых,нет
Новосибирск,-25,-32,84,780,2.0,ясно,10000,,0,-25,-25,28.11.2025 20:26:43,2025-11-28T20:26:43.524221,Сибирский,Июнь-Август,UTC+7,1620000,-7.0,домашний отдых,нет
Новосибирск,-13,-20,78,770,4.0,небольшой снег,10000,,75,-13,-13,28.11.2025 01:51:41,2025-11-28T01:51:41.080823,Сибирский,Июнь-Август,UTC+7,1620000,-8.7,домашний отдых,нет
Новосибирск,-25,-32,77,781,2.0,ясно,10000,,0,-25,-25,28.11.2025 21:20:57,2025-11-28T21:20:57.978160,Сибирский,Июнь-Август,UTC+7,1620000,-5.6,домашний отдых,нет
