city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp,federal_district,tourism_season,timezone,population,comfort_index,recommended_activity,tourist_season_match
Санкт-Петербург,9,8,97,749,3.0,туман,1900,,100,9,9,25.10.2025 03:05:25,2025-10-25T03:05:25.271424,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-6.1,домашний отдых,нет
Сочи,17,17,93,760,5.74,небольшой дождь,10000,,100,17,17,25.10.2025 09:20:51,2025-10-25T09:20:51.990767,Южный,Май-Октябрь,UTC+3,400000,-2.37,домашний отдых,да
Новосибирск,-5,-5,100,769,0.0,плотный туман,3700,,20,-5,-5,25.10.2025 03:05:25,2025-10-25T03:05:25.271424,Сибирский,Июнь-Август,UTC+7,1620000,-4.0,домашний отдых,нет
Санкт-Петербург,11,11,95,748,4.0,пасмурно,10000,,100,11,11,25.10.2025 09:20:51,2025-10-25T09:20:51.990767,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-5.0,домашний отдых,нет
Новосибирск,-7,-11,100,770,2.0,плотный туман,100,,75,-7,-7,25.10.2025 01:45:24,2025-10-25T01:45:24.993986,Сибирский,Июнь-Август,UTC+7,1620000,-10.5,домашний отдых,нет
Санкт-Петербург,9,9,97,749,2.0,плотный туман,1000,,100,9,9,25.10.2025 01:45:24,2025-10-25T01:45:24.993986,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-6.0,домашний отдых,нет
Сочи,19,19,80,759,1.26,небольшой дождь,10000,,99,19,19,25.10.2025 06:31:19,2025-10-25T06:31:19.562052,Южный,Май-Октябрь,UTC+3,400000,1.57,домашний отдых,да
Новосибирск,4,2,81,767,2.0,пасмурно,8000,,92,4,4,25.10.2025 05:21:19,2025-10-25T05:21:19.967551,Сибирский,Июнь-Август,UTC+7,1620000,-4.0,домашний отдых,нет
Москва,9,6,69,755,4.93,облачно с прояснениями,10000,,68,9,9,25.10.2025 07:19:59,2025-10-25T07:19:59.023265,Центральный,Круглогодично,UTC+3,12500000,2.51,домашний отдых,да
Новосибирск,8,6,53,767,3.0,ясно,10000,,0,8,8,25.10.2025 07:19:59,2025-10-25T07:19:59.023265,Сибирский,Июнь-Август,UTC+7,1620000,12.3,культурный туризм,нет
Сочи,17,17,77,757,1.19,пасмурно,10000,,100,17,17,25.10.2025 04:26:16,2025-10-25T04:26:16.090918,Южный,Май-Октябрь,UTC+3,400000,1.28,домашний отдых,да
Москва,9,6,72,757,3.88,пасмурно,10000,,100,8,9,25.10.2025 01:45:24,2025-10-25T01:45:24.993986,Центральный,Круглогодично,UTC+3,12500000,-1.19,домашний отдых,да
Казань,5,2,69,765,4.41,пасмурно,10000,,100,5,5,25.10.2025 07:19:59,2025-10-25T07:19:59.023265,Приволжский,Май-Сентябрь,UTC+3,1250000,-2.24,домашний отдых,нет
Москва,9,6,71,755,4.02,пасмурно,10000,,100,8,9,25.10.2025 04:26:16,2025-10-25T04:26:16.090918,Центральный,Круглогодично,UTC+3,12500000,-1.0,домашний отдых,да
Казань,4,1,73,765,3.6,пасмурно,10000,,100,4,4,25.10.2025 06:31:19,2025-10-25T06:31:19.562052,Приволжский,Май-Сентябрь,UTC+3,1250000,-3.36,домашний отдых,нет
Сочи,20,20,73,759,1.28,небольшой дождь,10000,,100,20,20,25.10.2025 07:19:59,2025-10-25T07:19:59.023265,Южный,Май-Октябрь,UTC+3,400000,3.27,домашний отдых,да
