city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp,federal_district,tourism_season,timezone,population,comfort_index,recommended_activity,tourist_season_match
Сочи,12,11,78,764,2.1,переменная облачность,10000,,43,12,12,10.11.2025 18:34:15,2025-11-10T18:34:15.208766,Южный,Май-Октябрь,UTC+3,400000,4.69,домашний отдых,нет
Новосибирск,-8,-15,79,757,7.0,небольшой снег,10000,,75,-8,-8,10.11.2025 10:27:56,2025-11-10T10:27:56.367572,Сибирский,Июнь-Август,UTC+7,1620000,-7.2,домашний отдых,нет
Казань,5,2,81,759,4.46,пасмурно,10000,,100,5,5,10.11.2025 12:51:29,2025-11-10T12:51:29.692296,Приволжский,Май-Сентябрь,UTC+3,1250000,-4.65,домашний отдых,нет
Москва,4,2,56,761,2.23,пасмурно,10000,,100,2,4,10.11.2025 16:32:21,2025-11-10T16:32:21.182993,Центральный,Круглогодично,UTC+3,12500000,0.18,домашний отдых,да
Москва,3,1,64,761,2.64,пасмурно,10000,,100,2,4,10.11.2025 07:23:09,2025-11-10T07:23:09.953261,Центральный,Круглогодично,UTC+3,12500000,-1.86,домашний отдых,да
Москва,4,2,70,761,2.14,пасмурно,10000,,100,2,4,10.11.2025 14:24:31,2025-11-10T14:24:31.837992,Центральный,Круглогодично,UTC+3,12500000,-2.61,домашний отдых,да
Санкт-Петербург,4,1,84,759,3.0,пасмурно,10000,,100,4,4,10.11.2025 12:51:29,2025-11-10T12:51:29.692296,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-5.5,домашний отдых,нет
Новосибирск,-15,-22,85,768,4.0,ясно,10000,,0,-15,-15,10.11.2025 18:34:15,2025-11-10T18:34:15.208766,Сибирский,Июнь-Август,UTC+7,1620000,-3.4,домашний отдых,нет
Сочи,14,14,82,764,1.99,переменная облачность,10000,,36,14,14,10.11.2025 16:32:21,2025-11-10T16:32:21.182993,Южный,Май-Октябрь,UTC+3,400000,5.4,домашний отдых,нет
Москва,3,0,69,761,2.48,облачно с прояснениями,10000,,59,1,3,10.11.2025 05:24:52,2025-11-10T05:24:52.839289,Центральный,Круглогодично,UTC+3,12500000,1.25,домашний отдых,да
Москва,4,2,61,761,2.25,пасмурно,10000,,100,2,4,10.11.2025 12:51:29,2025-11-10T12:51:29.692296,Центральный,Круглогодично,UTC+3,12500000,-0.83,домашний отдых,да
Сочи,11,10,83,766,1.07,пасмурно,10000,,100,11,11,10.11.2025 01:57:04,2025-11-10T01:57:04.095550,Южный,Май-Октябрь,UTC+3,400000,-2.31,домашний отдых,нет
Москва,3,0,66,761,2.54,облачно с прояснениями,10000,,66,1,4,10.11.2025 06:37:33,2025-11-10T06:37:33.975001,Центральный,Круглогодично,UTC+3,12500000,1.15,домашний отдых,да
Казань,4,1,84,759,3.66,пасмурно,10000,,100,4,4,10.11.2025 21:22:08,2025-11-10T21:22:08.541899,Приволжский,Май-Сентябрь,UTC+3,1250000,-5.57,домашний отдых,нет
Сочи,12,12,88,764,1.99,переменная облачность,10000,,36,12,12,10.11.2025 17:22:04,2025-11-10T17:22:04.128765,Южный,Май-Октябрь,UTC+3,400000,3.4,домашний отдых,нет
Москва,4,2,66,761,2.29,пасмурно,10000,,100,2,4,10.11.2025 18:34:15,2025-11-10T18:34:15.208766,Центральный,Круглогодично,UTC+3,12500000,-1.83,домашний отдых,да
Сочи,17,17,74,765,1.11,облачно с прояснениями,10000,,65,17,17,10.11.2025 10:27:56,2025-11-10T10:27:56.367572,Южный,Май-Октябрь,UTC+3,400000,5.39,домашний отдых,нет
Москва,3,1,69,761,2.44,переменная облачность,10000,,50,2,3,10.11.2025 03:24:20,2025-11-10T03:24:20.052911,Центральный,Круглогодично,UTC+3,12500000,2.16,домашний отдых,да
Новосибирск,-3,-9,100,752,5.0,снег,1400,,100,-3,-3,10.11.2025 05:24:52,2025-11-10T05:24:52.839289,Сибирский,Июнь-Август,UTC+7,1620000,-11.7,домашний отдых,нет
Казань,5,2,92,759,5.46,пасмурно,10000,,88,5,5,10.11.2025 05:24:52,2025-11-10T05:24:52.839289,Приволжский,Май-Сентябрь,UTC+3,1250000,-5.75,домашний отдых,нет
Санкт-Петербург,3,1,89,759,2.0,пасмурно,10000,,100,3,3,10.11.2025 07:23:09,2025-11-10T07:23:09.953261,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-6.8,домашний отдых,нет
Новосибирск,-17,-24,85,767,4.0,ясно,10000,,0,-17,-17,10.11.2025 17:22:04,2025-11-10T17:22:04.128765,Сибирский,Июнь-Август,UTC+7,1620000,-4.2,домашний отдых,нет
Санкт-Петербург,4,1,84,758,3.0,пасмурно,10000,,100,4,4,10.11.2025 11:20:39,2025-11-10T11:20:39.539359,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-5.5,домашний отдых,нет
Казань,4,0,88,759,5.62,пасмурно,10000,,100,4,4,10.11.2025 01:57:04,2025-11-10T01:57:04.095550,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.56,домашний отдых,нет
Сочи,18,18,71,766,0.77,облачно с прояснениями,10000,,78,18,18,10.11.2025 08:33:35,2025-11-10T08:33:35.054778,Южный,Май-Октябрь,UTC+3,400000,5.12,домашний отдых,нет
