city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp,federal_district,tourism_season,timezone,population,comfort_index,recommended_activity,tourist_season_match
Новосибирск,7,3,65,770,6.0,ясно,10000,,0,7,7,30.10.2025 05:23:00,2025-10-30T05:23:00.192940,Сибирский,Июнь-Август,UTC+7,1620000,9.2,домашний отдых,нет
Санкт-Петербург,7,7,92,753,0.0,облачно с прояснениями,10000,,75,6,7,30.10.2025 04:27:23,2025-10-30T04:27:23.495742,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-3.1,домашний отдых,нет
Санкт-Петербург,7,5,93,754,2.0,облачно с прояснениями,10000,,75,6,7,30.10.2025 01:54:39,2025-10-30T01:54:39.938350,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-3.5,домашний отдых,нет
Санкт-Петербург,7,5,93,753,2.0,облачно с прояснениями,10000,,75,6,7,30.10.2025 03:14:56,2025-10-30T03:14:56.509548,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-3.5,домашний отдых,нет
Новосибирск,8,4,61,769,6.0,ясно,10000,,0,8,8,30.10.2025 07:22:28,2025-10-30T07:22:28.229968,Сибирский,Июнь-Август,UTC+7,1620000,10.4,культурный туризм,нет
Новосибирск,8,5,61,769,5.0,ясно,10000,,0,8,8,30.10.2025 06:34:41,2025-10-30T06:34:41.661144,Сибирский,Июнь-Август,UTC+7,1620000,10.5,культурный туризм,нет
Санкт-Петербург,6,6,90,755,0.0,переменная облачность,10000,,40,4,6,30.10.2025 06:34:41,2025-10-30T06:34:41.661144,Северо-Западный,Май-Сентябрь,UTC+3,5400000,0.4,домашний отдых,нет
Сочи,9,7,85,769,4.56,небольшой дождь,10000,,100,9,9,30.10.2025 04:27:23,2025-10-30T04:27:23.495742,Южный,Май-Октябрь,UTC+3,400000,-3.86,домашний отдых,да
Москва,7,5,73,760,3.18,облачно с прояснениями,10000,,76,6,8,30.10.2025 06:34:41,2025-10-30T06:34:41.661144,Центральный,Круглогодично,UTC+3,12500000,0.28,домашний отдых,да
Москва,6,4,58,759,3.34,пасмурно,10000,,100,5,6,30.10.2025 01:54:39,2025-10-30T01:54:39.938350,Центральный,Круглогодично,UTC+3,12500000,0.47,домашний отдых,да
Казань,5,3,81,760,2.69,переменная облачность,10000,,40,5,5,30.10.2025 07:22:28,2025-10-30T07:22:28.229968,Приволжский,Май-Сентябрь,UTC+3,1250000,1.53,домашний отдых,нет
Москва,7,4,59,759,2.96,пасмурно,10000,,100,5,7,30.10.2025 03:14:56,2025-10-30T03:14:56.509548,Центральный,Круглогодично,UTC+3,12500000,0.7,домашний отдых,да
Сочи,10,9,88,770,5.37,пасмурно,10000,,99,10,10,30.10.2025 05:23:00,2025-10-30T05:23:00.192940,Южный,Май-Октябрь,UTC+3,400000,-4.04,домашний отдых,да
Сочи,10,9,80,770,4.18,ясно,10000,,0,10,10,30.10.2025 06:34:41,2025-10-30T06:34:41.661144,Южный,Май-Октябрь,UTC+3,400000,7.58,домашний отдых,да
Казань,-2,-5,90,759,2.17,переменная облачность,10000,,42,-2,-2,30.10.2025 01:54:39,2025-10-30T01:54:39.938350,Приволжский,Май-Сентябрь,UTC+3,1250000,-3.22,домашний отдых,нет
