city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp,federal_district,tourism_season,timezone,population,comfort_index,recommended_activity,tourist_season_match
Санкт-Петербург,3,0,93,758,4.0,облачно с прояснениями,10000,,75,3,3,01.12.2025 14:27:15,2025-12-01T14:27:15.746484,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-5.3,домашний отдых,нет
Казань,2,2,83,772,0.22,пасмурно,10000,,95,2,2,01.12.2025 10:29:52,2025-12-01T10:29:52.977086,Приволжский,Май-Сентябрь,UTC+3,1250000,-5.32,домашний отдых,нет
Санкт-Петербург,3,0,94,760,4.0,пасмурно,10000,,100,3,3,01.12.2025 08:37:27,2025-12-01T08:37:27.231155,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-8.0,домашний отдых,нет
Новосибирск,-16,-23,78,774,4.0,ясно,10000,,0,-16,-16,01.12.2025 02:12:57,2025-12-01T02:12:57.088887,Сибирский,Июнь-Август,UTC+7,1620000,-2.4,домашний отдых,нет
Москва,1,-2,75,770,2.07,пасмурно,10000,,100,-1,1,01.12.2025 06:39:59,2025-12-01T06:39:59.120070,Центральный,Круглогодично,UTC+3,12500000,-4.81,домашний отдых,да
Сочи,12,12,89,763,2.27,пасмурно,8231,,100,12,12,01.12.2025 12:53:08,2025-12-01T12:53:08.162691,Южный,Май-Октябрь,UTC+3,400000,-3.23,домашний отдых,нет
Санкт-Петербург,1,-3,94,759,5.0,пасмурно,7000,,100,1,1,01.12.2025 05:32:24,2025-12-01T05:32:24.519486,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-8.9,домашний отдых,нет
Сочи,12,12,87,763,2.21,пасмурно,10000,,100,12,12,01.12.2025 13:38:42,2025-12-01T13:38:42.308895,Южный,Май-Октябрь,UTC+3,400000,-2.82,домашний отдых,нет
Казань,2,2,83,772,0.22,пасмурно,10000,,95,2,2,01.12.2025 09:33:53,2025-12-01T09:33:53.321495,Приволжский,Май-Сентябрь,UTC+3,1250000,-5.32,домашний отдых,нет
Москва,0,-3,73,769,2.91,пасмурно,10000,,98,-1,1,01.12.2025 15:27:41,2025-12-01T15:27:41.745502,Центральный,Круглогодично,UTC+3,12500000,-4.69,домашний отдых,да
Санкт-Петербург,3,-1,93,758,5.0,облачно с прояснениями,10000,,75,3,3,01.12.2025 15:27:41,2025-12-01T15:27:41.745502,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-5.4,домашний отдых,нет
Новосибирск,-12,-19,79,773,5.0,облачно с прояснениями,10000,,75,-12,-12,01.12.2025 07:27:32,2025-12-01T07:27:32.563224,Сибирский,Июнь-Август,UTC+7,1620000,-8.6,домашний отдых,нет
Новосибирск,-4,-11,86,770,6.0,небольшой снег,10000,,100,-4,-4,01.12.2025 14:27:15,2025-12-01T14:27:15.746484,Сибирский,Июнь-Август,UTC+7,1620000,-9.4,домашний отдых,нет
Новосибирск,-14,-21,85,774,5.0,ясно,10000,,0,-14,-14,01.12.2025 05:32:24,2025-12-01T05:32:24.519486,Сибирский,Июнь-Август,UTC+7,1620000,-3.1,домашний отдых,нет
Сочи,13,13,87,762,3.28,пасмурно,8593,,100,13,13,01.12.2025 11:22:23,2025-12-01T11:22:23.423292,Южный,Май-Октябрь,UTC+3,400000,-2.53,домашний отдых,нет
Сочи,13,13,82,762,1.81,пасмурно,10000,,100,13,13,01.12.2025 02:12:57,2025-12-01T02:12:57.088887,Южный,Май-Октябрь,UTC+3,400000,-1.38,домашний отдых,нет
Казань,2,2,89,770,1.29,пасмурно,10000,,100,2,2,01.12.2025 02:12:57,2025-12-01T02:12:57.088887,Приволжский,Май-Сентябрь,UTC+3,1250000,-7.13,домашний отдых,нет
Казань,2,2,87,772,0.3,пасмурно,10000,,100,2,2,01.12.2025 06:39:59,2025-12-01T06:39:59.120070,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.63,домашний отдых,нет
Казань,1,1,90,773,1.31,пасмурно,10000,,85,1,1,01.12.2025 15:27:41,2025-12-01T15:27:41.745502,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.23,домашний отдых,нет
Москва,0,-3,63,769,2.73,пасмурно,10000,,97,-1,0,01.12.2025 14:27:15,2025-12-01T14:27:15.746484,Центральный,Круглогодично,UTC+3,12500000,-2.57,домашний отдых,да
Новосибирск,-15,-22,85,774,4.0,ясно,10000,,0,-15,-15,01.12.2025 04:13:10,2025-12-01T04:13:10.871683,Сибирский,Июнь-Август,UTC+7,1620000,-3.4,домашний отдых,нет
Санкт-Петербург,3,-1,93,759,5.0,пасмурно,10000,,100,3,4,01.12.2025 13:38:42,2025-12-01T13:38:42.308895,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-7.9,домашний отдых,нет
Санкт-Петербург,3,-1,93,758,5.0,пасмурно,10000,,100,3,4,01.12.2025 10:29:52,2025-12-01T10:29:52.977086,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-7.9,домашний отдых,нет
Москва,1,0,63,769,1.66,пасмурно,10000,,97,0,2,01.12.2025 02:12:57,2025-12-01T02:12:57.088887,Центральный,Круглогодично,UTC+3,12500000,-2.07,домашний отдых,да
Новосибирск,-12,-19,79,773,5.0,переменная облачность,10000,,40,-12,-12,01.12.2025 06:39:59,2025-12-01T06:39:59.120070,Сибирский,Июнь-Август,UTC+7,1620000,-5.1,домашний отдых,нет
Сочи,13,12,80,762,0.78,пасмурно,10000,,100,13,13,01.12.2025 08:37:27,2025-12-01T08:37:27.231155,Южный,Май-Октябрь,UTC+3,400000,-0.88,домашний отдых,нет
Новосибирск,-9,-16,86,772,6.0,пасмурно,10000,,100,-9,-9,01.12.2025 10:29:52,2025-12-01T10:29:52.977086,Сибирский,Июнь-Август,UTC+7,1620000,-11.4,домашний отдых,нет
Санкт-Петербург,2,-2,95,761,4.0,пасмурно,10000,,100,2,2,01.12.2025 06:39:59,2025-12-01T06:39:59.120070,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-8.6,домашний отдых,нет
Казань,1,1,88,773,1.08,облачно с прояснениями,10000,,76,1,1,01.12.2025 13:38:42,2025-12-01T13:38:42.308895,Приволжский,Май-Сентябрь,UTC+3,1250000,-4.91,домашний отдых,нет
Москва,1,-2,72,769,2.51,пасмурно,10000,,100,0,1,01.12.2025 09:33:53,2025-12-01T09:33:53.321495,Центральный,Круглогодично,UTC+3,12500000,-4.25,домашний отдых,да
Санкт-Петербург,3,-1,95,759,5.0,пасмурно,10000,,100,3,3,01.12.2025 07:27:32,2025-12-01T07:27:32.563224,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-8.3,домашний отдых,нет
Новосибирск,-5,-12,86,770,6.0,небольшой снег,9000,,100,-5,-5,01.12.2025 12:53:08,2025-12-01T12:53:08.162691,Сибирский,Июнь-Август,UTC+7,1620000,-9.8,домашний отдых,нет
Москва,0,-3,56,770,2.74,пасмурно,10000,,85,-1,1,01.12.2025 12:53:08,2025-12-01T12:53:08.162691,Центральный,Круглогодично,UTC+3,12500000,0.03,домашний отдых,да
Сочи,12,12,87,762,1.9,пасмурно,10000,,100,12,12,01.12.2025 09:33:53,2025-12-01T09:33:53.321495,Южный,Май-Октябрь,UTC+3,400000,-2.79,домашний отдых,нет
Сочи,12,11,79,762,3.53,пасмурно,10000,,100,12,12,01.12.2025 04:13:10,2025-12-01T04:13:10.871683,Южный,Май-Октябрь,UTC+3,400000,-1.35,домашний отдых,нет
Москва,0,-3,63,770,2.74,пасмурно,10000,,85,-1,1,01.12.2025 13:38:42,2025-12-01T13:38:42.308895,Центральный,Круглогодично,UTC+3,12500000,-1.37,домашний отдых,да
Казань,2,2,85,772,0.39,пасмурно,10000,,95,2,2,01.12.2025 11:22:23,2025-12-01T11:22:23.423292,Приволжский,Май-Сентябрь,UTC+3,1250000,-5.74,домашний отдых,нет
Сочи,11,11,88,763,2.21,пасмурно,10000,,100,11,11,01.12.2025 14:27:15,2025-12-01T14:27:15.746484,Южный,Май-Октябрь,UTC+3,400000,-3.42,домашний отдых,нет
Новосибирск,-5,-12,86,770,7.0,пасмурно,9000,,100,-5,-5,01.12.2025 13:38:42,2025-12-01T13:38:42.308895,Сибирский,Июнь-Август,UTC+7,1620000,-9.9,домашний отдых,нет
Казань,1,1,90,773,1.08,облачно с прояснениями,10000,,76,1,1,01.12.2025 14:27:15,2025-12-01T14:27:15.746484,Приволжский,Май-Сентябрь,UTC+3,1250000,-5.31,домашний отдых,нет
Сочи,12,11,78,763,3.92,пасмурно,10000,,100,12,12,01.12.2025 05:32:24,2025-12-01T05:32:24.519486,Южный,Май-Октябрь,UTC+3,400000,-1.19,домашний отдых,нет
Москва,1,-1,72,769,2.39,пасмурно,10000,,100,-1,1,01.12.2025 11:22:23,2025-12-01T11:22:23.423292,Центральный,Круглогодично,UTC+3,12500000,-4.24,домашний отдых,да
Казань,2,2,90,771,1.0,пасмурно,10000,,100,2,2,01.12.2025 04:13:10,2025-12-01T04:13:10.871683,Приволжский,Май-Сентябрь,UTC+3,1250000,-7.3,домашний отдых,нет
Казань,2,2,87,772,0.59,пасмурно,10000,,100,2,2,01.12.2025 07:27:32,2025-12-01T07:27:32.563224,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.66,домашний отдых,нет
