city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp,federal_district,tourism_season,timezone,population,comfort_index,recommended_activity,tourist_season_match
Новосибирск,6,3,65,762,3.0,ясно,10000,,0,6,6,26.10.2025 07:19:54,2025-10-26T07:19:54.054612,Сибирский,Июнь-Август,UTC+7,1620000,9.1,домашний отдых,нет
Санкт-Петербург,10,9,89,743,7.0,пасмурно,10000,,100,10,10,26.10.2025 06:32:14,2025-10-26T06:32:14.452967,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-4.5,домашний отдых,нет
Казань,5,3,74,761,3.14,пасмурно,10000,,100,5,5,26.10.2025 14:19:41,2025-10-26T14:19:41.201808,Приволжский,Май-Сентябрь,UTC+3,1250000,-3.11,домашний отдых,нет
Санкт-Петербург,11,10,89,743,6.0,пасмурно,10000,,100,10,11,26.10.2025 05:21:58,2025-10-26T05:21:58.164057,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-4.0,домашний отдых,нет
Москва,7,4,62,755,4.45,пасмурно,10000,,99,5,7,26.10.2025 21:19:42,2025-10-26T21:19:42.130865,Центральный,Круглогодично,UTC+3,12500000,0.05,домашний отдых,да
Казань,4,0,54,761,5.26,ясно,10000,,4,4,4,26.10.2025 10:22:02,2025-10-26T10:22:02.303857,Приволжский,Май-Сентябрь,UTC+3,1250000,9.87,домашний отдых,нет
Москва,8,5,70,750,5.62,небольшой дождь,10000,,100,7,8,26.10.2025 05:21:58,2025-10-26T05:21:58.164057,Центральный,Круглогодично,UTC+3,12500000,-1.36,домашний отдых,да
Сочи,14,14,96,759,2.07,небольшой дождь,10000,,100,14,14,26.10.2025 04:26:25,2025-10-26T04:26:25.844650,Южный,Май-Октябрь,UTC+3,400000,-3.81,домашний отдых,да
Новосибирск,7,4,65,763,4.0,ясно,10000,,0,7,7,26.10.2025 09:20:47,2025-10-26T09:20:47.146707,Сибирский,Июнь-Август,UTC+7,1620000,9.4,домашний отдых,нет
Санкт-Петербург,10,9,89,744,6.0,пасмурно,10000,,100,10,10,26.10.2025 07:19:54,2025-10-26T07:19:54.054612,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-4.4,домашний отдых,нет
