city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp,federal_district,tourism_season,timezone,population,comfort_index,recommended_activity,tourist_season_match
Сочи,11,10,69,759,3.63,пасмурно,10000,,100,11,11,27.10.2025 03:25:10,2025-10-27T03:25:10.166498,Южный,Май-Октябрь,UTC+3,400000,0.24,домашний отдых,да
Санкт-Петербург,8,5,93,743,5.0,пасмурно,10000,,100,7,8,27.10.2025 17:20:43,2025-10-27T17:20:43.616962,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-5.9,домашний отдых,нет
Новосибирск,4,1,81,766,3.0,облачно с прояснениями,10000,,75,4,4,27.10.2025 16:31:34,2025-10-27T16:31:34.220871,Сибирский,Июнь-Август,UTC+7,1620000,-2.4,домашний отдых,нет
Санкт-Петербург,8,7,85,744,3.0,облачно с прояснениями,10000,,75,8,9,27.10.2025 10:27:37,2025-10-27T10:27:37.375627,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-1.6,домашний отдых,нет
Москва,8,5,62,755,4.63,пасмурно,10000,,100,6,8,27.10.2025 07:23:15,2025-10-27T07:23:15.933666,Центральный,Круглогодично,UTC+3,12500000,0.34,домашний отдых,да
Новосибирск,5,1,75,766,4.0,пасмурно,10000,,100,5,5,27.10.2025 15:25:29,2025-10-27T15:25:29.461078,Сибирский,Июнь-Август,UTC+7,1620000,-3.4,домашний отдых,нет
Сочи,17,16,62,757,3.33,пасмурно,10000,,100,17,17,27.10.2025 15:25:29,2025-10-27T15:25:29.461078,Южный,Май-Октябрь,UTC+3,400000,4.07,домашний отдых,да
Новосибирск,2,-3,80,765,6.0,небольшая облачность,10000,,20,2,2,27.10.2025 04:33:19,2025-10-27T04:33:19.433609,Сибирский,Июнь-Август,UTC+7,1620000,2.2,домашний отдых,нет
Новосибирск,0,-5,86,765,4.0,облачно с прояснениями,10000,,75,0,0,27.10.2025 03:25:10,2025-10-27T03:25:10.166498,Сибирский,Июнь-Август,UTC+7,1620000,-5.1,домашний отдых,нет
Москва,7,4,59,752,5.31,дождь,7524,,100,6,7,27.10.2025 20:23:49,2025-10-27T20:23:49.992089,Центральный,Круглогодично,UTC+3,12500000,0.47,домашний отдых,да
Сочи,16,15,52,759,3.08,пасмурно,10000,,100,16,16,27.10.2025 07:23:15,2025-10-27T07:23:15.933666,Южный,Май-Октябрь,UTC+3,400000,5.69,домашний отдых,да
Санкт-Петербург,7,5,93,744,3.0,небольшая морось,10000,,100,7,7,27.10.2025 01:58:21,2025-10-27T01:58:21.233751,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-6.1,домашний отдых,нет
Санкт-Петербург,8,6,87,743,4.0,облачно с прояснениями,10000,,75,8,8,27.10.2025 14:25:25,2025-10-27T14:25:25.691575,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-2.1,домашний отдых,нет
Казань,6,5,88,762,1.78,пасмурно,10000,,100,6,6,27.10.2025 05:24:52,2025-10-27T05:24:52.318725,Приволжский,Май-Сентябрь,UTC+3,1250000,-5.38,домашний отдых,нет
Москва,8,5,60,752,4.59,небольшой дождь,9212,,100,8,8,27.10.2025 18:34:08,2025-10-27T18:34:08.840128,Центральный,Круглогодично,UTC+3,12500000,0.74,домашний отдых,да
Казань,5,3,87,763,2.53,ясно,10000,,0,5,5,27.10.2025 16:31:34,2025-10-27T16:31:34.220871,Приволжский,Май-Сентябрь,UTC+3,1250000,4.35,домашний отдых,нет
Новосибирск,6,1,61,764,7.0,ясно,10000,,0,6,6,27.10.2025 07:23:15,2025-10-27T07:23:15.933666,Сибирский,Июнь-Август,UTC+7,1620000,9.5,домашний отдых,нет
Казань,6,5,82,763,2.07,ясно,10000,,0,6,6,27.10.2025 13:35:08,2025-10-27T13:35:08.288673,Приволжский,Май-Сентябрь,UTC+3,1250000,5.79,домашний отдых,нет
Москва,8,4,60,752,5.72,дождь,7468,,100,7,8,27.10.2025 19:19:18,2025-10-27T19:19:18.420132,Центральный,Круглогодично,UTC+3,12500000,0.63,домашний отдых,да
Сочи,10,9,72,760,3.21,пасмурно,10000,,100,10,10,27.10.2025 01:58:21,2025-10-27T01:58:21.233751,Южный,Май-Октябрь,UTC+3,400000,-0.72,домашний отдых,да
Санкт-Петербург,7,5,94,743,3.0,пасмурно,8000,,100,7,7,27.10.2025 03:25:10,2025-10-27T03:25:10.166498,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-6.3,домашний отдых,нет
Казань,5,3,94,762,3.17,ясно,10000,,6,5,5,27.10.2025 20:23:49,2025-10-27T20:23:49.992089,Приволжский,Май-Сентябрь,UTC+3,1250000,2.28,домашний отдых,нет
Казань,6,6,77,763,1.4,пасмурно,10000,,100,6,6,27.10.2025 07:23:15,2025-10-27T07:23:15.933666,Приволжский,Май-Сентябрь,UTC+3,1250000,-3.14,домашний отдых,нет
Москва,8,5,61,754,4.96,пасмурно,10000,,99,7,9,27.10.2025 11:20:38,2025-10-27T11:20:38.752881,Центральный,Круглогодично,UTC+3,12500000,0.6,домашний отдых,да
Новосибирск,0,-4,93,766,3.0,ясно,10000,,0,0,0,27.10.2025 19:19:18,2025-10-27T19:19:18.420132,Сибирский,Июнь-Август,UTC+7,1620000,1.1,домашний отдых,нет
Сочи,18,18,62,755,4.3,облачно с прояснениями,10000,,79,18,18,27.10.2025 18:34:08,2025-10-27T18:34:08.840128,Южный,Май-Октябрь,UTC+3,400000,6.47,домашний отдых,да
Сочи,16,15,53,758,4.41,пасмурно,10000,,100,16,16,27.10.2025 08:32:45,2025-10-27T08:32:45.344661,Южный,Май-Октябрь,UTC+3,400000,5.36,домашний отдых,да
Москва,8,6,74,752,4.95,дождь,7748,,100,7,9,27.10.2025 16:31:34,2025-10-27T16:31:34.220871,Центральный,Круглогодично,UTC+3,12500000,-2.1,домашний отдых,да
Казань,5,4,90,762,2.1,пасмурно,10000,,100,5,5,27.10.2025 01:58:21,2025-10-27T01:58:21.233751,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.21,домашний отдых,нет
Казань,7,7,65,762,1.47,переменная облачность,10000,,50,7,7,27.10.2025 10:27:37,2025-10-27T10:27:37.375627,Приволжский,Май-Сентябрь,UTC+3,1250000,4.65,домашний отдых,нет
Москва,8,5,60,753,4.73,пасмурно,10000,,100,8,9,27.10.2025 13:35:08,2025-10-27T13:35:08.288673,Центральный,Круглогодично,UTC+3,12500000,0.73,домашний отдых,да
Санкт-Петербург,8,6,87,745,4.0,пасмурно,10000,,100,8,8,27.10.2025 12:51:12,2025-10-27T12:51:12.509507,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-4.6,домашний отдых,нет
Казань,7,7,68,762,1.36,облачно с прояснениями,10000,,67,7,7,27.10.2025 09:28:52,2025-10-27T09:28:52.392848,Приволжский,Май-Сентябрь,UTC+3,1250000,2.36,домашний отдых,нет
Москва,8,6,72,752,4.45,пасмурно,10000,,100,7,9,27.10.2025 15:25:29,2025-10-27T15:25:29.461078,Центральный,Круглогодично,UTC+3,12500000,-1.64,домашний отдых,да
Новосибирск,3,-3,75,764,7.0,ясно,10000,,0,3,3,27.10.2025 05:24:52,2025-10-27T05:24:52.318725,Сибирский,Июнь-Август,UTC+7,1620000,5.5,домашний отдых,нет
Новосибирск,5,0,65,764,7.0,ясно,10000,,0,5,5,27.10.2025 06:38:11,2025-10-27T06:38:11.282186,Сибирский,Июнь-Август,UTC+7,1620000,8.3,домашний отдых,нет
Казань,6,5,77,763,1.81,пасмурно,10000,,100,6,6,27.10.2025 06:38:11,2025-10-27T06:38:11.282186,Приволжский,Май-Сентябрь,UTC+3,1250000,-3.18,домашний отдых,нет
Новосибирск,3,0,81,766,3.0,облачно с прояснениями,10000,,75,3,3,27.10.2025 17:20:43,2025-10-27T17:20:43.616962,Сибирский,Июнь-Август,UTC+7,1620000,-2.8,домашний отдых,нет
Сочи,19,19,63,757,2.91,пасмурно,10000,,100,19,19,27.10.2025 12:51:12,2025-10-27T12:51:12.509507,Южный,Май-Октябрь,UTC+3,400000,4.71,домашний отдых,да
Новосибирск,7,3,61,764,6.0,облачно с прояснениями,10000,,75,7,7,27.10.2025 11:20:38,2025-10-27T11:20:38.752881,Сибирский,Июнь-Август,UTC+7,1620000,2.5,домашний отдых,нет
Новосибирск,0,-4,93,766,3.0,ясно,10000,,0,0,0,27.10.2025 20:23:49,2025-10-27T20:23:49.992089,Сибирский,Июнь-Август,UTC+7,1620000,1.1,домашний отдых,нет
Казань,7,7,64,762,1.57,переменная облачность,10000,,40,7,7,27.10.2025 11:20:38,2025-10-27T11:20:38.752881,Приволжский,Май-Сентябрь,UTC+3,1250000,5.84,домашний отдых,нет
Санкт-Петербург,8,5,93,745,4.0,облачно с прояснениями,10000,,75,7,8,27.10.2025 07:23:15,2025-10-27T07:23:15.933666,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-3.3,домашний отдых,нет
Москва,8,5,64,755,5.08,пасмурно,10000,,98,7,9,27.10.2025 08:32:45,2025-10-27T08:32:45.344661,Центральный,Круглогодично,UTC+3,12500000,0.09,домашний отдых,да
Санкт-Петербург,8,5,92,744,4.0,пасмурно,10000,,100,8,8,27.10.2025 19:19:18,2025-10-27T19:19:18.420132,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-5.6,домашний отдых,нет
Санкт-Петербург,7,5,91,746,4.0,небольшой проливной дождь,10000,,75,7,7,27.10.2025 08:32:45,2025-10-27T08:32:45.344661,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-3.3,домашний отдых,нет
Новосибирск,7,3,61,764,5.0,пасмурно,10000,,100,7,7,27.10.2025 12:51:12,2025-10-27T12:51:12.509507,Сибирский,Июнь-Август,UTC+7,1620000,0.1,домашний отдых,нет
Сочи,21,21,54,758,5.22,пасмурно,10000,,100,21,21,27.10.2025 10:27:37,2025-10-27T10:27:37.375627,Южный,Май-Октябрь,UTC+3,400000,7.08,домашний отдых,да
Санкт-Петербург,8,6,88,743,5.0,облачно с прояснениями,10000,,75,8,8,27.10.2025 15:25:29,2025-10-27T15:25:29.461078,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-2.4,домашний отдых,нет
Москва,8,6,72,753,4.73,пасмурно,10000,,100,7,9,27.10.2025 14:25:25,2025-10-27T14:25:25.691575,Центральный,Круглогодично,UTC+3,12500000,-1.67,домашний отдых,да
Санкт-Петербург,7,5,94,743,3.0,облачно с прояснениями,10000,,75,7,7,27.10.2025 05:24:52,2025-10-27T05:24:52.318725,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-3.8,домашний отдых,нет
Сочи,18,18,62,755,4.18,переменная облачность,10000,,40,18,18,27.10.2025 19:19:18,2025-10-27T19:19:18.420132,Южный,Май-Октябрь,UTC+3,400000,10.38,культурный туризм,да
Санкт-Петербург,8,5,92,744,5.0,пасмурно,9000,,100,7,8,27.10.2025 16:31:34,2025-10-27T16:31:34.220871,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-5.7,домашний отдых,нет
Новосибирск,0,-5,93,765,4.0,облачно с прояснениями,10000,,75,0,0,27.10.2025 01:58:21,2025-10-27T01:58:21.233751,Сибирский,Июнь-Август,UTC+7,1620000,-6.5,домашний отдых,нет
Санкт-Петербург,8,6,88,744,5.0,облачно с прояснениями,10000,,75,8,9,27.10.2025 09:28:52,2025-10-27T09:28:52.392848,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-2.4,домашний отдых,нет
Казань,6,5,73,762,1.49,пасмурно,10000,,98,6,6,27.10.2025 08:32:45,2025-10-27T08:32:45.344661,Приволжский,Май-Сентябрь,UTC+3,1250000,-2.15,домашний отдых,нет
Новосибирск,2,-1,80,766,2.0,ясно,10000,,0,2,2,27.10.2025 18:34:08,2025-10-27T18:34:08.840128,Сибирский,Июнь-Август,UTC+7,1620000,4.6,домашний отдых,нет
Сочи,17,16,63,756,4.31,пасмурно,10000,,100,17,17,27.10.2025 17:20:43,2025-10-27T17:20:43.616962,Южный,Май-Октябрь,UTC+3,400000,3.77,домашний отдых,да
Казань,6,5,80,763,2.07,ясно,10000,,0,6,6,27.10.2025 14:25:25,2025-10-27T14:25:25.691575,Приволжский,Май-Сентябрь,UTC+3,1250000,6.19,домашний отдых,нет
Москва,4,1,74,755,4.23,облачно с прояснениями,10000,,74,3,5,27.10.2025 01:58:21,2025-10-27T01:58:21.233751,Центральный,Круглогодично,UTC+3,12500000,-1.02,домашний отдых,да
Казань,4,2,93,762,2.55,ясно,10000,,0,4,4,27.10.2025 18:34:08,2025-10-27T18:34:08.840128,Приволжский,Май-Сентябрь,UTC+3,1250000,2.75,домашний отдых,нет
Москва,9,6,63,755,4.43,пасмурно,10000,,98,8,9,27.10.2025 09:28:52,2025-10-27T09:28:52.392848,Центральный,Круглогодично,UTC+3,12500000,0.76,домашний отдых,да
Сочи,13,12,55,759,3.17,пасмурно,10000,,100,13,13,27.10.2025 06:38:11,2025-10-27T06:38:11.282186,Южный,Май-Октябрь,UTC+3,400000,3.88,домашний отдых,да
Санкт-Петербург,8,5,91,743,4.0,пасмурно,10000,,100,8,8,27.10.2025 20:23:49,2025-10-27T20:23:49.992089,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-5.4,домашний отдых,нет
Казань,6,5,90,762,1.7,пасмурно,10000,,100,6,6,27.10.2025 04:33:19,2025-10-27T04:33:19.433609,Приволжский,Май-Сентябрь,UTC+3,1250000,-5.77,домашний отдых,нет
Москва,9,6,63,754,5.27,пасмурно,10000,,99,8,9,27.10.2025 10:27:37,2025-10-27T10:27:37.375627,Центральный,Круглогодично,UTC+3,12500000,0.57,домашний отдых,да
Сочи,11,10,62,760,3.75,пасмурно,10000,,100,11,11,27.10.2025 04:33:19,2025-10-27T04:33:19.433609,Южный,Май-Октябрь,UTC+3,400000,1.62,домашний отдых,да
Санкт-Петербург,7,5,93,745,3.0,облачно с прояснениями,9000,,75,7,7,27.10.2025 06:38:11,2025-10-27T06:38:11.282186,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-3.6,домашний отдых,нет
Сочи,18,17,55,758,4.41,пасмурно,10000,,100,18,18,27.10.2025 09:28:52,2025-10-27T09:28:52.392848,Южный,Май-Октябрь,UTC+3,400000,5.76,домашний отдых,да
Новосибирск,6,3,65,764,4.0,пасмурно,10000,,100,6,6,27.10.2025 13:35:08,2025-10-27T13:35:08.288673,Сибирский,Июнь-Август,UTC+7,1620000,-1.0,домашний отдых,нет
Сочи,17,17,66,757,3.11,пасмурно,10000,,100,17,17,27.10.2025 14:25:25,2025-10-27T14:25:25.691575,Южный,Май-Октябрь,UTC+3,400000,3.29,домашний отдых,да
Москва,6,3,63,755,4.58,пасмурно,10000,,100,6,7,27.10.2025 06:38:11,2025-10-27T06:38:11.282186,Центральный,Круглогодично,UTC+3,12500000,-0.66,домашний отдых,да
Москва,4,1,67,755,4.25,пасмурно,10000,,87,3,5,27.10.2025 04:33:19,2025-10-27T04:33:19.433609,Центральный,Круглогодично,UTC+3,12500000,-0.93,домашний отдых,да
Санкт-Петербург,8,5,92,744,5.0,пасмурно,8000,,100,8,8,27.10.2025 18:34:08,2025-10-27T18:34:08.840128,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-5.7,домашний отдых,нет
Санкт-Петербург,8,6,85,744,4.0,облачно с прояснениями,10000,,75,8,9,27.10.2025 11:20:38,2025-10-27T11:20:38.752881,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-1.7,домашний отдых,нет
Санкт-Петербург,7,5,94,744,3.0,пасмурно,6000,,100,7,7,27.10.2025 04:33:19,2025-10-27T04:33:19.433609,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-6.3,домашний отдых,нет
