city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp,federal_district,tourism_season,timezone,population,comfort_index,recommended_activity,tourist_season_match
Казань,7,4,92,759,5.04,пасмурно,10000,,100,7,7,07.11.2025 06:35:46,2025-11-07T06:35:46.783292,Приволжский,Май-Сентябрь,UTC+3,1250000,-6.1,домашний отдых,нет
Сочи,18,17,55,764,1.18,облачно с прояснениями,10000,,75,18,18,07.11.2025 07:23:29,2025-11-07T07:23:29.893347,Южный,Май-Октябрь,UTC+3,400000,8.58,домашний отдых,нет
Новосибирск,-1,-7,80,764,6.0,небольшой снег,10000,,100,-1,-1,07.11.2025 07:23:29,2025-11-07T07:23:29.893347,Сибирский,Июнь-Август,UTC+7,1620000,-7.0,домашний отдых,нет
Москва,8,6,72,763,3.85,пасмурно,10000,,100,7,8,07.11.2025 04:27:27,2025-11-07T04:27:27.529005,Центральный,Круглогодично,UTC+3,12500000,-1.59,домашний отдых,да
Москва,8,6,70,763,4.17,пасмурно,10000,,100,7,8,07.11.2025 01:51:42,2025-11-07T01:51:42.233175,Центральный,Круглогодично,UTC+3,12500000,-1.22,домашний отдых,да
Санкт-Петербург,10,10,96,758,2.0,облачно с прояснениями,10000,,75,10,10,07.11.2025 05:23:39,2025-11-07T05:23:39.675066,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-2.9,домашний отдых,нет
Санкт-Петербург,10,10,96,760,2.0,пасмурно,10000,,100,10,10,07.11.2025 01:51:42,2025-11-07T01:51:42.233175,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-5.4,домашний отдых,нет
Сочи,10,9,75,764,3.08,облачно с прояснениями,10000,,65,10,10,07.11.2025 05:23:39,2025-11-07T05:23:39.675066,Южный,Май-Октябрь,UTC+3,400000,2.19,домашний отдых,нет
Санкт-Петербург,11,10,96,760,2.0,пасмурно,7000,,100,10,11,07.11.2025 06:35:46,2025-11-07T06:35:46.783292,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-5.0,домашний отдых,нет
Санкт-Петербург,11,10,96,758,1.0,пасмурно,6000,,100,11,11,07.11.2025 07:23:29,2025-11-07T07:23:29.893347,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-4.9,домашний отдых,нет
