city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp,federal_district,tourism_season,timezone,population,comfort_index,recommended_activity,tourist_season_match
Сочи,9,7,76,766,3.14,пасмурно,10000,,99,9,9,05.11.2025 04:27:59,2025-11-05T04:27:59.285000,Южный,Май-Октябрь,UTC+3,400000,-1.81,домашний отдых,нет
Казань,7,5,87,770,3.13,пасмурно,10000,,100,7,7,05.11.2025 06:36:00,2025-11-05T06:36:00.905846,Приволжский,Май-Сентябрь,UTC+3,1250000,-4.91,домашний отдых,нет
Санкт-Петербург,11,11,92,761,4.0,пасмурно,10000,,100,11,11,05.11.2025 06:36:00,2025-11-05T06:36:00.905846,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-4.4,домашний отдых,нет
Казань,6,2,86,768,6.86,пасмурно,10000,,100,6,6,05.11.2025 03:14:49,2025-11-05T03:14:49.464535,Приволжский,Май-Сентябрь,UTC+3,1250000,-5.49,домашний отдых,нет
Сочи,11,10,73,766,3.26,пасмурно,10000,,98,11,11,05.11.2025 03:14:49,2025-11-05T03:14:49.464535,Южный,Май-Октябрь,UTC+3,400000,-0.33,домашний отдых,нет
Новосибирск,-8,-14,86,772,3.0,пасмурно,10000,,100,-8,-8,05.11.2025 04:27:59,2025-11-05T04:27:59.285000,Сибирский,Июнь-Август,UTC+7,1620000,-10.7,домашний отдых,нет
Казань,6,3,83,768,5.6,пасмурно,10000,,100,6,6,05.11.2025 04:27:59,2025-11-05T04:27:59.285000,Приволжский,Май-Сентябрь,UTC+3,1250000,-4.76,домашний отдых,нет
Москва,5,3,81,770,2.0,облачно с прояснениями,10000,,59,4,5,05.11.2025 04:27:59,2025-11-05T04:27:59.285000,Центральный,Круглогодично,UTC+3,12500000,-0.3,домашний отдых,да
Новосибирск,-8,-14,93,773,3.0,небольшой снег,10000,,100,-8,-8,05.11.2025 06:36:00,2025-11-05T06:36:00.905846,Сибирский,Июнь-Август,UTC+7,1620000,-12.1,домашний отдых,нет
Санкт-Петербург,9,8,93,759,3.0,пасмурно,10000,,100,9,10,05.11.2025 03:14:49,2025-11-05T03:14:49.464535,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-5.3,домашний отдых,нет
Санкт-Петербург,11,10,93,760,4.0,пасмурно,10000,,100,10,11,05.11.2025 04:27:59,2025-11-05T04:27:59.285000,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-4.6,домашний отдых,нет
Санкт-Петербург,9,7,92,761,4.0,пасмурно,10000,,100,9,9,05.11.2025 01:53:07,2025-11-05T01:53:07.860551,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-5.2,домашний отдых,нет
Москва,6,4,73,770,2.03,облачно с прояснениями,10000,,73,2,6,05.11.2025 03:14:49,2025-11-05T03:14:49.464535,Центральный,Круглогодично,UTC+3,12500000,0.3,домашний отдых,да
Санкт-Петербург,11,10,93,759,4.0,пасмурно,10000,,100,11,11,05.11.2025 05:24:43,2025-11-05T05:24:43.182591,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-4.6,домашний отдых,нет
Новосибирск,-9,-16,86,771,4.0,облачно с прояснениями,10000,,75,-9,-9,05.11.2025 03:14:49,2025-11-05T03:14:49.464535,Сибирский,Июнь-Август,UTC+7,1620000,-8.7,домашний отдых,нет
Москва,3,2,90,770,2.08,облачно с прояснениями,10000,,52,2,4,05.11.2025 05:24:43,2025-11-05T05:24:43.182591,Центральный,Круглогодично,UTC+3,12500000,-2.21,домашний отдых,да
Казань,6,3,84,769,4.06,пасмурно,10000,,100,6,6,05.11.2025 05:24:43,2025-11-05T05:24:43.182591,Приволжский,Май-Сентябрь,UTC+3,1250000,-4.81,домашний отдых,нет
Новосибирск,-9,-16,86,771,4.0,облачно с прояснениями,10000,,75,-9,-9,05.11.2025 01:53:07,2025-11-05T01:53:07.860551,Сибирский,Июнь-Август,UTC+7,1620000,-8.7,домашний отдых,нет
Москва,4,2,75,770,2.46,ясно,10000,,9,4,4,05.11.2025 06:36:00,2025-11-05T06:36:00.905846,Центральный,Круглогодично,UTC+3,12500000,5.45,домашний отдых,да
Казань,5,1,85,767,7.16,пасмурно,10000,,100,5,5,05.11.2025 01:53:07,2025-11-05T01:53:07.860551,Приволжский,Май-Сентябрь,UTC+3,1250000,-5.72,домашний отдых,нет
Сочи,15,14,62,767,2.61,пасмурно,10000,,87,15,15,05.11.2025 06:36:00,2025-11-05T06:36:00.905846,Южный,Май-Октябрь,UTC+3,400000,4.64,домашний отдых,нет
Новосибирск,-8,-14,86,772,3.0,небольшой снег,10000,,100,-8,-8,05.11.2025 05:24:43,2025-11-05T05:24:43.182591,Сибирский,Июнь-Август,UTC+7,1620000,-10.7,домашний отдых,нет
Москва,6,5,74,770,1.74,пасмурно,10000,,92,5,6,05.11.2025 01:53:07,2025-11-05T01:53:07.860551,Центральный,Круглогодично,UTC+3,12500000,-1.77,домашний отдых,да
Сочи,10,9,72,767,2.87,пасмурно,10000,,99,10,10,05.11.2025 05:24:43,2025-11-05T05:24:43.182591,Южный,Май-Октябрь,UTC+3,400000,-0.59,домашний отдых,нет
Сочи,10,9,74,767,3.77,пасмурно,10000,,100,10,10,05.11.2025 01:53:07,2025-11-05T01:53:07.860551,Южный,Май-Октябрь,UTC+3,400000,-1.18,домашний отдых,нет
