city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp,federal_district,tourism_season,timezone,population,comfort_index,recommended_activity,tourist_season_match
Казань,4,4,64,767,1.21,пасмурно,10000.0,,88,4,4,19.10.2025 13:10:33,2025-10-19T13:10:33.887664,Приволжский,Май-Сентябрь,UTC+3,1250000,-0.12,домашний отдых,нет
Сочи,16,16,93,762,4.85,сильный дождь,5225.0,,100,16,16,19.10.2025 18:43:46,2025-10-19T18:43:46.872678,Южный,Май-Октябрь,UTC+3,400000,-2.69,домашний отдых,да
Сочи,14,14,93,761,4.56,дождь,4105.0,,100,14,14,19.10.2025 22:20:18,2025-10-19T22:20:18.792753,Южный,Май-Октябрь,UTC+3,400000,-3.46,домашний отдых,да
Санкт-Петербург,6,4,75,765,3.0,ясно,10000.0,,0,6,6,19.10.2025 09:30:05,2025-10-19T09:30:05.520534,Северо-Западный,Май-Сентябрь,UTC+3,5400000,7.1,домашний отдых,нет
Новосибирск,5,1,52,770,4.0,ясно,10000.0,,0,5,5,19.10.2025 10:35:28,2025-10-19T10:35:28.126286,Сибирский,Июнь-Август,UTC+7,1620000,11.2,культурный туризм,нет
Казань,3,1,68,767,2.09,пасмурно,10000.0,,95,3,3,19.10.2025 15:35:16,2025-10-19T15:35:16.098765,Приволжский,Май-Сентябрь,UTC+3,1250000,-2.11,домашний отдых,нет
Москва,6,4,78,764,3.09,пасмурно,10000.0,,100,5,6,19.10.2025 16:46:27,2025-10-19T16:46:27.060921,Центральный,Круглогодично,UTC+3,12500000,-3.51,домашний отдых,да
Казань,5,5,60,767,0.65,пасмурно,10000.0,,86,5,5,19.10.2025 11:24:45,2025-10-19T11:24:45.747230,Приволжский,Май-Сентябрь,UTC+3,1250000,1.33,домашний отдых,нет
Сочи,17,17,81,762,1.38,небольшой дождь,10000.0,,100,17,17,19.10.2025 10:35:28,2025-10-19T10:35:28.126286,Южный,Май-Октябрь,UTC+3,400000,0.46,домашний отдых,да
Санкт-Петербург,7,4,71,764,4.0,ясно,10000.0,,0,7,7,19.10.2025 11:24:45,2025-10-19T11:24:45.747230,Северо-Западный,Май-Сентябрь,UTC+3,5400000,8.2,домашний отдых,нет
Казань,4,4,60,767,0.65,пасмурно,10000.0,,86,4,4,19.10.2025 10:35:28,2025-10-19T10:35:28.126286,Приволжский,Май-Сентябрь,UTC+3,1250000,0.93,домашний отдых,нет
Новосибирск,2,-2,64,771,3.0,ясно,10000.0,,0,2,2,19.10.2025 14:37:55,2025-10-19T14:37:55.838153,Сибирский,Июнь-Август,UTC+7,1620000,7.7,домашний отдых,нет
Казань,2,0,71,768,2.55,пасмурно,10000.0,,100,2,2,19.10.2025 21:19:17,2025-10-19T21:19:17.081079,Приволжский,Май-Сентябрь,UTC+3,1250000,-3.65,домашний отдых,нет
Санкт-Петербург,4,4,76,764,1.0,ясно,10000.0,,0,2,4,19.10.2025 19:16:56,2025-10-19T19:16:56.673361,Северо-Западный,Май-Сентябрь,UTC+3,5400000,6.3,домашний отдых,нет
Казань,2,0,71,768,2.59,пасмурно,10000.0,,100,2,2,19.10.2025 22:20:18,2025-10-19T22:20:18.792753,Приволжский,Май-Сентябрь,UTC+3,1250000,-3.66,домашний отдых,нет
Новосибирск,3,0,60,771,3.0,ясно,10000.0,,0,3,3,19.10.2025 13:10:33,2025-10-19T13:10:33.887664,Сибирский,Июнь-Август,UTC+7,1620000,8.9,домашний отдых,нет
Санкт-Петербург,3,3,79,762,1.0,ясно,10000.0,,0,1,3,19.10.2025 20:23:42,2025-10-19T20:23:42.984825,Северо-Западный,Май-Сентябрь,UTC+3,5400000,5.3,домашний отдых,нет
Санкт-Петербург,6,4,56,764,3.0,ясно,10000.0,,0,6,6,19.10.2025 14:37:55,2025-10-19T14:37:55.838153,Северо-Западный,Май-Сентябрь,UTC+3,5400000,10.9,культурный туризм,нет
Новосибирск,5,2,52,770,3.0,ясно,10000.0,,0,5,5,19.10.2025 11:24:45,2025-10-19T11:24:45.747230,Сибирский,Июнь-Август,UTC+7,1620000,11.3,культурный туризм,нет
Москва,6,3,71,764,3.12,пасмурно,10000.0,,100,5,6,19.10.2025 18:43:46,2025-10-19T18:43:46.872678,Центральный,Круглогодично,UTC+3,12500000,-2.11,домашний отдых,да
Санкт-Петербург,1,1,88,766,1.0,туман,10000.0,,9,-2,1,19.10.2025 05:36:07,2025-10-19T05:36:07.973747,Северо-Западный,Май-Сентябрь,UTC+3,5400000,1.8,домашний отдых,нет
Новосибирск,3,-2,56,770,5.0,ясно,10000.0,,0,3,3,19.10.2025 05:36:07,2025-10-19T05:36:07.973747,Сибирский,Июнь-Август,UTC+7,1620000,9.5,домашний отдых,нет
Казань,3,1,69,767,2.54,пасмурно,10000.0,,96,3,3,19.10.2025 16:46:27,2025-10-19T16:46:27.060921,Приволжский,Май-Сентябрь,UTC+3,1250000,-2.45,домашний отдых,нет
Новосибирск,-1,-1,80,772,1.0,ясно,10000.0,,0,-1,-1,19.10.2025 20:23:42,2025-10-19T20:23:42.984825,Сибирский,Июнь-Август,UTC+7,1620000,3.5,домашний отдых,нет
Сочи,18,18,82,761,2.65,небольшой дождь,10000.0,,100,18,18,19.10.2025 13:10:33,2025-10-19T13:10:33.887664,Южный,Май-Октябрь,UTC+3,400000,0.53,домашний отдых,да
Москва,5,3,67,764,3.14,пасмурно,10000.0,,100,5,5,19.10.2025 04:42:05,2025-10-19T04:42:05.823220,Центральный,Круглогодично,UTC+3,12500000,-1.71,домашний отдых,да
Москва,6,3,74,765,3.22,пасмурно,10000.0,,100,4,6,19.10.2025 05:36:07,2025-10-19T05:36:07.973747,Центральный,Круглогодично,UTC+3,12500000,-2.72,домашний отдых,да
Санкт-Петербург,5,3,72,764,2.0,ясно,10000.0,,0,3,5,19.10.2025 16:46:27,2025-10-19T16:46:27.060921,Северо-Западный,Май-Сентябрь,UTC+3,5400000,7.4,домашний отдых,нет
Санкт-Петербург,4,4,74,764,1.0,ясно,10000.0,,0,2,4,19.10.2025 18:43:46,2025-10-19T18:43:46.872678,Северо-Западный,Май-Сентябрь,UTC+3,5400000,6.7,домашний отдых,нет
Санкт-Петербург,7,5,70,763,3.0,ясно,10000.0,,0,7,7,19.10.2025 13:10:33,2025-10-19T13:10:33.887664,Северо-Западный,Май-Сентябрь,UTC+3,5400000,8.5,домашний отдых,нет
Казань,4,3,67,767,1.68,пасмурно,10000.0,,93,4,4,19.10.2025 14:37:55,2025-10-19T14:37:55.838153,Приволжский,Май-Сентябрь,UTC+3,1250000,-1.27,домашний отдых,нет
Казань,3,1,69,767,2.52,пасмурно,10000.0,,100,3,3,19.10.2025 18:43:46,2025-10-19T18:43:46.872678,Приволжский,Май-Сентябрь,UTC+3,1250000,-2.85,домашний отдых,нет
Казань,5,4,84,767,2.12,пасмурно,10000.0,,100,5,5,19.10.2025 07:27:13,2025-10-19T07:27:13.125405,Приволжский,Май-Сентябрь,UTC+3,1250000,-5.01,домашний отдых,нет
Новосибирск,2,-3,55,770,6.0,ясно,10000.0,,0,2,2,19.10.2025 04:42:05,2025-10-19T04:42:05.823220,Сибирский,Июнь-Август,UTC+7,1620000,9.2,домашний отдых,нет
Казань,5,4,88,767,2.12,пасмурно,10000.0,,100,5,5,19.10.2025 06:47:52,2025-10-19T06:47:52.512736,Приволжский,Май-Сентябрь,UTC+3,1250000,-5.81,домашний отдых,нет
Москва,6,3,66,764,3.18,пасмурно,10000.0,,100,5,6,19.10.2025 15:35:16,2025-10-19T15:35:16.098765,Центральный,Круглогодично,UTC+3,12500000,-1.12,домашний отдых,да
Новосибирск,-3,-3,86,773,1.0,ясно,10000.0,,0,-3,-3,19.10.2025 21:19:17,2025-10-19T21:19:17.081079,Сибирский,Июнь-Август,UTC+7,1620000,1.5,домашний отдых,нет
