city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Сочи,11,10,69,759,3.63,пасмурно,10000,,100,11,11,27.10.2025 03:25:10,2025-10-27T03:25:10.166498
Санкт-Петербург,8,5,93,743,5.0,пасмурно,10000,,100,7,8,27.10.2025 17:20:43,2025-10-27T17:20:43.616962
Новосибирск,4,1,81,766,3.0,облачно с прояснениями,10000,,75,4,4,27.10.2025 16:31:34,2025-10-27T16:31:34.220871
Санкт-Петербург,8,7,85,744,3.0,облачно с прояснениями,10000,,75,8,9,27.10.2025 10:27:37,2025-10-27T10:27:37.375627
Москва,8,5,62,755,4.63,пасмурно,10000,,100,6,8,27.10.2025 07:23:15,2025-10-27T07:23:15.933666
Новосибирск,5,1,75,766,4.0,пасмурно,10000,,100,5,5,27.10.2025 15:25:29,2025-10-27T15:25:29.461078
Сочи,17,16,62,757,3.33,пасмурно,10000,,100,17,17,27.10.2025 15:25:29,2025-10-27T15:25:29.461078
Новосибирск,2,-3,80,765,6.0,небольшая облачность,10000,,20,2,2,27.10.2025 04:33:19,2025-10-27T04:33:19.433609
Новосибирск,0,-5,86,765,4.0,облачно с прояснениями,10000,,75,0,0,27.10.2025 03:25:10,2025-10-27T03:25:10.166498
Сочи,16,15,52,759,3.08,пасмурно,10000,,100,16,16,27.10.2025 07:23:15,2025-10-27T07:23:15.933666
Санкт-Петербург,7,5,93,744,3.0,небольшая морось,10000,,100,7,7,27.10.2025 01:58:21,2025-10-27T01:58:21.233751
Санкт-Петербург,8,6,87,743,4.0,облачно с прояснениями,10000,,75,8,8,27.10.2025 14:25:25,2025-10-27T14:25:25.691575
Казань,6,5,88,762,1.78,пасмурно,10000,,100,6,6,27.10.2025 05:24:52,2025-10-27T05:24:52.318725
Москва,8,5,60,752,4.59,небольшой дождь,9212,,100,8,8,27.10.2025 18:34:08,2025-10-27T18:34:08.840128
Казань,5,3,87,763,2.53,ясно,10000,,0,5,5,27.10.2025 16:31:34,2025-10-27T16:31:34.220871
Новосибирск,6,1,61,764,7.0,ясно,10000,,0,6,6,27.10.2025 07:23:15,2025-10-27T07:23:15.933666
Казань,6,5,82,763,2.07,ясно,10000,,0,6,6,27.10.2025 13:35:08,2025-10-27T13:35:08.288673
Москва,8,4,60,752,5.72,дождь,7468,,100,7,8,27.10.2025 19:19:18,2025-10-27T19:19:18.420132
Сочи,10,9,72,760,3.21,пасмурно,10000,,100,10,10,27.10.2025 01:58:21,2025-10-27T01:58:21.233751
Санкт-Петербург,7,5,94,743,3.0,пасмурно,8000,,100,7,7,27.10.2025 03:25:10,2025-10-27T03:25:10.166498
Казань,6,6,77,763,1.4,пасмурно,10000,,100,6,6,27.10.2025 07:23:15,2025-10-27T07:23:15.933666
Москва,8,5,61,754,4.96,пасмурно,10000,,99,7,9,27.10.2025 11:20:38,2025-10-27T11:20:38.752881
Новосибирск,0,-4,93,766,3.0,ясно,10000,,0,0,0,27.10.2025 19:19:18,2025-10-27T19:19:18.420132
Сочи,18,18,62,755,4.3,облачно с прояснениями,10000,,79,18,18,27.10.2025 18:34:08,2025-10-27T18:34:08.840128
Сочи,16,15,53,758,4.41,пасмурно,10000,,100,16,16,27.10.2025 08:32:45,2025-10-27T08:32:45.344661
Москва,8,6,74,752,4.95,дождь,7748,,100,7,9,27.10.2025 16:31:34,2025-10-27T16:31:34.220871
Казань,5,4,90,762,2.1,пасмурно,10000,,100,5,5,27.10.2025 01:58:21,2025-10-27T01:58:21.233751
Казань,7,7,65,762,1.47,переменная облачность,10000,,50,7,7,27.10.2025 10:27:37,2025-10-27T10:27:37.375627
Москва,8,5,60,753,4.73,пасмурно,10000,,100,8,9,27.10.2025 13:35:08,2025-10-27T13:35:08.288673
Санкт-Петербург,8,6,87,745,4.0,пасмурно,10000,,100,8,8,27.10.2025 12:51:12,2025-10-27T12:51:12.509507
Казань,7,7,68,762,1.36,облачно с прояснениями,10000,,67,7,7,27.10.2025 09:28:52,2025-10-27T09:28:52.392848
Москва,8,6,72,752,4.45,пасмурно,10000,,100,7,9,27.10.2025 15:25:29,2025-10-27T15:25:29.461078
Новосибирск,3,-3,75,764,7.0,ясно,10000,,0,3,3,27.10.2025 05:24:52,2025-10-27T05:24:52.318725
Новосибирск,5,0,65,764,7.0,ясно,10000,,0,5,5,27.10.2025 06:38:11,2025-10-27T06:38:11.282186
Казань,6,5,77,763,1.81,пасмурно,10000,,100,6,6,27.10.2025 06:38:11,2025-10-27T06:38:11.282186
Новосибирск,3,0,81,766,3.0,облачно с прояснениями,10000,,75,3,3,27.10.2025 17:20:43,2025-10-27T17:20:43.616962
Сочи,19,19,63,757,2.91,пасмурно,10000,,100,19,19,27.10.2025 12:51:12,2025-10-27T12:51:12.509507
Новосибирск,7,3,61,764,6.0,облачно с прояснениями,10000,,75,7,7,27.10.2025 11:20:38,2025-10-27T11:20:38.752881
Казань,7,7,64,762,1.57,переменная облачность,10000,,40,7,7,27.10.2025 11:20:38,2025-10-27T11:20:38.752881
