city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Новосибирск,1,-4,93,764,5.0,пасмурно,10000,,100,1,1,20.11.2025 22:21:28,2025-11-20T22:21:28.022620
Казань,0,0,72,773,1.1,пасмурно,10000,,96,0,0,20.11.2025 19:19:23,2025-11-20T19:19:23.164446
Сочи,11,10,65,765,3.32,облачно с прояснениями,10000,,55,11,11,20.11.2025 03:13:40,2025-11-20T03:13:40.215907
Новосибирск,2,-4,64,765,7.0,ясно,10000,,0,2,2,20.11.2025 09:26:03,2025-11-20T09:26:03.830896
Новосибирск,2,-4,69,765,7.0,облачно с прояснениями,10000,,75,2,2,20.11.2025 11:21:10,2025-11-20T11:21:10.778748
Москва,-1,-6,70,768,3.96,пасмурно,10000,,100,-2,-1,20.11.2025 20:28:05,2025-11-20T20:28:05.883118
Новосибирск,0,-5,100,764,5.0,небольшой снегопад,5000,,100,0,0,20.11.2025 18:35:21,2025-11-20T18:35:21.773200
Сочи,13,12,71,766,1.31,пасмурно,10000,,100,13,13,20.11.2025 14:25:09,2025-11-20T14:25:09.141949
Москва,2,-1,66,768,2.27,пасмурно,10000,,100,0,3,20.11.2025 08:33:37,2025-11-20T08:33:37.028217
Казань,2,0,69,769,2.56,ясно,10000,,7,2,2,20.11.2025 08:33:37,2025-11-20T08:33:37.028217
Санкт-Петербург,2,-4,93,758,7.0,пасмурно,10000,,100,2,2,20.11.2025 09:26:03,2025-11-20T09:26:03.830896
Санкт-Петербург,2,-3,92,759,5.0,небольшой дождь,10000,,100,1,2,20.11.2025 11:21:10,2025-11-20T11:21:10.778748
Москва,2,-1,65,768,2.32,пасмурно,10000,,100,1,2,20.11.2025 10:26:50,2025-11-20T10:26:50.152466
Новосибирск,1,-4,60,765,5.0,ясно,10000,,0,1,1,20.11.2025 06:35:25,2025-11-20T06:35:25.006170
Москва,2,-1,74,768,2.27,пасмурно,10000,,100,0,2,20.11.2025 09:26:03,2025-11-20T09:26:03.830896
Новосибирск,1,-4,55,766,5.0,ясно,10000,,0,1,1,20.11.2025 05:24:27,2025-11-20T05:24:27.588163
Новосибирск,1,-5,93,764,6.0,снег,10000,,100,1,1,20.11.2025 19:19:23,2025-11-20T19:19:23.164446
Сочи,18,17,48,765,0.64,пасмурно,10000,,100,18,18,20.11.2025 12:50:05,2025-11-20T12:50:05.507475
