city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Казань,3,-1,95,764,6.14,пасмурно,10000.0,,100,3,3,22.11.2025 05:22:13,2025-11-22T05:22:13.154434
Казань,3,-1,96,764,6.08,небольшой дождь,10000.0,,100,3,3,22.11.2025 04:27:10,2025-11-22T04:27:10.573079
Санкт-Петербург,1,-3,93,758,5.0,небольшой снег,10000.0,,100,1,1,22.11.2025 06:32:45,2025-11-22T06:32:45.239413
Казань,2,-2,96,764,5.73,дождь,10000.0,,100,2,2,22.11.2025 03:08:14,2025-11-22T03:08:14.794105
Новосибирск,-6,-13,79,774,6.0,небольшой снег,10000.0,,100,-6,-6,22.11.2025 01:48:02,2025-11-22T01:48:02.264186
Новосибирск,-6,-13,79,776,6.0,небольшой снег,10000.0,,100,-6,-6,22.11.2025 06:32:45,2025-11-22T06:32:45.239413
Москва,3,1,61,761,1.47,пасмурно,10000.0,,100,1,3,22.11.2025 04:27:10,2025-11-22T04:27:10.573079
Казань,2,-2,96,765,5.49,дождь,7003.0,,100,2,2,22.11.2025 01:48:02,2025-11-22T01:48:02.264186
Москва,3,3,67,762,0.27,пасмурно,10000.0,,100,0,3,22.11.2025 01:48:02,2025-11-22T01:48:02.264186
Новосибирск,-6,-13,79,776,6.0,небольшой снег,9000.0,,100,-6,-6,22.11.2025 05:22:13,2025-11-22T05:22:13.154434
Санкт-Петербург,1,-3,92,758,5.0,пасмурно,10000.0,,100,1,1,22.11.2025 07:21:29,2025-11-22T07:21:29.521792
Москва,3,1,61,761,1.6,пасмурно,5457.0,,100,1,3,22.11.2025 05:22:13,2025-11-22T05:22:13.154434
Новосибирск,-6,-13,79,775,6.0,небольшой снег,10000.0,,100,-6,-6,22.11.2025 04:27:10,2025-11-22T04:27:10.573079
Сочи,8,6,57,767,3.45,пасмурно,10000.0,,100,8,8,22.11.2025 03:08:14,2025-11-22T03:08:14.794105
Казань,5,1,94,763,6.5,небольшой дождь,10000.0,,100,5,5,22.11.2025 07:21:29,2025-11-22T07:21:29.521792
Казань,4,0,94,763,6.44,небольшой дождь,10000.0,,100,4,4,22.11.2025 06:32:45,2025-11-22T06:32:45.239413
Сочи,8,6,62,767,3.34,пасмурно,10000.0,,100,8,8,22.11.2025 04:27:10,2025-11-22T04:27:10.573079
Санкт-Петербург,1,-3,92,757,4.0,пасмурно,10000.0,,100,1,1,22.11.2025 05:22:13,2025-11-22T05:22:13.154434
Санкт-Петербург,1,-2,91,758,2.0,облачно с прояснениями,10000.0,,75,0,1,22.11.2025 01:48:02,2025-11-22T01:48:02.264186
Санкт-Петербург,1,-1,91,757,2.0,пасмурно,10000.0,,100,1,1,22.11.2025 04:27:10,2025-11-22T04:27:10.573079
Сочи,8,6,59,767,3.49,пасмурно,10000.0,,100,8,8,22.11.2025 01:48:02,2025-11-22T01:48:02.264186
Москва,3,3,60,762,1.33,небольшой дождь,,,100,1,4,22.11.2025 06:32:45,2025-11-22T06:32:45.239413
Сочи,12,11,49,767,2.38,облачно с прояснениями,10000.0,,52,12,12,22.11.2025 06:32:45,2025-11-22T06:32:45.239413
Москва,3,1,61,763,1.96,небольшой дождь,252.0,,100,1,3,22.11.2025 07:21:29,2025-11-22T07:21:29.521792
Москва,3,1,64,761,1.44,пасмурно,10000.0,,100,0,3,22.11.2025 03:08:14,2025-11-22T03:08:14.794105
Новосибирск,-6,-13,79,776,6.0,переменная облачность,10000.0,,40,-6,-6,22.11.2025 07:21:29,2025-11-22T07:21:29.521792
Санкт-Петербург,1,-2,91,757,2.0,пасмурно,10000.0,,100,1,1,22.11.2025 03:08:14,2025-11-22T03:08:14.794105
Новосибирск,-6,-13,79,775,6.0,небольшой снег,10000.0,,100,-6,-6,22.11.2025 03:08:14,2025-11-22T03:08:14.794105
Сочи,8,6,62,767,3.29,пасмурно,10000.0,,100,8,8,22.11.2025 05:22:13,2025-11-22T05:22:13.154434
Сочи,13,12,49,767,2.48,облачно с прояснениями,10000.0,,53,13,13,22.11.2025 07:21:29,2025-11-22T07:21:29.521792
