city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Новосибирск,-8,-15,79,757,7.0,небольшой снег,10000,,75,-8,-8,10.11.2025 10:27:56,2025-11-10T10:27:56.367572
Казань,5,2,81,759,4.46,пасмурно,10000,,100,5,5,10.11.2025 12:51:29,2025-11-10T12:51:29.692296
Москва,4,2,56,761,2.23,пасмурно,10000,,100,2,4,10.11.2025 16:32:21,2025-11-10T16:32:21.182993
Москва,3,1,64,761,2.64,пасмурно,10000,,100,2,4,10.11.2025 07:23:09,2025-11-10T07:23:09.953261
Москва,4,2,70,761,2.14,пасмурно,10000,,100,2,4,10.11.2025 14:24:31,2025-11-10T14:24:31.837992
Санкт-Петербург,4,1,84,759,3.0,пасмурно,10000,,100,4,4,10.11.2025 12:51:29,2025-11-10T12:51:29.692296
Сочи,14,14,82,764,1.99,переменная облачность,10000,,36,14,14,10.11.2025 16:32:21,2025-11-10T16:32:21.182993
Москва,3,0,69,761,2.48,облачно с прояснениями,10000,,59,1,3,10.11.2025 05:24:52,2025-11-10T05:24:52.839289
Москва,4,2,61,761,2.25,пасмурно,10000,,100,2,4,10.11.2025 12:51:29,2025-11-10T12:51:29.692296
Сочи,11,10,83,766,1.07,пасмурно,10000,,100,11,11,10.11.2025 01:57:04,2025-11-10T01:57:04.095550
Москва,3,0,66,761,2.54,облачно с прояснениями,10000,,66,1,4,10.11.2025 06:37:33,2025-11-10T06:37:33.975001
Сочи,17,17,74,765,1.11,облачно с прояснениями,10000,,65,17,17,10.11.2025 10:27:56,2025-11-10T10:27:56.367572
Москва,3,1,69,761,2.44,переменная облачность,10000,,50,2,3,10.11.2025 03:24:20,2025-11-10T03:24:20.052911
Новосибирск,-3,-9,100,752,5.0,снег,1400,,100,-3,-3,10.11.2025 05:24:52,2025-11-10T05:24:52.839289
Казань,5,2,92,759,5.46,пасмурно,10000,,88,5,5,10.11.2025 05:24:52,2025-11-10T05:24:52.839289
Санкт-Петербург,3,1,89,759,2.0,пасмурно,10000,,100,3,3,10.11.2025 07:23:09,2025-11-10T07:23:09.953261
Санкт-Петербург,4,1,84,758,3.0,пасмурно,10000,,100,4,4,10.11.2025 11:20:39,2025-11-10T11:20:39.539359
Казань,4,0,88,759,5.62,пасмурно,10000,,100,4,4,10.11.2025 01:57:04,2025-11-10T01:57:04.095550
Сочи,18,18,71,766,0.77,облачно с прояснениями,10000,,78,18,18,10.11.2025 08:33:35,2025-11-10T08:33:35.054778
Москва,4,1,70,761,2.25,пасмурно,10000,,100,2,4,10.11.2025 13:34:24,2025-11-10T13:34:24.596987
Санкт-Петербург,3,1,93,758,3.0,пасмурно,9000,,100,3,4,10.11.2025 04:31:31,2025-11-10T04:31:31.328505
Казань,5,2,80,758,4.95,пасмурно,10000,,100,5,5,10.11.2025 11:20:39,2025-11-10T11:20:39.539359
Москва,4,1,71,761,2.31,переменная облачность,10000,,47,2,4,10.11.2025 01:57:04,2025-11-10T01:57:04.095550
Сочи,17,17,77,764,0.41,небольшая облачность,10000,,13,17,17,10.11.2025 12:51:29,2025-11-10T12:51:29.692296
Москва,3,1,61,761,2.75,пасмурно,10000,,100,2,4,10.11.2025 09:28:27,2025-11-10T09:28:27.057450
Сочи,18,18,71,766,0.77,облачно с прояснениями,10000,,78,18,18,10.11.2025 09:28:27,2025-11-10T09:28:27.057450
Санкт-Петербург,4,2,82,758,2.0,облачно с прояснениями,10000,,75,3,4,10.11.2025 14:24:31,2025-11-10T14:24:31.837992
Казань,6,3,82,759,5.08,пасмурно,10000,,100,6,6,10.11.2025 10:27:56,2025-11-10T10:27:56.367572
Москва,3,0,68,761,2.48,облачно с прояснениями,10000,,54,2,3,10.11.2025 04:31:31,2025-11-10T04:31:31.328505
Санкт-Петербург,3,1,92,759,2.0,пасмурно,10000,,100,3,3,10.11.2025 06:37:33,2025-11-10T06:37:33.975001
Санкт-Петербург,4,1,81,760,3.0,облачно с прояснениями,10000,,75,4,4,10.11.2025 13:34:24,2025-11-10T13:34:24.596987
Санкт-Петербург,4,1,84,758,3.0,облачно с прояснениями,10000,,75,4,4,10.11.2025 09:28:27,2025-11-10T09:28:27.057450
Санкт-Петербург,3,-1,94,758,5.0,пасмурно,8000,,100,3,4,10.11.2025 03:24:20,2025-11-10T03:24:20.052911
Новосибирск,-9,-16,79,758,8.0,небольшой снег,10000,,75,-9,-9,10.11.2025 11:20:39,2025-11-10T11:20:39.539359
Санкт-Петербург,3,-1,93,758,4.0,небольшая морось,9000,,100,3,3,10.11.2025 05:24:52,2025-11-10T05:24:52.839289
Новосибирск,-14,-21,85,764,3.0,ясно,10000,,0,-14,-14,10.11.2025 14:24:31,2025-11-10T14:24:31.837992
Новосибирск,-11,-18,79,762,7.0,небольшой снег,10000,,75,-11,-11,10.11.2025 12:51:29,2025-11-10T12:51:29.692296
Санкт-Петербург,4,2,79,758,2.0,пасмурно,10000,,100,3,4,10.11.2025 15:27:02,2025-11-10T15:27:02.137812
Санкт-Петербург,4,1,84,758,4.0,облачно с прояснениями,10000,,75,4,4,10.11.2025 10:27:56,2025-11-10T10:27:56.367572
Сочи,16,16,78,766,0.75,пасмурно,10000,,100,16,16,10.11.2025 07:23:09,2025-11-10T07:23:09.953261
Сочи,12,12,88,767,1.64,пасмурно,10000,,100,12,12,10.11.2025 05:24:52,2025-11-10T05:24:52.839289
Москва,4,2,61,761,2.62,пасмурно,10000,,100,2,4,10.11.2025 11:20:39,2025-11-10T11:20:39.539359
Новосибирск,-16,-23,85,766,3.0,ясно,10000,,0,-16,-16,10.11.2025 16:32:21,2025-11-10T16:32:21.182993
Новосибирск,-7,-14,86,755,6.0,небольшой снег,10000,,100,-7,-7,10.11.2025 09:28:27,2025-11-10T09:28:27.057450
Сочи,14,14,78,766,0.75,пасмурно,10000,,100,14,14,10.11.2025 06:37:33,2025-11-10T06:37:33.975001
Москва,4,2,61,761,2.81,пасмурно,10000,,100,2,4,10.11.2025 10:27:56,2025-11-10T10:27:56.367572
Москва,3,0,61,761,2.75,пасмурно,10000,,100,2,3,10.11.2025 08:33:35,2025-11-10T08:33:35.054778
Казань,5,2,81,759,4.45,пасмурно,10000,,100,5,5,10.11.2025 16:32:21,2025-11-10T16:32:21.182993
