city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Сочи,11,10,62,766,3.95,облачно с прояснениями,10000,,75,11,11,19.11.2025 04:29:13,2025-11-19T04:29:13.480537
Москва,1,-3,77,763,3.77,пасмурно,10000,,100,0,2,19.11.2025 07:24:29,2025-11-19T07:24:29.948404
Москва,-1,-6,61,761,5.51,ясно,10000,,7,-2,0,19.11.2025 03:15:23,2025-11-19T03:15:23.752972
Сочи,16,15,53,767,2.44,облачно с прояснениями,10000,,64,16,16,19.11.2025 06:35:57,2025-11-19T06:35:57.214405
Санкт-Петербург,-2,-8,84,757,5.0,облачно с прояснениями,10000,,75,-4,-2,19.11.2025 08:32:30,2025-11-19T08:32:30.656725
Санкт-Петербург,-2,-8,89,754,5.0,облачно с прояснениями,10000,,75,-2,-2,19.11.2025 04:29:13,2025-11-19T04:29:13.480537
Казань,2,-3,63,760,7.43,ясно,10000,,5,2,2,19.11.2025 07:24:29,2025-11-19T07:24:29.948404
Казань,2,-3,62,760,7.27,ясно,10000,,5,2,2,19.11.2025 06:35:57,2025-11-19T06:35:57.214405
Сочи,12,11,52,766,3.77,облачно с прояснениями,10000,,68,12,12,19.11.2025 03:15:23,2025-11-19T03:15:23.752972
Казань,2,-3,74,758,7.49,облачно с прояснениями,10000,,64,2,2,19.11.2025 05:25:05,2025-11-19T05:25:05.693959
Казань,7,3,77,756,7.79,пасмурно,10000,,100,7,7,19.11.2025 01:52:27,2025-11-19T01:52:27.574797
Санкт-Петербург,-3,-7,88,755,3.0,облачно с прояснениями,10000,,75,-3,-2,19.11.2025 05:25:05,2025-11-19T05:25:05.693959
Санкт-Петербург,-3,-3,84,755,0.0,облачно с прояснениями,10000,,75,-3,-3,19.11.2025 07:24:29,2025-11-19T07:24:29.948404
Новосибирск,-1,-6,74,771,4.0,ясно,10000,,0,-1,-1,19.11.2025 07:24:29,2025-11-19T07:24:29.948404
Москва,0,-5,69,761,4.92,ясно,10000,,9,-1,0,19.11.2025 04:29:13,2025-11-19T04:29:13.480537
Санкт-Петербург,-2,-7,88,753,5.0,облачно с прояснениями,10000,,75,-2,-1,19.11.2025 03:15:23,2025-11-19T03:15:23.752972
Санкт-Петербург,-1,-6,87,755,5.0,облачно с прояснениями,10000,,75,-1,-1,19.11.2025 01:52:27,2025-11-19T01:52:27.574797
Казань,2,-3,67,761,7.39,ясно,10000,,7,2,2,19.11.2025 08:32:30,2025-11-19T08:32:30.656725
Москва,0,-5,66,761,4.38,небольшая облачность,10000,,19,-1,0,19.11.2025 05:25:05,2025-11-19T05:25:05.693959
Сочи,20,19,43,766,3.07,переменная облачность,10000,,26,20,20,19.11.2025 08:32:30,2025-11-19T08:32:30.656725
Москва,0,-4,76,763,3.94,пасмурно,10000,,100,-1,0,19.11.2025 06:35:57,2025-11-19T06:35:57.214405
Сочи,12,11,55,767,4.09,облачно с прояснениями,10000,,71,12,12,19.11.2025 01:52:27,2025-11-19T01:52:27.574797
Новосибирск,-1,-6,86,773,4.0,пасмурно,10000,,100,-1,-1,19.11.2025 03:15:23,2025-11-19T03:15:23.752972
Санкт-Петербург,-3,-7,86,756,3.0,облачно с прояснениями,10000,,75,-3,-3,19.11.2025 06:35:57,2025-11-19T06:35:57.214405
Новосибирск,-1,-6,74,771,4.0,ясно,10000,,0,-1,-1,19.11.2025 08:32:30,2025-11-19T08:32:30.656725
Сочи,17,16,47,767,2.45,облачно с прояснениями,10000,,58,17,17,19.11.2025 07:24:29,2025-11-19T07:24:29.948404
Казань,3,-2,72,758,7.43,облачно с прояснениями,10000,,77,3,3,19.11.2025 04:29:13,2025-11-19T04:29:13.480537
Москва,0,-6,70,760,6.03,ясно,10000,,8,-1,0,19.11.2025 01:52:27,2025-11-19T01:52:27.574797
Новосибирск,-1,-6,93,773,4.0,пасмурно,10000,,100,-1,-1,19.11.2025 01:52:27,2025-11-19T01:52:27.574797
Новосибирск,-1,-6,86,773,4.0,пасмурно,10000,,100,-1,-1,19.11.2025 04:29:13,2025-11-19T04:29:13.480537
Новосибирск,-1,-6,80,773,4.0,ясно,10000,,0,-1,-1,19.11.2025 05:25:05,2025-11-19T05:25:05.693959
Новосибирск,-1,-6,80,771,4.0,ясно,10000,,0,-1,-1,19.11.2025 06:35:57,2025-11-19T06:35:57.214405
Москва,2,-2,76,764,3.64,облачно с прояснениями,10000,,63,0,2,19.11.2025 08:32:30,2025-11-19T08:32:30.656725
Казань,5,1,71,757,8.15,пасмурно,10000,,100,5,5,19.11.2025 03:15:23,2025-11-19T03:15:23.752972
Сочи,11,10,59,767,3.96,облачно с прояснениями,10000,,70,11,11,19.11.2025 05:25:05,2025-11-19T05:25:05.693959
