city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Москва,9,6,79,755,4.79,пасмурно,10000,,100,9,9,11.10.2025 19:20:58,2025-10-11T19:20:58.495445
Сочи,16,16,78,761,6.74,небольшой дождь,10000,,59,16,16,11.10.2025 15:28:39,2025-10-11T15:28:39.554268
Москва,10,10,81,757,1.32,пасмурно,10000,,91,10,10,11.10.2025 07:26:17,2025-10-11T07:26:17.569196
Санкт-Петербург,7,4,92,752,6.0,пасмурно,9000,,100,7,7,11.10.2025 06:44:29,2025-10-11T06:44:29.520457
Новосибирск,-6,-11,79,773,3.0,ясно,10000,,0,-6,-6,11.10.2025 22:32:14,2025-10-11T22:32:14.743827
Казань,12,11,49,758,5.46,пасмурно,10000,,100,12,12,11.10.2025 18:40:13,2025-10-11T18:40:13.302812
Новосибирск,-1,-7,81,773,6.06,небольшая облачность,10000,,15,-1,-1,11.10.2025 07:26:17,2025-10-11T07:26:17.569196
Казань,12,11,49,758,6.15,пасмурно,10000,,100,12,12,11.10.2025 20:31:10,2025-10-11T20:31:10.911487
Новосибирск,-6,-11,89,773,3.59,переменная облачность,10000,,50,-6,-6,11.10.2025 13:03:50,2025-10-11T13:03:50.372855
Москва,9,7,80,755,2.58,пасмурно,10000,,86,9,9,11.10.2025 16:38:00,2025-10-11T16:38:00.421217
Сочи,16,15,76,762,6.74,небольшой дождь,10000,,59,16,16,11.10.2025 14:30:30,2025-10-11T14:30:30.427525
Москва,8,7,85,757,2.19,пасмурно,10000,,100,8,8,11.10.2025 05:33:12,2025-10-11T05:33:12.571519
Казань,11,9,48,759,5.08,пасмурно,10000,,100,11,11,11.10.2025 17:27:54,2025-10-11T17:27:54.588362
Новосибирск,-9,-15,90,773,3.55,ясно,10000,,9,-9,-9,11.10.2025 21:26:07,2025-10-11T21:26:07.898352
Санкт-Петербург,9,6,78,753,7.0,облачно с прояснениями,10000,,75,8,9,11.10.2025 18:40:13,2025-10-11T18:40:13.302812
Казань,11,9,49,758,6.15,пасмурно,10000,,100,11,11,11.10.2025 21:26:07,2025-10-11T21:26:07.898352
Санкт-Петербург,8,5,72,752,6.38,облачно с прояснениями,10000,,57,8,8,11.10.2025 17:27:54,2025-10-11T17:27:54.588362
Новосибирск,-3,-6,74,774,2.0,ясно,10000,,0,-3,-3,11.10.2025 03:04:57,2025-10-11T03:04:57.898783
Новосибирск,1,-4,55,773,5.0,облачно с прояснениями,10000,,75,1,1,11.10.2025 09:29:06,2025-10-11T09:29:06.896705
Сочи,15,15,85,761,4.62,небольшой дождь,10000,,66,15,15,11.10.2025 17:27:54,2025-10-11T17:27:54.588362
Новосибирск,-2,-8,81,773,5.82,ясно,10000,,6,-2,-2,11.10.2025 05:33:12,2025-10-11T05:33:12.571519
Новосибирск,-3,-9,82,774,5.6,ясно,10000,,6,-3,-3,11.10.2025 04:37:33,2025-10-11T04:37:33.190721
Новосибирск,-6,-12,89,773,3.63,облачно с прояснениями,10000,,73,-6,-6,11.10.2025 14:30:30,2025-10-11T14:30:30.427525
Новосибирск,-8,-14,91,773,3.42,облачно с прояснениями,10000,,72,-8,-8,11.10.2025 16:38:00,2025-10-11T16:38:00.421217
Санкт-Петербург,8,5,80,752,6.0,переменная облачность,10000,,40,8,8,11.10.2025 20:31:10,2025-10-11T20:31:10.911487
Новосибирск,1,-4,55,773,5.0,облачно с прояснениями,10000,,75,1,1,11.10.2025 10:35:22,2025-10-11T10:35:22.838194
Санкт-Петербург,8,5,90,750,6.8,небольшой дождь,10000,,100,8,8,11.10.2025 07:26:17,2025-10-11T07:26:17.569196
Казань,17,16,30,759,6.23,пасмурно,10000,,92,17,17,11.10.2025 10:35:22,2025-10-11T10:35:22.838194
Сочи,18,18,69,763,6.94,небольшой дождь,10000,,72,18,18,11.10.2025 10:35:22,2025-10-11T10:35:22.838194
Санкт-Петербург,9,6,89,752,8.0,облачно с прояснениями,8000,,75,9,10,11.10.2025 10:35:22,2025-10-11T10:35:22.838194
Казань,12,10,45,759,4.59,пасмурно,10000,,100,12,12,11.10.2025 14:30:30,2025-10-11T14:30:30.427525
Санкт-Петербург,8,5,72,753,6.38,облачно с прояснениями,10000,,57,8,8,11.10.2025 16:38:00,2025-10-11T16:38:00.421217
Москва,11,10,78,757,1.32,пасмурно,10000,,91,9,11,11.10.2025 06:44:29,2025-10-11T06:44:29.520457
Казань,11,9,47,758,5.46,пасмурно,10000,,100,11,11,11.10.2025 19:20:58,2025-10-11T19:20:58.495445
