city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Сочи,16,15,56,768,2.91,пасмурно,10000,,100,16,16,16.10.2025 13:43:23,2025-10-16T13:43:23.492203
Сочи,16,15,67,767,2.49,небольшой дождь,10000,,82,16,16,16.10.2025 09:39:26,2025-10-16T09:39:26.728385
Москва,6,3,70,761,4.03,пасмурно,10000,,95,5,6,16.10.2025 15:40:58,2025-10-16T15:40:58.224434
Новосибирск,-6,-10,73,782,2.0,ясно,10000,,0,-6,-6,16.10.2025 17:39:59,2025-10-16T17:39:59.934178
Москва,6,4,76,763,2.72,пасмурно,10000,,85,4,6,16.10.2025 07:32:34,2025-10-16T07:32:34.311026
Новосибирск,-8,-8,86,784,1.0,ясно,10000,,0,-8,-8,16.10.2025 03:16:44,2025-10-16T03:16:44.076463
Москва,6,2,76,761,5.0,пасмурно,10000,,100,5,6,16.10.2025 21:26:04,2025-10-16T21:26:04.799406
Москва,5,2,68,762,3.88,пасмурно,10000,,94,4,5,16.10.2025 11:29:36,2025-10-16T11:29:36.723349
Казань,6,4,65,764,3.61,небольшой дождь,10000,,52,6,6,16.10.2025 07:32:34,2025-10-16T07:32:34.311026
Новосибирск,-6,-10,73,782,2.0,ясно,10000,,0,-6,-6,16.10.2025 16:53:36,2025-10-16T16:53:36.920701
Казань,4,4,84,763,1.3,переменная облачность,10000,,43,4,4,16.10.2025 22:31:52,2025-10-16T22:31:52.694561
Сочи,9,8,79,770,2.18,облачно с прояснениями,10000,,55,9,9,16.10.2025 20:39:06,2025-10-16T20:39:06.592050
Казань,4,3,85,763,1.49,переменная облачность,10000,,25,4,4,16.10.2025 21:26:04,2025-10-16T21:26:04.799406
Москва,6,3,71,761,4.07,пасмурно,10000,,93,5,6,16.10.2025 14:47:09,2025-10-16T14:47:09.465941
Санкт-Петербург,8,5,94,754,5.0,пасмурно,10000,,100,8,8,16.10.2025 05:36:14,2025-10-16T05:36:14.023784
Москва,6,3,78,760,5.09,пасмурно,10000,,100,6,6,16.10.2025 23:25:09,2025-10-16T23:25:09.557004
Казань,4,4,81,764,1.06,переменная облачность,10000,,33,4,4,16.10.2025 17:39:59,2025-10-16T17:39:59.934178
Новосибирск,-10,-10,85,781,1.0,ясно,10000,,0,-10,-10,16.10.2025 22:31:52,2025-10-16T22:31:52.694561
Казань,5,2,70,764,3.87,переменная облачность,10000,,34,5,5,16.10.2025 06:52:01,2025-10-16T06:52:01.735074
Санкт-Петербург,9,7,90,753,6.0,облачно с прояснениями,10000,,75,9,10,16.10.2025 08:52:33,2025-10-16T08:52:33.107845
Казань,6,5,74,764,1.74,переменная облачность,10000,,34,6,6,16.10.2025 14:47:09,2025-10-16T14:47:09.465941
Санкт-Петербург,7,4,87,754,5.0,пасмурно,10000,,100,7,7,16.10.2025 17:39:59,2025-10-16T17:39:59.934178
Москва,5,2,79,763,2.72,пасмурно,10000,,85,3,5,16.10.2025 06:52:01,2025-10-16T06:52:01.735074
Новосибирск,2,-1,41,782,2.0,ясно,10000,,0,2,2,16.10.2025 11:29:36,2025-10-16T11:29:36.723349
Казань,1,-1,87,764,2.49,переменная облачность,10000,,25,1,1,16.10.2025 03:16:44,2025-10-16T03:16:44.076463
Москва,3,3,75,762,1.3,пасмурно,10000,,94,1,4,16.10.2025 03:16:44,2025-10-16T03:16:44.076463
Санкт-Петербург,7,5,85,754,3.0,облачно с прояснениями,10000,,75,6,7,16.10.2025 18:56:55,2025-10-16T18:56:55.136855
Санкт-Петербург,10,9,88,753,6.0,облачно с прояснениями,10000,,75,10,11,16.10.2025 10:43:01,2025-10-16T10:43:01.432882
Казань,5,4,85,763,1.49,переменная облачность,10000,,25,5,5,16.10.2025 20:39:06,2025-10-16T20:39:06.592050
Санкт-Петербург,4,4,87,755,1.0,туман,10000,,66,2,4,16.10.2025 22:31:52,2025-10-16T22:31:52.694561
Новосибирск,2,2,51,783,1.0,ясно,10000,,0,2,2,16.10.2025 06:52:01,2025-10-16T06:52:01.735074
Сочи,15,14,56,768,2.8,пасмурно,10000,,97,15,15,16.10.2025 14:47:09,2025-10-16T14:47:09.465941
Казань,8,6,57,764,3.27,небольшой дождь,10000,,67,8,8,16.10.2025 11:29:36,2025-10-16T11:29:36.723349
Москва,5,2,77,761,4.02,пасмурно,10000,,95,5,5,16.10.2025 13:43:23,2025-10-16T13:43:23.492203
Москва,3,1,82,763,2.48,пасмурно,10000,,97,2,4,16.10.2025 05:36:14,2025-10-16T05:36:14.023784
Москва,6,2,75,761,4.76,пасмурно,10000,,100,5,6,16.10.2025 18:56:55,2025-10-16T18:56:55.136855
