city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Новосибирск,-23,-30,70,782,2.0,ясно,10000,,0,-23,-23,29.11.2025 10:24:05,2025-11-29T10:24:05.680603
Сочи,10,9,56,764,2.88,пасмурно,10000,,97,10,10,29.11.2025 05:23:47,2025-11-29T05:23:47.314843
Москва,0,-3,75,767,2.83,небольшая облачность,10000,,16,-1,0,29.11.2025 12:47:22,2025-11-29T12:47:22.130038
Санкт-Петербург,1,-3,94,758,4.0,небольшой снег,10000,,100,1,1,29.11.2025 07:22:11,2025-11-29T07:22:11.930384
Новосибирск,-24,-24,77,783,1.0,ясно,10000,,0,-24,-24,29.11.2025 07:22:11,2025-11-29T07:22:11.930384
Новосибирск,-22,-29,77,782,3.0,ясно,10000,,0,-22,-22,29.11.2025 13:29:53,2025-11-29T13:29:53.791118
Новосибирск,-23,-23,70,782,1.0,ясно,10000,,0,-23,-23,29.11.2025 09:23:56,2025-11-29T09:23:56.384807
Москва,0,-3,61,767,2.82,переменная облачность,10000,,32,-1,0,29.11.2025 14:21:15,2025-11-29T14:21:15.793749
Казань,6,6,95,768,1.48,пасмурно,10000,,98,6,6,29.11.2025 09:23:56,2025-11-29T09:23:56.384807
Сочи,8,6,61,764,2.77,пасмурно,10000,,100,8,8,29.11.2025 01:50:59,2025-11-29T01:50:59.323108
Санкт-Петербург,2,-1,92,757,3.0,пасмурно,10000,,100,2,2,29.11.2025 04:28:55,2025-11-29T04:28:55.987433
Казань,5,3,89,769,2.29,пасмурно,10000,,91,5,5,29.11.2025 12:47:22,2025-11-29T12:47:22.130038
Казань,4,4,97,767,1.12,пасмурно,10000,,100,4,4,29.11.2025 04:28:55,2025-11-29T04:28:55.987433
Сочи,17,16,53,764,1.68,ясно,10000,,1,17,17,29.11.2025 08:30:39,2025-11-29T08:30:39.677071
Сочи,15,15,78,762,1.07,ясно,10000,,8,15,15,29.11.2025 13:29:53,2025-11-29T13:29:53.791118
Сочи,9,8,65,764,2.62,пасмурно,10000,,100,9,9,29.11.2025 03:15:41,2025-11-29T03:15:41.704730
Москва,0,-3,60,767,2.87,облачно с прояснениями,10000,,59,-1,0,29.11.2025 10:24:05,2025-11-29T10:24:05.680603
Новосибирск,-22,-29,77,780,3.0,ясно,10000,,0,-22,-22,29.11.2025 17:20:02,2025-11-29T17:20:02.586470
Новосибирск,-22,-29,77,782,3.0,ясно,10000,,0,-22,-22,29.11.2025 12:47:22,2025-11-29T12:47:22.130038
Новосибирск,-22,-29,77,781,4.0,ясно,10000,,0,-22,-22,29.11.2025 14:21:15,2025-11-29T14:21:15.793749
Новосибирск,-24,-24,77,782,1.0,ясно,10000,,0,-24,-24,29.11.2025 08:30:39,2025-11-29T08:30:39.677071
Санкт-Петербург,2,-1,93,758,3.0,пасмурно,10000,,100,1,2,29.11.2025 06:34:35,2025-11-29T06:34:35.712753
Казань,5,4,97,768,1.41,пасмурно,10000,,100,5,5,29.11.2025 07:22:11,2025-11-29T07:22:11.930384
Новосибирск,-25,-25,77,784,1.0,ясно,10000,,0,-25,-25,29.11.2025 05:23:47,2025-11-29T05:23:47.314843
Сочи,10,9,56,764,2.7,пасмурно,10000,,100,10,10,29.11.2025 04:28:55,2025-11-29T04:28:55.987433
Казань,4,2,84,769,2.44,пасмурно,10000,,91,4,4,29.11.2025 14:21:15,2025-11-29T14:21:15.793749
Москва,0,-3,68,767,2.82,облачно с прояснениями,10000,,72,0,1,29.11.2025 03:15:41,2025-11-29T03:15:41.704730
Казань,4,2,82,769,2.74,пасмурно,10000,,91,4,4,29.11.2025 17:20:02,2025-11-29T17:20:02.586470
Санкт-Петербург,2,-3,93,757,5.0,небольшая морось,10000,,100,1,2,29.11.2025 05:23:47,2025-11-29T05:23:47.314843
Новосибирск,-22,-29,77,781,4.0,ясно,10000,,0,-22,-22,29.11.2025 15:22:31,2025-11-29T15:22:31.228107
Сочи,11,10,81,761,1.78,ясно,10000,,10,11,11,29.11.2025 15:22:31,2025-11-29T15:22:31.228107
Москва,1,-2,67,767,2.76,облачно с прояснениями,10000,,77,0,1,29.11.2025 01:50:59,2025-11-29T01:50:59.323108
Казань,4,3,97,768,1.38,пасмурно,10000,,100,4,4,29.11.2025 06:34:35,2025-11-29T06:34:35.712753
Москва,0,-3,64,768,2.63,облачно с прояснениями,10000,,54,-1,0,29.11.2025 07:22:11,2025-11-29T07:22:11.930384
Сочи,18,17,56,762,1.5,ясно,10000,,3,18,18,29.11.2025 11:19:17,2025-11-29T11:19:17.589358
Казань,4,4,97,767,1.23,пасмурно,10000,,100,4,4,29.11.2025 01:50:59,2025-11-29T01:50:59.323108
Москва,0,-3,61,768,2.86,облачно с прояснениями,10000,,61,-1,0,29.11.2025 09:23:56,2025-11-29T09:23:56.384807
Сочи,12,11,78,761,1.38,ясно,10000,,8,12,12,29.11.2025 14:21:15,2025-11-29T14:21:15.793749
Новосибирск,-23,-30,77,782,2.0,ясно,10000,,0,-23,-23,29.11.2025 11:19:17,2025-11-29T11:19:17.589358
Санкт-Петербург,1,-3,92,756,4.0,пасмурно,10000,,100,1,1,29.11.2025 17:20:02,2025-11-29T17:20:02.586470
Сочи,14,13,55,764,1.7,ясно,10000,,4,14,14,29.11.2025 07:22:11,2025-11-29T07:22:11.930384
Москва,0,-3,63,767,2.87,облачно с прояснениями,10000,,56,-1,1,29.11.2025 05:23:47,2025-11-29T05:23:47.314843
Москва,0,-3,60,767,2.68,переменная облачность,10000,,39,0,1,29.11.2025 15:22:31,2025-11-29T15:22:31.228107
Сочи,10,9,80,761,2.41,переменная облачность,10000,,26,10,10,29.11.2025 16:28:41,2025-11-29T16:28:41.496205
Санкт-Петербург,2,0,92,757,2.0,пасмурно,10000,,100,2,2,29.11.2025 03:15:41,2025-11-29T03:15:41.704730
Казань,6,5,94,768,1.83,пасмурно,10000,,87,6,6,29.11.2025 11:19:17,2025-11-29T11:19:17.589358
Санкт-Петербург,2,-4,92,756,7.0,небольшой снег,10000,,100,1,2,29.11.2025 16:28:41,2025-11-29T16:28:41.496205
Санкт-Петербург,1,-3,94,757,5.0,снег,10000,,75,1,1,29.11.2025 09:23:56,2025-11-29T09:23:56.384807
Новосибирск,-26,-26,76,784,1.0,ясно,10000,,0,-26,-26,29.11.2025 04:28:55,2025-11-29T04:28:55.987433
Санкт-Петербург,2,-3,94,756,6.0,пасмурно,10000,,100,1,2,29.11.2025 11:19:17,2025-11-29T11:19:17.589358
Москва,0,-3,62,768,2.86,облачно с прояснениями,10000,,61,-1,0,29.11.2025 08:30:39,2025-11-29T08:30:39.677071
Санкт-Петербург,1,-3,94,757,5.0,снег,10000,,75,1,1,29.11.2025 08:30:39,2025-11-29T08:30:39.677071
Казань,4,2,83,769,2.46,пасмурно,10000,,91,4,4,29.11.2025 16:28:41,2025-11-29T16:28:41.496205
Москва,0,-3,64,767,2.74,переменная облачность,10000,,50,-1,0,29.11.2025 06:34:35,2025-11-29T06:34:35.712753
Новосибирск,-22,-29,77,780,2.0,ясно,10000,,0,-22,-22,29.11.2025 16:28:41,2025-11-29T16:28:41.496205
Казань,6,6,94,768,1.34,пасмурно,10000,,90,6,6,29.11.2025 10:24:05,2025-11-29T10:24:05.680603
Сочи,17,17,66,764,1.68,ясно,10000,,1,17,17,29.11.2025 09:23:56,2025-11-29T09:23:56.384807
Сочи,10,9,71,761,2.76,переменная облачность,10000,,34,10,10,29.11.2025 17:20:02,2025-11-29T17:20:02.586470
Санкт-Петербург,2,-3,93,756,5.0,снег,10000,,75,2,2,29.11.2025 13:29:53,2025-11-29T13:29:53.791118
Москва,0,-3,65,767,2.8,облачно с прояснениями,10000,,63,-1,1,29.11.2025 04:28:55,2025-11-29T04:28:55.987433
Казань,5,3,86,769,2.37,пасмурно,10000,,91,5,5,29.11.2025 13:29:53,2025-11-29T13:29:53.791118
Москва,0,-3,60,767,2.51,переменная облачность,10000,,40,0,1,29.11.2025 16:28:41,2025-11-29T16:28:41.496205
Казань,4,4,98,767,1.22,пасмурно,10000,,100,4,4,29.11.2025 03:15:41,2025-11-29T03:15:41.704730
Санкт-Петербург,2,-1,92,756,3.0,снег,10000,,100,2,2,29.11.2025 15:22:31,2025-11-29T15:22:31.228107
Москва,0,-3,61,767,2.88,облачно с прояснениями,10000,,55,-1,0,29.11.2025 11:19:17,2025-11-29T11:19:17.589358
Новосибирск,-27,-34,76,784,2.0,ясно,10000,,0,-27,-27,29.11.2025 03:15:41,2025-11-29T03:15:41.704730
Санкт-Петербург,2,-3,93,756,6.0,небольшой проливной дождь,9000,,75,2,2,29.11.2025 14:21:15,2025-11-29T14:21:15.793749
Санкт-Петербург,2,-3,94,756,5.0,облачно с прояснениями,10000,,75,1,2,29.11.2025 10:24:05,2025-11-29T10:24:05.680603
Казань,6,5,97,768,1.59,пасмурно,10000,,100,6,6,29.11.2025 08:30:39,2025-11-29T08:30:39.677071
Санкт-Петербург,2,-3,94,757,5.0,небольшой проливной дождь,10000,,75,2,2,29.11.2025 12:47:22,2025-11-29T12:47:22.130038
Сочи,11,10,55,764,1.52,ясно,10000,,6,11,11,29.11.2025 06:34:35,2025-11-29T06:34:35.712753
Москва,0,-3,61,767,2.76,небольшая облачность,10000,,21,0,0,29.11.2025 13:29:53,2025-11-29T13:29:53.791118
Москва,0,-2,57,767,2.36,переменная облачность,10000,,37,0,1,29.11.2025 17:20:02,2025-11-29T17:20:02.586470
Новосибирск,-25,-32,77,783,3.0,ясно,10000,,0,-25,-25,29.11.2025 06:34:35,2025-11-29T06:34:35.712753
Сочи,16,15,66,762,0.94,ясно,10000,,7,16,16,29.11.2025 12:47:22,2025-11-29T12:47:22.130038
