city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Новосибирск,-5,-10,63,775,3.0,пасмурно,10000.0,,100,-5,-5,13.10.2025 03:33:53,2025-10-13T03:33:53.452871
Сочи,13,12,79,764,1.96,небольшой дождь,10000.0,,99,13,13,13.10.2025 05:38:50,2025-10-13T05:38:50.330114
Санкт-Петербург,4,2,92,752,3.0,пасмурно,10000.0,,100,4,5,13.10.2025 03:33:53,2025-10-13T03:33:53.452871
Москва,8,6,94,748,2.93,небольшой дождь,,,100,8,8,13.10.2025 07:33:26,2025-10-13T07:33:26.548456
Казань,10,9,58,758,3.28,переменная облачность,10000.0,,38,10,10,13.10.2025 06:54:48,2025-10-13T06:54:48.897691
Казань,8,7,75,757,2.13,пасмурно,10000.0,,95,8,8,13.10.2025 04:42:27,2025-10-13T04:42:27.159143
Казань,6,4,60,757,2.91,пасмурно,10000.0,,96,6,6,13.10.2025 05:38:50,2025-10-13T05:38:50.330114
Новосибирск,-2,-7,54,775,4.0,переменная облачность,10000.0,,40,-2,-2,13.10.2025 08:53:00,2025-10-13T08:53:00.173411
Москва,6,3,91,747,3.0,небольшой дождь,7731.0,,100,6,6,13.10.2025 04:42:27,2025-10-13T04:42:27.159143
Новосибирск,-2,-7,69,775,4.63,ясно,10000.0,,7,-2,-2,13.10.2025 06:54:48,2025-10-13T06:54:48.897691
Санкт-Петербург,7,5,86,754,3.0,облачно с прояснениями,10000.0,,75,6,7,13.10.2025 08:53:00,2025-10-13T08:53:00.173411
Казань,6,5,81,757,1.8,пасмурно,10000.0,,93,6,6,13.10.2025 03:33:53,2025-10-13T03:33:53.452871
Казань,11,10,55,757,4.29,переменная облачность,10000.0,,33,11,11,13.10.2025 07:33:26,2025-10-13T07:33:26.548456
Сочи,16,15,73,764,2.52,небольшой дождь,10000.0,,34,16,16,13.10.2025 07:33:26,2025-10-13T07:33:26.548456
Санкт-Петербург,5,3,89,753,3.42,пасмурно,10000.0,,99,5,5,13.10.2025 06:54:48,2025-10-13T06:54:48.897691
Москва,4,1,77,748,3.15,небольшой дождь,113.0,,100,4,5,13.10.2025 08:53:00,2025-10-13T08:53:00.173411
Москва,6,3,94,748,3.66,небольшой дождь,696.0,,100,6,6,13.10.2025 06:54:48,2025-10-13T06:54:48.897691
Санкт-Петербург,5,3,92,753,3.0,пасмурно,10000.0,,100,5,5,13.10.2025 05:38:50,2025-10-13T05:38:50.330114
Казань,10,9,56,757,5.17,облачно с прояснениями,10000.0,,55,10,10,13.10.2025 08:53:00,2025-10-13T08:53:00.173411
Новосибирск,-3,-9,59,775,5.0,облачно с прояснениями,10000.0,,75,-3,-3,13.10.2025 05:38:50,2025-10-13T05:38:50.330114
Сочи,14,13,75,764,2.29,небольшой дождь,10000.0,,23,14,14,13.10.2025 08:53:00,2025-10-13T08:53:00.173411
Москва,4,2,74,748,2.52,небольшой дождь,7709.0,,100,3,5,13.10.2025 05:38:50,2025-10-13T05:38:50.330114
Сочи,14,13,80,764,2.17,небольшой дождь,10000.0,,100,14,14,13.10.2025 04:42:27,2025-10-13T04:42:27.159143
Сочи,12,11,80,764,1.73,небольшой дождь,10000.0,,98,12,12,13.10.2025 03:33:53,2025-10-13T03:33:53.452871
Сочи,15,14,76,764,3.13,дождь,2898.0,,6,15,15,13.10.2025 06:54:48,2025-10-13T06:54:48.897691
Санкт-Петербург,4,1,92,753,3.84,пасмурно,5399.0,,100,4,4,13.10.2025 04:42:27,2025-10-13T04:42:27.159143
Санкт-Петербург,5,3,88,752,3.42,пасмурно,10000.0,,99,5,5,13.10.2025 07:33:26,2025-10-13T07:33:26.548456
Новосибирск,-3,-9,71,775,4.67,ясно,10000.0,,5,-3,-3,13.10.2025 04:42:27,2025-10-13T04:42:27.159143
Новосибирск,-2,-7,68,775,4.36,небольшая облачность,10000.0,,21,-2,-2,13.10.2025 07:33:26,2025-10-13T07:33:26.548456
Москва,4,0,61,747,4.08,дождь,1461.0,,100,3,4,13.10.2025 03:33:53,2025-10-13T03:33:53.452871
