city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Москва,6,3,57,755,6.31,небольшой дождь,10000,,100,6,7,31.10.2025 07:22:10,2025-10-31T07:22:10.081391
Санкт-Петербург,8,6,85,755,3.0,облачно с прояснениями,10000,,75,7,8,31.10.2025 14:24:35,2025-10-31T14:24:35.258997
Казань,4,2,78,763,2.17,ясно,10000,,9,4,4,31.10.2025 07:22:10,2025-10-31T07:22:10.081391
Новосибирск,4,0,75,761,4.0,ясно,10000,,0,4,4,31.10.2025 15:23:36,2025-10-31T15:23:36.021633
Санкт-Петербург,6,2,91,752,6.0,облачно с прояснениями,10000,,75,5,6,31.10.2025 05:24:30,2025-10-31T05:24:30.270455
Казань,4,2,88,762,2.19,пасмурно,10000,,100,4,4,31.10.2025 20:26:22,2025-10-31T20:26:22.670529
Казань,4,2,90,761,2.34,пасмурно,10000,,100,4,4,31.10.2025 23:21:00,2025-10-31T23:21:00.500857
Казань,5,4,80,762,1.69,переменная облачность,10000,,33,5,5,31.10.2025 15:23:36,2025-10-31T15:23:36.021633
Новосибирск,1,-3,86,767,3.0,ясно,10000,,0,1,1,31.10.2025 01:50:49,2025-10-31T01:50:49.744543
Москва,6,2,60,754,5.7,дождь,10000,,100,6,6,31.10.2025 11:19:20,2025-10-31T11:19:20.192612
Москва,6,3,57,755,5.88,дождь,10000,,100,6,6,31.10.2025 10:25:39,2025-10-31T10:25:39.469510
Казань,3,1,86,762,2.36,пасмурно,10000,,100,3,3,31.10.2025 18:34:16,2025-10-31T18:34:16.296309
Казань,2,0,91,763,1.84,переменная облачность,10000,,48,2,2,31.10.2025 03:14:25,2025-10-31T03:14:25.012314
Новосибирск,3,-2,81,759,5.0,ясно,10000,,0,3,3,31.10.2025 21:19:18,2025-10-31T21:19:18.316771
Санкт-Петербург,8,6,88,755,3.0,облачно с прояснениями,10000,,75,7,8,31.10.2025 12:49:43,2025-10-31T12:49:43.588612
Сочи,10,9,66,766,4.1,переменная облачность,10000,,36,10,10,31.10.2025 23:21:00,2025-10-31T23:21:00.500857
Новосибирск,6,3,75,763,4.0,ясно,10000,,0,6,6,31.10.2025 11:19:20,2025-10-31T11:19:20.192612
Санкт-Петербург,6,4,89,758,3.0,пасмурно,10000,,100,6,6,31.10.2025 20:26:22,2025-10-31T20:26:22.670529
Сочи,8,6,66,767,3.96,облачно с прояснениями,10000,,72,8,8,31.10.2025 04:28:51,2025-10-31T04:28:51.989041
Казань,5,4,74,763,2.01,ясно,10000,,9,5,5,31.10.2025 08:30:56,2025-10-31T08:30:56.928455
Сочи,15,14,53,766,2.05,пасмурно,10000,,97,15,15,31.10.2025 07:22:10,2025-10-31T07:22:10.081391
Санкт-Петербург,6,3,89,758,4.0,пасмурно,10000,,100,6,6,31.10.2025 21:19:18,2025-10-31T21:19:18.316771
Москва,7,4,73,757,5.66,пасмурно,10000,,100,6,7,31.10.2025 04:28:51,2025-10-31T04:28:51.989041
Сочи,10,9,66,766,3.97,небольшая облачность,10000,,23,10,10,31.10.2025 22:21:48,2025-10-31T22:21:48.016159
Казань,4,2,90,761,2.24,пасмурно,10000,,99,4,4,31.10.2025 22:21:48,2025-10-31T22:21:48.016159
Санкт-Петербург,7,4,86,757,4.0,пасмурно,10000,,100,7,7,31.10.2025 18:34:16,2025-10-31T18:34:16.296309
Санкт-Петербург,7,5,87,758,3.0,пасмурно,10000,,100,6,7,31.10.2025 19:18:00,2025-10-31T19:18:00.228797
Казань,5,5,75,762,0.65,ясно,10000,,8,5,5,31.10.2025 12:49:43,2025-10-31T12:49:43.588612
Казань,5,5,78,762,1.11,небольшая облачность,10000,,11,5,5,31.10.2025 14:24:35,2025-10-31T14:24:35.258997
Москва,5,3,57,756,3.1,пасмурно,10000,,100,5,6,31.10.2025 18:34:16,2025-10-31T18:34:16.296309
Москва,5,2,57,755,4.12,небольшой дождь,10000,,100,5,6,31.10.2025 15:23:36,2025-10-31T15:23:36.021633
Москва,6,2,58,754,5.11,небольшой дождь,10000,,100,5,6,31.10.2025 13:33:27,2025-10-31T13:33:27.247995
Санкт-Петербург,6,2,93,752,6.0,облачно с прояснениями,10000,,75,6,6,31.10.2025 09:26:07,2025-10-31T09:26:07.195765
Сочи,20,19,33,764,0.47,облачно с прояснениями,10000,,75,20,20,31.10.2025 11:19:20,2025-10-31T11:19:20.192612
Сочи,20,19,35,766,0.18,пасмурно,10000,,91,20,20,31.10.2025 09:26:07,2025-10-31T09:26:07.195765
Новосибирск,9,6,66,764,5.0,ясно,10000,,0,9,9,31.10.2025 09:26:07,2025-10-31T09:26:07.195765
Казань,7,6,67,763,1.93,ясно,10000,,9,7,7,31.10.2025 10:25:39,2025-10-31T10:25:39.469510
Москва,5,3,57,756,3.02,пасмурно,10000,,100,5,5,31.10.2025 19:18:00,2025-10-31T19:18:00.228797
Санкт-Петербург,7,4,85,756,5.0,пасмурно,10000,,100,7,7,31.10.2025 16:29:57,2025-10-31T16:29:57.308997
Санкт-Петербург,6,3,89,752,5.0,облачно с прояснениями,10000,,75,6,6,31.10.2025 01:50:49,2025-10-31T01:50:49.744543
Санкт-Петербург,6,4,91,759,2.0,пасмурно,9000,,100,5,6,31.10.2025 23:21:00,2025-10-31T23:21:00.500857
Казань,4,2,86,762,2.24,пасмурно,10000,,100,4,4,31.10.2025 19:18:00,2025-10-31T19:18:00.228797
Сочи,13,12,70,765,1.27,пасмурно,10000,,100,13,13,31.10.2025 15:23:36,2025-10-31T15:23:36.021633
Санкт-Петербург,8,7,85,756,2.0,облачно с прояснениями,10000,,75,8,8,31.10.2025 13:33:27,2025-10-31T13:33:27.247995
Новосибирск,5,1,75,762,4.0,ясно,10000,,0,5,5,31.10.2025 14:24:35,2025-10-31T14:24:35.258997
Новосибирск,2,-3,80,758,5.0,ясно,10000,,0,2,2,31.10.2025 22:21:48,2025-10-31T22:21:48.016159
Москва,5,2,57,755,3.92,небольшой дождь,10000,,100,5,6,31.10.2025 16:29:57,2025-10-31T16:29:57.308997
Новосибирск,2,-2,87,759,4.0,ясно,10000,,0,2,2,31.10.2025 20:26:22,2025-10-31T20:26:22.670529
Санкт-Петербург,7,5,84,755,4.0,пасмурно,10000,,100,7,7,31.10.2025 15:23:36,2025-10-31T15:23:36.021633
Новосибирск,9,6,66,764,5.0,ясно,10000,,0,9,9,31.10.2025 08:30:56,2025-10-31T08:30:56.928455
Санкт-Петербург,6,2,89,752,6.0,облачно с прояснениями,10000,,75,6,6,31.10.2025 04:28:51,2025-10-31T04:28:51.989041
Новосибирск,9,6,66,764,5.0,ясно,10000,,0,9,9,31.10.2025 10:25:39,2025-10-31T10:25:39.469510
Сочи,10,9,66,766,3.76,переменная облачность,10000,,29,10,10,31.10.2025 21:19:18,2025-10-31T21:19:18.316771
Казань,6,5,70,763,1.96,ясно,10000,,9,6,6,31.10.2025 09:26:07,2025-10-31T09:26:07.195765
Москва,5,2,57,755,4.54,небольшой дождь,10000,,100,5,6,31.10.2025 14:24:35,2025-10-31T14:24:35.258997
Новосибирск,6,3,75,763,3.0,ясно,10000,,0,6,6,31.10.2025 12:49:43,2025-10-31T12:49:43.588612
Казань,2,0,92,763,1.92,переменная облачность,10000,,37,2,2,31.10.2025 04:28:51,2025-10-31T04:28:51.989041
Сочи,9,7,62,767,3.61,пасмурно,10000,,96,9,9,31.10.2025 01:50:49,2025-10-31T01:50:49.744543
Санкт-Петербург,6,2,92,752,6.0,облачно с прояснениями,10000,,75,6,6,31.10.2025 07:22:10,2025-10-31T07:22:10.081391
Сочи,10,9,64,766,3.59,ясно,10000,,0,10,10,31.10.2025 19:18:00,2025-10-31T19:18:00.228797
