city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Москва,4,2,73,770,2.94,пасмурно,10000,,100,4,5,02.11.2025 20:22:55,2025-11-02T20:22:55.394693
Санкт-Петербург,8,6,90,758,3.0,облачно с прояснениями,10000,,75,8,8,02.11.2025 17:18:43,2025-11-02T17:18:43.164160
Сочи,16,15,65,769,1.77,ясно,10000,,0,16,16,02.11.2025 12:41:49,2025-11-02T12:41:49.478555
Новосибирск,-1,-5,93,765,3.0,ясно,10000,,0,-1,-1,02.11.2025 18:29:08,2025-11-02T18:29:08.803638
Москва,8,7,73,769,2.79,облачно с прояснениями,10000,,63,6,9,02.11.2025 11:17:18,2025-11-02T11:17:18.495420
Сочи,10,9,76,770,3.22,ясно,10000,,4,10,10,02.11.2025 20:22:55,2025-11-02T20:22:55.394693
Сочи,9,7,80,770,2.85,ясно,10000,,6,9,9,02.11.2025 21:19:00,2025-11-02T21:19:00.357521
Москва,8,6,54,769,2.57,пасмурно,10000,,100,6,8,02.11.2025 12:41:49,2025-11-02T12:41:49.478555
Москва,6,4,84,770,1.77,небольшая облачность,10000,,20,5,6,02.11.2025 06:33:18,2025-11-02T06:33:18.922012
Сочи,16,15,61,769,2.16,ясно,10000,,0,16,16,02.11.2025 11:17:18,2025-11-02T11:17:18.495420
Новосибирск,3,-4,75,764,10.0,облачно с прояснениями,10000,,75,3,3,02.11.2025 04:27:10,2025-11-02T04:27:10.671232
Новосибирск,3,-2,70,764,6.0,пасмурно,10000,,100,3,3,02.11.2025 11:17:18,2025-11-02T11:17:18.495420
Санкт-Петербург,3,1,94,763,3.0,плотный туман,1900,,75,2,3,02.11.2025 04:27:10,2025-11-02T04:27:10.671232
Сочи,11,10,79,769,2.36,небольшая облачность,10000,,18,11,11,02.11.2025 05:22:20,2025-11-02T05:22:20.444402
Казань,3,0,67,767,3.15,облачно с прояснениями,10000,,59,3,3,02.11.2025 09:20:32,2025-11-02T09:20:32.253017
Новосибирск,1,-3,80,765,3.0,ясно,10000,,0,1,1,02.11.2025 15:20:43,2025-11-02T15:20:43.005869
Москва,6,5,73,769,1.39,облачно с прояснениями,10000,,73,4,6,02.11.2025 05:22:20,2025-11-02T05:22:20.444402
Казань,1,-1,70,770,2.09,пасмурно,10000,,100,1,1,02.11.2025 19:16:32,2025-11-02T19:16:32.293836
