city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Новосибирск,0,-4,55,779,3.0,ясно,10000,,0,0,0,17.10.2025 05:36:19,2025-10-17T05:36:19.097494
Сочи,18,17,49,769,1.09,ясно,10000,,5,18,18,17.10.2025 08:49:00,2025-10-17T08:49:00.689730
Казань,7,4,50,764,5.15,переменная облачность,10000,,50,7,7,17.10.2025 10:41:15,2025-10-17T10:41:15.354564
Новосибирск,2,-2,48,778,3.0,ясно,10000,,0,2,2,17.10.2025 10:41:15,2025-10-17T10:41:15.354564
Сочи,9,8,69,769,2.34,ясно,10000,,7,9,9,17.10.2025 04:41:24,2025-10-17T04:41:24.403104
Москва,9,7,76,760,5.06,пасмурно,10000,,100,8,10,17.10.2025 07:32:04,2025-10-17T07:32:04.045345
Новосибирск,1,-3,55,778,3.0,ясно,10000,,0,1,1,17.10.2025 11:27:39,2025-10-17T11:27:39.886779
Москва,9,6,74,760,5.13,пасмурно,10000,,100,8,9,17.10.2025 09:35:39,2025-10-17T09:35:39.732533
Новосибирск,2,-2,48,778,4.0,ясно,10000,,0,2,2,17.10.2025 09:35:39,2025-10-17T09:35:39.732533
Санкт-Петербург,2,2,92,758,1.0,плотный туман,8000,,2,-1,2,17.10.2025 05:36:19,2025-10-17T05:36:19.097494
Сочи,9,8,74,769,2.12,небольшая облачность,10000,,11,9,9,17.10.2025 03:14:14,2025-10-17T03:14:14.886111
Новосибирск,2,-2,48,779,3.0,ясно,10000,,0,2,2,17.10.2025 06:51:23,2025-10-17T06:51:23.376198
Сочи,17,16,51,769,0.87,ясно,10000,,5,17,17,17.10.2025 07:32:04,2025-10-17T07:32:04.045345
Казань,2,0,76,763,1.81,пасмурно,10000,,98,2,2,17.10.2025 03:14:14,2025-10-17T03:14:14.886111
Санкт-Петербург,7,5,79,759,4.0,небольшая облачность,10000,,20,7,8,17.10.2025 10:41:15,2025-10-17T10:41:15.354564
Сочи,11,10,66,769,1.12,ясно,10000,,7,11,11,17.10.2025 05:36:19,2025-10-17T05:36:19.097494
Казань,7,4,50,764,4.71,облачно с прояснениями,10000,,61,7,7,17.10.2025 08:49:00,2025-10-17T08:49:00.689730
Новосибирск,-6,-10,79,780,2.0,ясно,10000,,0,-6,-6,17.10.2025 03:14:14,2025-10-17T03:14:14.886111
Санкт-Петербург,8,7,77,758,2.0,ясно,10000,,0,7,8,17.10.2025 09:35:39,2025-10-17T09:35:39.732533
Казань,1,-2,71,764,2.66,пасмурно,10000,,99,1,1,17.10.2025 04:41:24,2025-10-17T04:41:24.403104
Санкт-Петербург,8,7,79,758,2.0,ясно,10000,,0,6,8,17.10.2025 08:49:00,2025-10-17T08:49:00.689730
Новосибирск,3,-1,44,778,4.0,ясно,10000,,0,3,3,17.10.2025 08:49:00,2025-10-17T08:49:00.689730
Сочи,18,17,52,768,1.92,ясно,10000,,5,18,18,17.10.2025 10:41:15,2025-10-17T10:41:15.354564
Москва,10,7,73,760,5.0,пасмурно,10000,,100,8,10,17.10.2025 10:41:15,2025-10-17T10:41:15.354564
Санкт-Петербург,6,6,85,758,0.0,плотный туман,10000,,5,4,6,17.10.2025 07:32:04,2025-10-17T07:32:04.045345
Москва,7,4,79,760,5.19,пасмурно,10000,,99,7,8,17.10.2025 04:41:24,2025-10-17T04:41:24.403104
Казань,6,3,53,764,4.37,облачно с прояснениями,10000,,59,6,6,17.10.2025 07:32:04,2025-10-17T07:32:04.045345
Новосибирск,2,-2,48,779,3.0,ясно,10000,,0,2,2,17.10.2025 07:32:04,2025-10-17T07:32:04.045345
Москва,9,7,73,760,5.1,пасмурно,10000,,100,8,10,17.10.2025 08:49:00,2025-10-17T08:49:00.689730
Сочи,18,17,51,769,1.61,ясно,10000,,5,18,18,17.10.2025 09:35:39,2025-10-17T09:35:39.732533
Санкт-Петербург,2,2,92,758,1.0,плотный туман,7000,,2,-1,2,17.10.2025 04:41:24,2025-10-17T04:41:24.403104
Москва,10,7,71,759,5.0,пасмурно,10000,,100,9,10,17.10.2025 11:27:39,2025-10-17T11:27:39.886779
Казань,7,4,49,764,5.11,облачно с прояснениями,10000,,52,7,7,17.10.2025 09:35:39,2025-10-17T09:35:39.732533
Санкт-Петербург,3,3,91,756,1.0,плотный туман,450,,1,-1,3,17.10.2025 03:14:14,2025-10-17T03:14:14.886111
Новосибирск,-2,-6,64,779,3.0,ясно,10000,,0,-2,-2,17.10.2025 04:41:24,2025-10-17T04:41:24.403104
Москва,9,6,78,760,5.06,пасмурно,10000,,100,7,9,17.10.2025 06:51:23,2025-10-17T06:51:23.376198
Санкт-Петербург,7,5,77,758,4.0,небольшая облачность,10000,,20,7,8,17.10.2025 11:27:39,2025-10-17T11:27:39.886779
Казань,5,2,57,764,3.85,облачно с прояснениями,10000,,80,5,5,17.10.2025 06:51:23,2025-10-17T06:51:23.376198
Сочи,15,14,60,769,0.71,ясно,10000,,6,15,15,17.10.2025 06:51:23,2025-10-17T06:51:23.376198
Казань,3,0,66,764,3.78,пасмурно,10000,,99,3,3,17.10.2025 05:36:19,2025-10-17T05:36:19.097494
Санкт-Петербург,5,5,84,758,0.0,туман,10000,,4,2,5,17.10.2025 06:51:23,2025-10-17T06:51:23.376198
Москва,7,4,78,759,4.91,пасмурно,10000,,99,7,7,17.10.2025 03:14:14,2025-10-17T03:14:14.886111
Москва,8,4,68,759,5.19,пасмурно,10000,,99,7,8,17.10.2025 05:36:19,2025-10-17T05:36:19.097494
Сочи,18,17,54,768,1.92,ясно,10000,,5,18,18,17.10.2025 11:27:39,2025-10-17T11:27:39.886779
Казань,7,4,50,764,5.15,переменная облачность,10000,,50,7,7,17.10.2025 11:27:39,2025-10-17T11:27:39.886779
