city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Санкт-Петербург,7,7,95,758,1.0,небольшой проливной дождь,7000,,100,7,7,03.11.2025 06:37:17,2025-11-03T06:37:17.469303
Новосибирск,0,0,100,758,1.0,небольшой снег,2300,,100,0,0,03.11.2025 15:25:41,2025-11-03T15:25:41.679691
Казань,2,1,69,774,1.66,пасмурно,10000,,94,2,2,03.11.2025 12:50:50,2025-11-03T12:50:50.202333
Москва,8,5,71,764,5.62,пасмурно,10000,,100,7,8,03.11.2025 14:24:37,2025-11-03T14:24:37.362926
Казань,-1,-1,62,773,0.86,пасмурно,10000,,100,-1,-1,03.11.2025 06:37:17,2025-11-03T06:37:17.469303
Москва,7,4,63,766,5.54,пасмурно,10000,,100,6,7,03.11.2025 10:27:46,2025-11-03T10:27:46.672292
Москва,4,1,70,768,4.02,пасмурно,10000,,100,3,5,03.11.2025 01:56:07,2025-11-03T01:56:07.664535
Санкт-Петербург,7,7,95,756,1.0,облачно с прояснениями,6000,,75,7,7,03.11.2025 05:24:35,2025-11-03T05:24:35.897100
Санкт-Петербург,8,8,95,758,1.0,пасмурно,10000,,100,8,8,03.11.2025 12:50:50,2025-11-03T12:50:50.202333
Москва,5,1,66,767,4.48,небольшой дождь,10000,,100,4,5,03.11.2025 06:37:17,2025-11-03T06:37:17.469303
Казань,-3,-5,75,773,1.41,ясно,10000,,6,-3,-3,03.11.2025 03:21:34,2025-11-03T03:21:34.156566
Санкт-Петербург,8,8,95,756,1.0,пасмурно,10000,,100,8,8,03.11.2025 10:27:46,2025-11-03T10:27:46.672292
Санкт-Петербург,8,8,95,758,0.0,пасмурно,10000,,100,8,8,03.11.2025 13:34:02,2025-11-03T13:34:02.286979
Казань,2,2,56,773,1.08,пасмурно,10000,,91,2,2,03.11.2025 08:33:28,2025-11-03T08:33:28.309130
Казань,-2,-4,75,773,1.73,ясно,10000,,6,-2,-2,03.11.2025 01:56:07,2025-11-03T01:56:07.664535
Новосибирск,1,-3,100,759,3.0,снег,2000,,100,1,1,03.11.2025 09:29:17,2025-11-03T09:29:17.551037
Новосибирск,1,-4,100,760,4.0,небольшой снег,4700,,100,1,1,03.11.2025 07:23:37,2025-11-03T07:23:37.625910
Санкт-Петербург,7,7,94,758,1.0,облачно с прояснениями,4900,,75,7,7,03.11.2025 04:32:35,2025-11-03T04:32:35.488441
Сочи,8,6,78,768,2.53,ясно,10000,,8,8,8,03.11.2025 03:21:34,2025-11-03T03:21:34.156566
Новосибирск,1,-4,100,761,4.0,небольшой снег,7000,,100,1,1,03.11.2025 06:37:17,2025-11-03T06:37:17.469303
Москва,8,5,74,764,5.4,пасмурно,10000,,100,7,8,03.11.2025 15:25:41,2025-11-03T15:25:41.679691
Казань,0,-3,68,774,2.5,облачно с прояснениями,10000,,76,0,0,03.11.2025 15:25:41,2025-11-03T15:25:41.679691
Казань,1,1,62,773,0.18,пасмурно,10000,,100,1,1,03.11.2025 07:23:37,2025-11-03T07:23:37.625910
Новосибирск,1,-3,100,761,3.0,небольшой снег,3100,,100,1,1,03.11.2025 05:24:35,2025-11-03T05:24:35.897100
