city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Новосибирск,-1,-6,86,764,4.0,небольшой снег,10000,,100,-1,-1,07.11.2025 09:24:42,2025-11-07T09:24:42.704590
Казань,7,4,89,759,6.2,пасмурно,10000,,100,7,7,07.11.2025 01:51:42,2025-11-07T01:51:42.233175
Москва,10,8,65,763,3.15,пасмурно,10000,,100,8,10,07.11.2025 09:24:42,2025-11-07T09:24:42.704590
Сочи,9,7,69,764,2.83,переменная облачность,10000,,32,9,9,07.11.2025 01:51:42,2025-11-07T01:51:42.233175
Казань,7,4,91,759,5.82,пасмурно,10000,,100,7,7,07.11.2025 03:14:22,2025-11-07T03:14:22.107056
Санкт-Петербург,10,10,96,758,2.0,облачно с прояснениями,10000,,75,10,10,07.11.2025 03:14:22,2025-11-07T03:14:22.107056
Сочи,10,9,75,764,3.06,облачно с прояснениями,10000,,56,10,10,07.11.2025 04:27:27,2025-11-07T04:27:27.529005
Сочи,9,7,74,764,2.98,переменная облачность,10000,,50,9,9,07.11.2025 03:14:22,2025-11-07T03:14:22.107056
Москва,8,6,71,763,3.62,пасмурно,10000,,100,7,9,07.11.2025 05:23:39,2025-11-07T05:23:39.675066
Казань,8,5,88,759,5.22,пасмурно,10000,,100,8,8,07.11.2025 10:26:22,2025-11-07T10:26:22.911813
Санкт-Петербург,11,10,96,758,3.0,пасмурно,10000,,100,11,11,07.11.2025 10:26:22,2025-11-07T10:26:22.911813
Новосибирск,-1,-7,80,764,5.0,небольшой снег,10000,,100,-1,-1,07.11.2025 08:32:12,2025-11-07T08:32:12.008308
Сочи,19,18,52,764,0.56,облачно с прояснениями,10000,,66,19,19,07.11.2025 08:32:12,2025-11-07T08:32:12.008308
Москва,8,6,70,763,4.07,пасмурно,10000,,100,7,8,07.11.2025 03:14:22,2025-11-07T03:14:22.107056
Москва,8,6,68,764,3.17,пасмурно,10000,,100,7,9,07.11.2025 06:35:46,2025-11-07T06:35:46.783292
Сочи,14,13,61,764,1.18,облачно с прояснениями,10000,,75,14,14,07.11.2025 06:35:46,2025-11-07T06:35:46.783292
Новосибирск,-3,-10,86,765,6.0,снег,10000,,100,-3,-3,07.11.2025 04:27:27,2025-11-07T04:27:27.529005
Казань,8,5,94,759,5.28,небольшой дождь,10000,,100,8,8,07.11.2025 07:23:29,2025-11-07T07:23:29.893347
Новосибирск,-4,-10,86,766,4.0,небольшой снегопад,8000,,100,-4,-4,07.11.2025 01:51:42,2025-11-07T01:51:42.233175
Казань,7,4,91,759,5.43,пасмурно,10000,,100,7,7,07.11.2025 04:27:27,2025-11-07T04:27:27.529005
Санкт-Петербург,11,10,96,758,3.0,пасмурно,10000,,100,11,11,07.11.2025 11:20:08,2025-11-07T11:20:08.690354
Казань,8,6,93,759,4.81,пасмурно,10000,,100,8,8,07.11.2025 08:32:12,2025-11-07T08:32:12.008308
