city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Новосибирск,0,-5,51,780,4.0,ясно,10000.0,,0,0,0,14.10.2025 08:46:26,2025-10-14T08:46:26.412527
Сочи,12,11,80,766,4.28,пасмурно,10000.0,,100,12,12,14.10.2025 04:41:12,2025-10-14T04:41:12.459084
Москва,4,1,65,755,4.24,небольшой дождь,10000.0,,100,4,4,14.10.2025 03:13:51,2025-10-14T03:13:51.236784
Санкт-Петербург,7,3,90,758,5.0,облачно с прояснениями,10000.0,,75,6,7,14.10.2025 09:39:23,2025-10-14T09:39:23.544812
Казань,6,4,88,759,3.67,дождь,8816.0,,100,6,6,14.10.2025 03:13:51,2025-10-14T03:13:51.236784
Москва,5,2,64,755,3.4,небольшой дождь,81.0,,100,4,5,14.10.2025 06:51:57,2025-10-14T06:51:57.149210
Санкт-Петербург,6,3,91,758,3.0,облачно с прояснениями,10000.0,,75,6,6,14.10.2025 04:41:12,2025-10-14T04:41:12.459084
Новосибирск,-3,-8,63,779,4.0,ясно,10000.0,,0,-3,-3,14.10.2025 05:35:01,2025-10-14T05:35:01.720911
Санкт-Петербург,6,3,89,758,4.0,облачно с прояснениями,10000.0,,75,6,6,14.10.2025 07:32:07,2025-10-14T07:32:07.816297
Москва,6,4,91,756,3.9,небольшой дождь,8143.0,,100,5,6,14.10.2025 09:39:23,2025-10-14T09:39:23.544812
Сочи,18,18,65,766,3.52,пасмурно,10000.0,,100,18,18,14.10.2025 08:46:26,2025-10-14T08:46:26.412527
Казань,6,4,79,759,2.66,пасмурно,10000.0,,100,6,6,14.10.2025 05:35:01,2025-10-14T05:35:01.720911
Москва,6,3,78,756,3.83,небольшой дождь,2852.0,,100,5,6,14.10.2025 08:46:26,2025-10-14T08:46:26.412527
Новосибирск,-1,-7,51,780,5.0,небольшая облачность,10000.0,,20,-1,-1,14.10.2025 07:32:07,2025-10-14T07:32:07.816297
Санкт-Петербург,6,3,88,758,4.0,облачно с прояснениями,10000.0,,75,6,6,14.10.2025 06:51:57,2025-10-14T06:51:57.149210
Санкт-Петербург,6,3,91,757,3.0,пасмурно,10000.0,,100,5,6,14.10.2025 03:13:51,2025-10-14T03:13:51.236784
Казань,6,4,73,759,3.45,пасмурно,10000.0,,100,6,6,14.10.2025 06:51:57,2025-10-14T06:51:57.149210
Новосибирск,-5,-10,80,779,3.0,ясно,10000.0,,0,-5,-5,14.10.2025 04:41:12,2025-10-14T04:41:12.459084
Новосибирск,-8,-12,93,779,2.0,пасмурно,10000.0,,100,-8,-8,14.10.2025 03:13:51,2025-10-14T03:13:51.236784
Сочи,12,12,84,766,4.63,небольшой дождь,10000.0,,100,12,12,14.10.2025 03:13:51,2025-10-14T03:13:51.236784
Казань,8,6,46,759,4.89,облачно с прояснениями,10000.0,,81,8,8,14.10.2025 09:39:23,2025-10-14T09:39:23.544812
Санкт-Петербург,6,4,89,758,3.0,переменная облачность,10000.0,,40,6,6,14.10.2025 05:35:01,2025-10-14T05:35:01.720911
Москва,4,1,65,755,4.4,пасмурно,10000.0,,100,3,5,14.10.2025 04:41:12,2025-10-14T04:41:12.459084
Сочи,15,15,73,766,4.61,пасмурно,10000.0,,100,15,15,14.10.2025 06:51:57,2025-10-14T06:51:57.149210
Сочи,13,12,79,766,3.75,пасмурно,10000.0,,100,13,13,14.10.2025 05:35:01,2025-10-14T05:35:01.720911
Казань,6,4,60,759,3.7,пасмурно,10000.0,,100,6,6,14.10.2025 07:32:07,2025-10-14T07:32:07.816297
Новосибирск,-1,-7,51,779,5.0,небольшая облачность,10000.0,,20,-1,-1,14.10.2025 06:51:57,2025-10-14T06:51:57.149210
Новосибирск,0,-5,51,780,4.0,ясно,10000.0,,0,0,0,14.10.2025 09:39:23,2025-10-14T09:39:23.544812
Санкт-Петербург,6,3,90,758,5.0,облачно с прояснениями,10000.0,,75,6,6,14.10.2025 08:46:26,2025-10-14T08:46:26.412527
Сочи,16,16,69,765,4.16,пасмурно,10000.0,,100,16,16,14.10.2025 07:32:07,2025-10-14T07:32:07.816297
Москва,4,1,58,755,3.76,небольшой дождь,,,100,4,5,14.10.2025 05:35:01,2025-10-14T05:35:01.720911
Казань,6,5,83,759,2.05,небольшой дождь,10000.0,,100,6,6,14.10.2025 04:41:12,2025-10-14T04:41:12.459084
Москва,5,3,64,755,3.4,небольшой дождь,81.0,,100,4,6,14.10.2025 07:32:07,2025-10-14T07:32:07.816297
Сочи,18,18,64,765,2.95,пасмурно,10000.0,,100,18,18,14.10.2025 09:39:23,2025-10-14T09:39:23.544812
Казань,8,6,50,759,4.22,облачно с прояснениями,10000.0,,77,8,8,14.10.2025 08:46:26,2025-10-14T08:46:26.412527
