city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Новосибирск,-3,-9,86,762,5.0,небольшой снег,10000,,75,-3,-3,13.11.2025 01:54:30,2025-11-13T01:54:30.278876
Сочи,14,14,89,767,2.28,небольшой дождь,10000,,100,14,14,13.11.2025 03:18:16,2025-11-13T03:18:16.275170
Казань,0,-5,92,768,5.16,небольшой снег,10000,,100,0,0,13.11.2025 05:24:39,2025-11-13T05:24:39.600876
Казань,1,-3,94,768,5.07,небольшой снег,10000,,100,1,1,13.11.2025 07:23:32,2025-11-13T07:23:32.362889
Санкт-Петербург,5,1,93,750,7.0,небольшой проливной дождь,10000,,100,5,5,13.11.2025 07:23:32,2025-11-13T07:23:32.362889
Новосибирск,-4,-11,86,765,7.0,небольшой снегопад,8000,,100,-4,-4,13.11.2025 08:32:16,2025-11-13T08:32:16.280630
Казань,-1,-6,86,768,5.11,небольшой снег,10000,,100,-1,-1,13.11.2025 04:29:57,2025-11-13T04:29:57.907422
Сочи,14,14,93,767,1.74,небольшой дождь,6952,,100,14,14,13.11.2025 06:36:18,2025-11-13T06:36:18.820368
Москва,4,4,69,763,1.28,пасмурно,10000,,100,4,6,13.11.2025 04:29:57,2025-11-13T04:29:57.907422
Москва,4,3,65,763,1.42,пасмурно,10000,,100,4,4,13.11.2025 01:54:30,2025-11-13T01:54:30.278876
Сочи,15,15,92,766,1.53,дождь,6465,,100,15,15,13.11.2025 08:32:16,2025-11-13T08:32:16.280630
Санкт-Петербург,5,1,93,751,7.0,облачно с прояснениями,10000,,75,5,5,13.11.2025 08:32:16,2025-11-13T08:32:16.280630
Новосибирск,-4,-11,93,763,7.0,небольшой снег,9000,,100,-4,-4,13.11.2025 04:29:57,2025-11-13T04:29:57.907422
Новосибирск,-4,-11,93,764,6.0,небольшой снег,3900,,100,-4,-4,13.11.2025 05:24:39,2025-11-13T05:24:39.600876
Москва,6,5,78,762,1.88,пасмурно,10000,,100,5,6,13.11.2025 08:32:16,2025-11-13T08:32:16.280630
Новосибирск,-3,-10,80,764,7.0,небольшой снег,7000,,100,-3,-3,13.11.2025 07:23:32,2025-11-13T07:23:32.362889
Казань,-1,-6,75,769,4.61,пасмурно,10000,,100,-1,-1,13.11.2025 03:18:16,2025-11-13T03:18:16.275170
Казань,2,-2,96,767,4.84,пасмурно,10000,,100,2,2,13.11.2025 08:32:16,2025-11-13T08:32:16.280630
Санкт-Петербург,4,1,93,752,5.0,небольшой проливной дождь,9000,,100,4,4,13.11.2025 05:24:39,2025-11-13T05:24:39.600876
Сочи,14,14,92,767,2.34,небольшой дождь,6747,,100,14,14,13.11.2025 05:24:39,2025-11-13T05:24:39.600876
Санкт-Петербург,4,1,92,753,4.0,небольшой проливной дождь,10000,,100,4,4,13.11.2025 03:18:16,2025-11-13T03:18:16.275170
Москва,4,3,69,763,1.42,пасмурно,10000,,100,4,6,13.11.2025 05:24:39,2025-11-13T05:24:39.600876
Казань,-2,-6,67,770,3.96,пасмурно,10000,,100,-2,-2,13.11.2025 01:54:30,2025-11-13T01:54:30.278876
Москва,6,4,78,762,1.68,пасмурно,10000,,100,4,6,13.11.2025 07:23:32,2025-11-13T07:23:32.362889
Санкт-Петербург,4,1,93,753,4.0,небольшой проливной дождь,10000,,100,4,4,13.11.2025 04:29:57,2025-11-13T04:29:57.907422
Казань,1,-3,95,767,5.08,небольшой снег,10000,,100,1,1,13.11.2025 06:36:18,2025-11-13T06:36:18.820368
Новосибирск,-3,-10,74,764,7.0,облачно с прояснениями,10000,,75,-3,-3,13.11.2025 06:36:18,2025-11-13T06:36:18.820368
Санкт-Петербург,4,0,91,755,5.0,облачно с прояснениями,10000,,75,4,4,13.11.2025 01:54:30,2025-11-13T01:54:30.278876
Сочи,14,14,91,767,1.69,небольшой дождь,9793,,100,14,14,13.11.2025 01:54:30,2025-11-13T01:54:30.278876
Санкт-Петербург,4,1,93,752,4.0,пасмурно,10000,,100,4,5,13.11.2025 06:36:18,2025-11-13T06:36:18.820368
Москва,5,4,79,763,1.38,пасмурно,10000,,100,4,6,13.11.2025 06:36:18,2025-11-13T06:36:18.820368
Сочи,14,14,90,767,1.88,небольшой дождь,10000,,99,14,14,13.11.2025 07:23:32,2025-11-13T07:23:32.362889
Москва,5,4,89,763,1.4,пасмурно,10000,,100,4,6,13.11.2025 03:18:16,2025-11-13T03:18:16.275170
Новосибирск,-4,-11,86,762,7.0,небольшой снег,10000,,100,-4,-4,13.11.2025 03:18:16,2025-11-13T03:18:16.275170
Сочи,14,14,91,767,3.0,небольшой дождь,10000,,100,14,14,13.11.2025 04:29:57,2025-11-13T04:29:57.907422
