city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Москва,5,3,62,758,2.6,небольшой дождь,67,,100,3,5,15.10.2025 06:52:33,2025-10-15T06:52:33.300548
Санкт-Петербург,6,4,88,759,3.0,пасмурно,10000,,100,6,6,15.10.2025 07:33:46,2025-10-15T07:33:46.647778
Санкт-Петербург,5,3,90,758,2.0,пасмурно,10000,,100,5,5,15.10.2025 04:40:55,2025-10-15T04:40:55.361593
Санкт-Петербург,7,5,86,759,3.0,пасмурно,10000,,100,6,7,15.10.2025 08:52:50,2025-10-15T08:52:50.854607
Новосибирск,1,-2,55,783,2.0,ясно,10000,,0,1,1,15.10.2025 07:33:46,2025-10-15T07:33:46.647778
Казань,5,2,66,765,4.41,переменная облачность,10000,,48,5,5,15.10.2025 05:36:59,2025-10-15T05:36:59.616843
Новосибирск,-2,-5,69,783,2.0,ясно,10000,,0,-2,-2,15.10.2025 05:36:59,2025-10-15T05:36:59.616843
Санкт-Петербург,6,3,89,758,3.0,пасмурно,10000,,100,5,6,15.10.2025 05:36:59,2025-10-15T05:36:59.616843
Санкт-Петербург,5,3,90,756,2.0,облачно с прояснениями,10000,,75,5,5,15.10.2025 03:17:43,2025-10-15T03:17:43.941266
Казань,8,6,60,764,4.49,пасмурно,10000,,100,8,8,15.10.2025 08:52:50,2025-10-15T08:52:50.854607
Москва,5,3,60,758,2.6,небольшой дождь,67,,100,4,5,15.10.2025 07:33:46,2025-10-15T07:33:46.647778
Новосибирск,-9,-13,92,784,2.0,ясно,10000,,0,-9,-9,15.10.2025 03:17:43,2025-10-15T03:17:43.941266
Новосибирск,2,-2,48,783,3.0,ясно,10000,,0,2,2,15.10.2025 08:52:50,2025-10-15T08:52:50.854607
Новосибирск,-5,-5,80,784,1.0,ясно,10000,,0,-5,-5,15.10.2025 04:40:55,2025-10-15T04:40:55.361593
Казань,6,3,62,765,4.35,пасмурно,10000,,100,6,6,15.10.2025 06:52:33,2025-10-15T06:52:33.300548
Сочи,12,11,75,765,2.61,облачно с прояснениями,10000,,65,12,12,15.10.2025 04:40:55,2025-10-15T04:40:55.361593
Сочи,18,18,61,765,0.72,небольшой дождь,10000,,100,18,18,15.10.2025 07:33:46,2025-10-15T07:33:46.647778
Сочи,18,18,64,766,0.9,небольшой дождь,10000,,100,18,18,15.10.2025 06:52:33,2025-10-15T06:52:33.300548
Санкт-Петербург,6,3,89,758,3.0,пасмурно,10000,,100,6,6,15.10.2025 06:52:33,2025-10-15T06:52:33.300548
Новосибирск,1,1,51,783,1.0,ясно,10000,,0,1,1,15.10.2025 06:52:33,2025-10-15T06:52:33.300548
Москва,4,1,64,758,3.82,пасмурно,135,,100,3,4,15.10.2025 03:17:43,2025-10-15T03:17:43.941266
Москва,4,1,78,758,3.35,небольшой дождь,78,,100,3,4,15.10.2025 04:40:55,2025-10-15T04:40:55.361593
Москва,4,2,65,758,2.78,небольшой дождь,78,,100,3,4,15.10.2025 05:36:59,2025-10-15T05:36:59.616843
Москва,5,3,95,759,2.45,небольшой дождь,58,,100,4,5,15.10.2025 08:52:50,2025-10-15T08:52:50.854607
Казань,2,-1,73,765,3.67,переменная облачность,10000,,38,2,2,15.10.2025 04:40:55,2025-10-15T04:40:55.361593
Казань,7,4,61,764,4.47,пасмурно,10000,,100,7,7,15.10.2025 07:33:46,2025-10-15T07:33:46.647778
Сочи,14,13,70,765,1.74,облачно с прояснениями,10000,,72,14,14,15.10.2025 05:36:59,2025-10-15T05:36:59.616843
Сочи,19,19,64,765,0.89,пасмурно,10000,,100,19,19,15.10.2025 08:52:50,2025-10-15T08:52:50.854607
Сочи,13,12,79,764,3.29,переменная облачность,10000,,40,13,13,15.10.2025 03:17:43,2025-10-15T03:17:43.941266
Казань,1,-2,79,765,3.46,небольшая облачность,10000,,16,1,1,15.10.2025 03:17:43,2025-10-15T03:17:43.941266
