city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Казань,3,1,80,771,2.76,пасмурно,10000,,97,3,3,02.12.2025 10:28:50,2025-12-02T10:28:50.842247
Москва,1,0,58,770,1.66,пасмурно,10000,,99,0,1,02.12.2025 10:28:50,2025-12-02T10:28:50.842247
Санкт-Петербург,3,-1,93,764,5.0,пасмурно,10000,,100,3,4,02.12.2025 04:34:30,2025-12-02T04:34:30.217150
Сочи,10,9,86,766,2.06,пасмурно,10000,,100,10,10,02.12.2025 05:25:02,2025-12-02T05:25:02.112450
Сочи,10,9,83,765,2.48,пасмурно,10000,,100,10,10,02.12.2025 03:23:05,2025-12-02T03:23:05.565408
Новосибирск,0,-5,74,770,4.0,пасмурно,10000,,100,0,0,02.12.2025 10:28:50,2025-12-02T10:28:50.842247
Сочи,12,12,85,767,1.23,пасмурно,10000,,100,12,12,02.12.2025 13:40:10,2025-12-02T13:40:10.540550
Казань,1,-1,88,772,2.5,пасмурно,10000,,100,1,1,02.12.2025 03:23:05,2025-12-02T03:23:05.565408
Сочи,11,10,87,767,1.21,пасмурно,10000,,100,11,11,02.12.2025 07:26:29,2025-12-02T07:26:29.203015
Москва,2,0,56,770,1.59,пасмурно,10000,,100,0,2,02.12.2025 14:29:39,2025-12-02T14:29:39.698868
Сочи,12,12,85,767,1.42,пасмурно,10000,,100,12,12,02.12.2025 11:23:48,2025-12-02T11:23:48.463426
Новосибирск,0,-6,93,767,6.0,небольшой снег,10000,,100,0,0,02.12.2025 01:56:17,2025-12-02T01:56:17.475997
Москва,2,0,57,770,1.58,пасмурно,10000,,100,0,2,02.12.2025 15:28:49,2025-12-02T15:28:49.922266
Санкт-Петербург,4,0,91,766,5.0,пасмурно,10000,,100,4,4,02.12.2025 12:53:46,2025-12-02T12:53:46.611965
Санкт-Петербург,4,1,93,765,3.0,пасмурно,9000,,100,4,4,02.12.2025 08:36:00,2025-12-02T08:36:00.237411
Санкт-Петербург,4,1,93,764,4.0,пасмурно,10000,,100,4,4,02.12.2025 06:38:43,2025-12-02T06:38:43.579201
Казань,2,0,84,771,2.59,пасмурно,10000,,100,2,2,02.12.2025 12:53:46,2025-12-02T12:53:46.611965
Сочи,10,9,86,766,2.06,пасмурно,10000,,100,10,10,02.12.2025 04:34:30,2025-12-02T04:34:30.217150
Казань,1,-1,86,772,2.41,пасмурно,10000,,100,1,1,02.12.2025 04:34:30,2025-12-02T04:34:30.217150
Казань,2,0,89,771,2.29,пасмурно,10000,,99,2,2,02.12.2025 15:28:49,2025-12-02T15:28:49.922266
Санкт-Петербург,4,1,93,762,4.0,пасмурно,10000,,100,4,4,02.12.2025 05:25:02,2025-12-02T05:25:02.112450
Новосибирск,0,-6,86,768,7.0,небольшой снег,9000,,100,0,0,02.12.2025 03:23:05,2025-12-02T03:23:05.565408
Новосибирск,0,-5,86,768,5.0,небольшой снег,9000,,100,0,0,02.12.2025 04:34:30,2025-12-02T04:34:30.217150
Сочи,12,12,84,767,1.77,пасмурно,10000,,100,12,12,02.12.2025 09:31:15,2025-12-02T09:31:15.014555
Сочи,12,12,88,767,0.92,пасмурно,10000,,100,12,12,02.12.2025 08:36:00,2025-12-02T08:36:00.237411
Сочи,12,12,86,767,1.77,пасмурно,10000,,100,12,12,02.12.2025 10:28:50,2025-12-02T10:28:50.842247
Новосибирск,-1,-7,74,772,5.0,пасмурно,10000,,100,-1,-1,02.12.2025 15:28:49,2025-12-02T15:28:49.922266
Новосибирск,-1,-6,80,772,4.0,пасмурно,10000,,100,-1,-1,02.12.2025 13:40:10,2025-12-02T13:40:10.540550
Новосибирск,0,-4,80,770,3.0,облачно с прояснениями,10000,,75,0,0,02.12.2025 09:31:15,2025-12-02T09:31:15.014555
Новосибирск,-1,-6,80,772,4.0,пасмурно,10000,,100,-1,-1,02.12.2025 14:29:39,2025-12-02T14:29:39.698868
Москва,0,-3,62,769,2.07,пасмурно,10000,,100,-1,1,02.12.2025 01:56:17,2025-12-02T01:56:17.475997
Казань,2,0,85,772,2.42,пасмурно,10000,,100,2,2,02.12.2025 06:38:43,2025-12-02T06:38:43.579201
Казань,1,-1,90,772,2.41,пасмурно,10000,,99,1,1,02.12.2025 01:56:17,2025-12-02T01:56:17.475997
Москва,2,0,59,770,1.54,пасмурно,10000,,100,0,2,02.12.2025 12:53:46,2025-12-02T12:53:46.611965
Санкт-Петербург,4,2,91,764,3.0,облачно с прояснениями,10000,,75,4,4,02.12.2025 10:28:50,2025-12-02T10:28:50.842247
Сочи,12,12,84,767,1.44,пасмурно,10000,,100,12,12,02.12.2025 12:53:46,2025-12-02T12:53:46.611965
Казань,2,-1,80,771,3.02,пасмурно,10000,,97,2,2,02.12.2025 08:36:00,2025-12-02T08:36:00.237411
Казань,2,0,83,772,2.5,пасмурно,10000,,100,2,2,02.12.2025 07:26:29,2025-12-02T07:26:29.203015
Сочи,12,12,84,767,1.23,пасмурно,10000,,100,12,12,02.12.2025 14:29:39,2025-12-02T14:29:39.698868
Сочи,11,11,91,767,1.78,пасмурно,10000,,100,11,11,02.12.2025 06:38:43,2025-12-02T06:38:43.579201
Москва,2,0,58,770,1.59,пасмурно,10000,,100,0,2,02.12.2025 13:40:10,2025-12-02T13:40:10.540550
Сочи,10,9,84,765,2.76,пасмурно,10000,,100,10,10,02.12.2025 01:56:17,2025-12-02T01:56:17.475997
Новосибирск,0,-5,93,769,5.0,небольшой снег,10000,,100,0,0,02.12.2025 05:25:02,2025-12-02T05:25:02.112450
Москва,2,0,61,770,1.51,пасмурно,10000,,100,0,2,02.12.2025 11:23:48,2025-12-02T11:23:48.463426
Санкт-Петербург,4,1,91,765,4.0,пасмурно,10000,,100,4,4,02.12.2025 15:28:49,2025-12-02T15:28:49.922266
Казань,2,0,84,771,2.34,пасмурно,10000,,100,2,2,02.12.2025 13:40:10,2025-12-02T13:40:10.540550
Санкт-Петербург,4,1,93,763,4.0,пасмурно,10000,,100,4,4,02.12.2025 07:26:29,2025-12-02T07:26:29.203015
Москва,0,-2,60,770,1.85,пасмурно,10000,,100,0,1,02.12.2025 06:38:43,2025-12-02T06:38:43.579201
