city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Санкт-Петербург,1,1,87,764,1.0,переменная облачность,10000,,40,0,1,20.10.2025 01:55:33,2025-10-20T01:55:33.621450
Казань,4,1,74,768,3.72,пасмурно,10000,,100,4,4,20.10.2025 06:35:43,2025-10-20T06:35:43.125908
Санкт-Петербург,2,0,88,761,2.0,облачно с прояснениями,10000,,75,2,2,20.10.2025 03:18:59,2025-10-20T03:18:59.902467
Сочи,14,14,90,762,5.57,небольшой дождь,10000,,100,14,14,20.10.2025 05:23:59,2025-10-20T05:23:59.999581
Сочи,14,14,90,762,1.83,дождь,4383,,100,14,14,20.10.2025 01:55:33,2025-10-20T01:55:33.621450
Новосибирск,5,2,65,773,3.0,ясно,10000,,0,5,5,20.10.2025 07:23:31,2025-10-20T07:23:31.563893
Сочи,14,14,91,761,2.31,небольшой дождь,4170,,100,14,14,20.10.2025 03:18:59,2025-10-20T03:18:59.902467
Новосибирск,6,3,61,773,3.0,ясно,10000,,0,6,6,20.10.2025 08:31:35,2025-10-20T08:31:35.287912
Москва,5,2,66,764,3.84,пасмурно,10000,,98,4,5,20.10.2025 07:23:31,2025-10-20T07:23:31.563893
Казань,4,1,76,768,3.68,пасмурно,10000,,100,4,4,20.10.2025 07:23:31,2025-10-20T07:23:31.563893
Москва,5,3,72,763,3.11,пасмурно,10000,,97,4,5,20.10.2025 05:23:59,2025-10-20T05:23:59.999581
Санкт-Петербург,3,1,88,761,2.0,пасмурно,10000,,100,3,3,20.10.2025 05:23:59,2025-10-20T05:23:59.999581
Казань,3,0,72,767,3.12,пасмурно,10000,,100,3,3,20.10.2025 03:18:59,2025-10-20T03:18:59.902467
Сочи,14,14,79,763,6.45,пасмурно,10000,,100,14,14,20.10.2025 07:23:31,2025-10-20T07:23:31.563893
Сочи,14,13,62,764,5.42,пасмурно,10000,,100,14,14,20.10.2025 08:31:35,2025-10-20T08:31:35.287912
Казань,3,0,73,768,3.25,пасмурно,10000,,100,3,3,20.10.2025 04:28:55,2025-10-20T04:28:55.226573
Новосибирск,4,1,70,773,3.0,ясно,10000,,0,4,4,20.10.2025 06:35:43,2025-10-20T06:35:43.125908
Москва,5,2,64,763,4.0,облачно с прояснениями,10000,,80,4,5,20.10.2025 08:31:35,2025-10-20T08:31:35.287912
Новосибирск,1,-2,75,774,2.0,ясно,10000,,0,1,1,20.10.2025 04:28:55,2025-10-20T04:28:55.226573
Сочи,14,14,79,763,6.45,пасмурно,10000,,100,14,14,20.10.2025 06:35:43,2025-10-20T06:35:43.125908
Москва,5,3,73,764,2.7,пасмурно,10000,,94,5,5,20.10.2025 03:18:59,2025-10-20T03:18:59.902467
Санкт-Петербург,5,3,86,763,2.0,переменная облачность,10000,,40,4,5,20.10.2025 07:23:31,2025-10-20T07:23:31.563893
Санкт-Петербург,6,5,85,761,2.0,небольшая облачность,10000,,20,6,6,20.10.2025 08:31:35,2025-10-20T08:31:35.287912
Сочи,13,13,95,762,4.77,небольшой дождь,10000,,100,13,13,20.10.2025 04:28:55,2025-10-20T04:28:55.226573
Новосибирск,-1,-1,86,774,1.0,небольшая облачность,7000,,14,-1,-1,20.10.2025 03:18:59,2025-10-20T03:18:59.902467
Казань,5,2,75,768,3.77,пасмурно,10000,,100,5,5,20.10.2025 08:31:35,2025-10-20T08:31:35.287912
Москва,6,4,77,764,2.58,пасмурно,10000,,96,5,6,20.10.2025 01:55:33,2025-10-20T01:55:33.621450
Казань,3,0,73,768,3.53,пасмурно,10000,,100,3,3,20.10.2025 05:23:59,2025-10-20T05:23:59.999581
Казань,3,0,71,768,3.03,пасмурно,10000,,100,3,3,20.10.2025 01:55:33,2025-10-20T01:55:33.621450
Санкт-Петербург,4,2,87,763,2.0,облачно с прояснениями,10000,,75,3,4,20.10.2025 06:35:43,2025-10-20T06:35:43.125908
Москва,5,2,65,764,3.9,пасмурно,10000,,95,4,5,20.10.2025 06:35:43,2025-10-20T06:35:43.125908
Новосибирск,-4,-4,93,773,1.0,небольшая облачность,6000,,11,-4,-4,20.10.2025 01:55:33,2025-10-20T01:55:33.621450
Москва,5,3,75,764,2.91,пасмурно,10000,,96,4,5,20.10.2025 04:28:55,2025-10-20T04:28:55.226573
Санкт-Петербург,3,1,88,761,2.0,пасмурно,10000,,100,2,3,20.10.2025 04:28:55,2025-10-20T04:28:55.226573
Новосибирск,3,1,70,774,2.0,ясно,10000,,0,3,3,20.10.2025 05:23:59,2025-10-20T05:23:59.999581
