city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Сочи,21,21,68,756,0.93,ясно,10000,,0,21,21,07.10.2025 14:29:29,2025-10-07T14:29:29.145966
Новосибирск,0,-5,74,772,5.0,пасмурно,10000,,100,0,0,07.10.2025 07:22:41,2025-10-07T07:22:41.695580
Москва,12,12,82,767,0.42,пасмурно,10000,,100,12,12,07.10.2025 12:24:41,2025-10-07T12:24:41.243096
Казань,12,11,52,768,2.21,небольшая облачность,10000,,13,12,12,07.10.2025 13:59:55,2025-10-07T13:59:55.241161
Новосибирск,-1,-4,80,774,2.0,пасмурно,10000,,100,-1,-1,07.10.2025 14:47:25,2025-10-07T14:47:25.877991
Новосибирск,-1,-4,83,774,2.0,пасмурно,10000,,100,-1,-1,07.10.2025 14:29:29,2025-10-07T14:29:29.145966
Москва,12,12,82,767,0.39,пасмурно,10000,,100,12,12,07.10.2025 14:29:29,2025-10-07T14:29:29.145966
Казань,12,11,51,768,2.21,небольшая облачность,10000,,13,12,12,07.10.2025 14:21:40,2025-10-07T14:21:40.240062
Москва,12,12,84,767,0.39,пасмурно,10000,,100,12,12,07.10.2025 13:59:55,2025-10-07T13:59:55.241161
Санкт-Петербург,11,10,69,765,0.92,переменная облачность,10000,,48,11,11,07.10.2025 14:17:10,2025-10-07T14:17:10.625764
Казань,13,12,51,768,2.21,небольшая облачность,10000,,13,13,13,07.10.2025 14:09:20,2025-10-07T14:09:20.695695
Москва,13,12,76,767,0.42,пасмурно,10000,,100,11,13,07.10.2025 12:06:15,2025-10-07T12:06:15.021646
Санкт-Петербург,15,14,71,765,1.0,ясно,10000,,0,15,15,07.10.2025 14:09:20,2025-10-07T14:09:20.695695
Казань,9,8,69,769,2.39,ясно,10000,,9,9,9,07.10.2025 17:28:59,2025-10-07T17:28:59.164613
Санкт-Петербург,11,10,80,765,1.85,пасмурно,10000,,87,11,11,07.10.2025 07:30:55,2025-10-07T07:30:55.629433
Сочи,19,19,79,755,3.11,ясно,10000,,0,19,19,07.10.2025 17:28:59,2025-10-07T17:28:59.164613
Новосибирск,-1,-4,80,774,2.0,пасмурно,10000,,100,-1,-1,07.10.2025 13:38:06,2025-10-07T13:38:06.811789
Москва,13,12,75,767,0.7,пасмурно,10000,,100,11,13,07.10.2025 14:47:25,2025-10-07T14:47:25.877991
Санкт-Петербург,14,13,64,765,2.16,облачно с прояснениями,10000,,63,14,14,07.10.2025 12:24:41,2025-10-07T12:24:41.243096
Сочи,22,22,70,756,1.78,ясно,10000,,0,22,22,07.10.2025 14:38:32,2025-10-07T14:38:32.132057
Санкт-Петербург,14,13,62,767,0.0,ясно,10000,,0,14,14,07.10.2025 14:42:45,2025-10-07T14:42:45.634268
Москва,13,12,77,767,0.39,пасмурно,10000,,100,11,13,07.10.2025 14:24:40,2025-10-07T14:24:40.418648
Сочи,23,23,66,757,0.93,ясно,10000,,0,23,23,07.10.2025 13:42:55,2025-10-07T13:42:55.037063
Москва,13,12,77,767,0.39,пасмурно,10000,,100,11,13,07.10.2025 14:38:32,2025-10-07T14:38:32.132057
Новосибирск,-1,-5,86,774,3.0,пасмурно,10000,,100,-1,-1,07.10.2025 14:24:40,2025-10-07T14:24:40.418648
Сочи,23,23,62,757,1.64,ясно,10000,,0,23,23,07.10.2025 12:24:41,2025-10-07T12:24:41.243096
Москва,12,12,82,767,0.39,пасмурно,10000,,100,12,12,07.10.2025 14:17:10,2025-10-07T14:17:10.625764
Сочи,23,23,66,757,0.93,ясно,10000,,0,23,23,07.10.2025 13:38:06,2025-10-07T13:38:06.811789
Новосибирск,-1,-5,86,774,3.0,пасмурно,10000,,100,-1,-1,07.10.2025 14:42:45,2025-10-07T14:42:45.634268
Казань,16,15,35,768,3.64,облачно с прояснениями,10000,,62,16,16,07.10.2025 11:46:03,2025-10-07T11:46:03.479928
Казань,15,14,49,768,2.21,небольшая облачность,10000,,13,15,15,07.10.2025 13:42:55,2025-10-07T13:42:55.037063
Сочи,22,22,63,757,1.3,ясно,10000,,0,22,22,07.10.2025 13:23:50,2025-10-07T13:23:50.219919
