city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Новосибирск,-5,-9,91,774,2.74,пасмурно,10000,,94,-5,-5,10.10.2025 16:52:39,2025-10-10T16:52:39.068103
Казань,11,9,35,764,3.89,пасмурно,10000,,100,11,11,10.10.2025 16:02:57,2025-10-10T16:02:57.164213
Москва,11,10,81,755,4.58,пасмурно,10000,,100,11,11,10.10.2025 16:52:39,2025-10-10T16:52:39.068103
Санкт-Петербург,11,10,92,755,1.0,облачно с прояснениями,10000,,75,10,11,10.10.2025 16:02:57,2025-10-10T16:02:57.164213
Казань,10,8,36,764,3.7,пасмурно,10000,,100,10,10,10.10.2025 16:46:38,2025-10-10T16:46:38.612227
Новосибирск,0,0,93,774,1.0,ясно,10000,,0,0,0,10.10.2025 16:46:38,2025-10-10T16:46:38.612227
Сочи,16,16,87,764,5.42,дождь,3962,,100,16,16,10.10.2025 16:52:39,2025-10-10T16:52:39.068103
Москва,11,10,83,755,4.58,пасмурно,10000,,100,11,11,10.10.2025 16:37:06,2025-10-10T16:37:06.362737
Сочи,15,15,87,764,5.42,дождь,3962,,100,15,15,10.10.2025 16:30:12,2025-10-10T16:30:12.665815
Москва,10,9,75,755,4.58,пасмурно,10000,,100,10,11,10.10.2025 16:46:38,2025-10-10T16:46:38.612227
Новосибирск,-1,-4,100,774,2.0,ясно,10000,,0,-1,-1,10.10.2025 16:02:57,2025-10-10T16:02:57.164213
Сочи,15,15,87,764,5.42,дождь,3962,,100,15,15,10.10.2025 16:46:38,2025-10-10T16:46:38.612227
Казань,10,8,36,764,3.7,пасмурно,10000,,100,10,10,10.10.2025 16:30:12,2025-10-10T16:30:12.665815
Сочи,16,16,87,764,5.42,дождь,3962,,100,16,16,10.10.2025 16:37:06,2025-10-10T16:37:06.362737
Казань,11,9,36,764,3.7,пасмурно,10000,,100,11,11,10.10.2025 16:52:39,2025-10-10T16:52:39.068103
Санкт-Петербург,11,10,87,755,1.35,пасмурно,10000,,99,11,11,10.10.2025 16:37:06,2025-10-10T16:37:06.362737
Новосибирск,0,0,93,774,1.0,ясно,10000,,0,0,0,10.10.2025 16:30:12,2025-10-10T16:30:12.665815
Москва,10,9,77,755,5.13,пасмурно,10000,,100,9,11,10.10.2025 16:02:57,2025-10-10T16:02:57.164213
Новосибирск,-5,-9,91,774,2.74,пасмурно,10000,,94,-5,-5,10.10.2025 16:37:06,2025-10-10T16:37:06.362737
Казань,11,9,36,764,3.7,пасмурно,10000,,100,11,11,10.10.2025 16:37:06,2025-10-10T16:37:06.362737
Сочи,14,14,87,764,5.97,дождь,4210,,100,14,14,10.10.2025 16:02:57,2025-10-10T16:02:57.164213
Санкт-Петербург,11,10,87,755,1.35,пасмурно,10000,,99,11,11,10.10.2025 16:52:39,2025-10-10T16:52:39.068103
Санкт-Петербург,10,9,92,755,2.0,облачно с прояснениями,10000,,75,10,10,10.10.2025 16:46:38,2025-10-10T16:46:38.612227
Москва,10,9,76,755,5.13,пасмурно,10000,,100,9,11,10.10.2025 16:30:12,2025-10-10T16:30:12.665815
Санкт-Петербург,11,10,92,754,2.0,облачно с прояснениями,10000,,75,10,11,10.10.2025 16:30:12,2025-10-10T16:30:12.665815
