city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Новосибирск,-5,-11,93,777,4.0,пасмурно,8000,,100,-5,-5,18.11.2025 13:35:16,2025-11-18T13:35:16.699763
Санкт-Петербург,-1,-4,85,746,2.0,пасмурно,10000,,100,-1,-1,18.11.2025 07:24:01,2025-11-18T07:24:01.966923
Новосибирск,-2,-7,80,779,4.0,пасмурно,10000,,100,-2,-2,18.11.2025 06:35:26,2025-11-18T06:35:26.649913
Санкт-Петербург,-1,-5,90,746,3.0,пасмурно,10000,,100,-2,-1,18.11.2025 04:29:24,2025-11-18T04:29:24.645480
Новосибирск,-5,-9,93,778,2.0,пасмурно,7000,,99,-5,-5,18.11.2025 12:50:53,2025-11-18T12:50:53.023244
Москва,8,5,64,748,6.56,небольшой дождь,10000,,100,7,8,18.11.2025 03:15:55,2025-11-18T03:15:55.174887
Казань,9,6,88,756,8.24,пасмурно,10000,,100,9,9,18.11.2025 14:25:15,2025-11-18T14:25:15.018060
Сочи,17,17,65,767,2.91,небольшая облачность,10000,,14,17,17,18.11.2025 07:24:01,2025-11-18T07:24:01.966923
Сочи,19,18,52,767,2.31,небольшая облачность,10000,,16,19,19,18.11.2025 08:32:37,2025-11-18T08:32:37.159447
Санкт-Петербург,-1,-5,90,747,3.0,пасмурно,10000,,100,-1,-1,18.11.2025 01:52:51,2025-11-18T01:52:51.006631
Сочи,17,16,60,767,2.57,облачно с прояснениями,10000,,58,17,17,18.11.2025 14:25:15,2025-11-18T14:25:15.018060
Новосибирск,-3,-6,86,778,2.0,облачно с прояснениями,10000,,75,-3,-3,18.11.2025 10:28:07,2025-11-18T10:28:07.098570
Новосибирск,-3,-8,93,779,4.0,пасмурно,10000,,100,-3,-3,18.11.2025 04:29:24,2025-11-18T04:29:24.645480
Москва,9,5,62,746,7.29,пасмурно,10000,,100,8,9,18.11.2025 05:23:59,2025-11-18T05:23:59.185283
Москва,9,6,62,746,6.63,небольшой дождь,10000,,100,9,9,18.11.2025 06:35:26,2025-11-18T06:35:26.649913
Казань,8,4,88,756,8.24,пасмурно,10000,,100,8,8,18.11.2025 13:35:16,2025-11-18T13:35:16.699763
Казань,6,2,96,758,7.7,пасмурно,10000,,100,6,6,18.11.2025 10:28:07,2025-11-18T10:28:07.098570
Новосибирск,-2,-7,80,779,4.0,пасмурно,10000,,100,-2,-2,18.11.2025 07:24:01,2025-11-18T07:24:01.966923
Санкт-Петербург,-1,-3,84,746,2.0,небольшой снег,10000,,100,-1,-1,18.11.2025 08:32:37,2025-11-18T08:32:37.159447
Москва,8,5,64,747,6.68,пасмурно,10000,,100,8,8,18.11.2025 04:29:24,2025-11-18T04:29:24.645480
Новосибирск,-3,-8,86,778,3.0,переменная облачность,10000,,40,-3,-3,18.11.2025 01:52:51,2025-11-18T01:52:51.006631
Санкт-Петербург,-1,-5,92,747,4.0,снег,1300,,100,-2,-1,18.11.2025 13:35:16,2025-11-18T13:35:16.699763
Санкт-Петербург,-1,-4,91,746,2.0,снег,1300,,100,-2,-1,18.11.2025 12:50:53,2025-11-18T12:50:53.023244
Сочи,11,10,76,767,3.66,небольшая облачность,10000,,17,11,11,18.11.2025 04:29:24,2025-11-18T04:29:24.645480
Сочи,18,17,56,767,2.57,облачно с прояснениями,10000,,58,18,18,18.11.2025 13:35:16,2025-11-18T13:35:16.699763
Москва,9,6,60,746,6.45,небольшой дождь,7640,,100,9,10,18.11.2025 10:28:07,2025-11-18T10:28:07.098570
Новосибирск,-3,-8,86,779,3.0,пасмурно,10000,,100,-3,-3,18.11.2025 05:23:59,2025-11-18T05:23:59.185283
Казань,3,-1,96,761,5.91,пасмурно,10000,,100,3,3,18.11.2025 03:15:55,2025-11-18T03:15:55.174887
Санкт-Петербург,-1,-6,93,746,4.0,снег,1500,,100,-2,-1,18.11.2025 14:25:15,2025-11-18T14:25:15.018060
Санкт-Петербург,-1,-5,90,746,3.0,пасмурно,10000,,100,-1,-1,18.11.2025 03:15:55,2025-11-18T03:15:55.174887
Казань,3,-1,97,761,6.64,пасмурно,10000,,100,3,3,18.11.2025 06:35:26,2025-11-18T06:35:26.649913
Новосибирск,-3,-6,86,778,2.0,переменная облачность,10000,,40,-3,-3,18.11.2025 11:22:27,2025-11-18T11:22:27.794217
Москва,7,3,62,749,6.79,небольшой дождь,10000,,100,6,7,18.11.2025 01:52:51,2025-11-18T01:52:51.006631
Санкт-Петербург,-1,-1,88,746,1.0,небольшой снег,4900,,75,-1,-1,18.11.2025 10:28:07,2025-11-18T10:28:07.098570
Новосибирск,-4,-9,93,779,3.0,облачно с прояснениями,10000,,75,-4,-4,18.11.2025 03:15:55,2025-11-18T03:15:55.174887
Казань,8,4,90,756,8.64,пасмурно,10000,,100,8,8,18.11.2025 12:50:53,2025-11-18T12:50:53.023244
Сочи,11,10,72,767,3.47,ясно,10000,,3,11,11,18.11.2025 01:52:51,2025-11-18T01:52:51.006631
Сочи,20,20,56,767,2.36,переменная облачность,10000,,48,20,20,18.11.2025 12:50:53,2025-11-18T12:50:53.023244
Москва,9,6,60,746,6.56,небольшой дождь,10000,,100,9,9,18.11.2025 08:32:37,2025-11-18T08:32:37.159447
Казань,5,1,97,758,7.5,пасмурно,7776,,100,5,5,18.11.2025 09:27:21,2025-11-18T09:27:21.025935
Москва,4,-1,73,750,7.35,пасмурно,10000,,100,3,4,18.11.2025 14:25:15,2025-11-18T14:25:15.018060
Казань,3,-1,95,762,5.78,пасмурно,10000,,100,3,3,18.11.2025 01:52:51,2025-11-18T01:52:51.006631
Сочи,15,14,65,767,2.88,небольшая облачность,10000,,16,15,15,18.11.2025 06:35:26,2025-11-18T06:35:26.649913
Казань,3,-1,97,761,5.89,пасмурно,10000,,100,3,3,18.11.2025 05:23:59,2025-11-18T05:23:59.185283
Сочи,20,19,52,767,2.43,переменная облачность,10000,,41,20,20,18.11.2025 11:22:27,2025-11-18T11:22:27.794217
Санкт-Петербург,-1,-3,85,746,2.0,небольшой снег,10000,,100,-1,-1,18.11.2025 09:27:21,2025-11-18T09:27:21.025935
Москва,7,3,58,749,6.6,пасмурно,10000,,100,5,7,18.11.2025 12:50:53,2025-11-18T12:50:53.023244
Сочи,11,10,75,767,3.43,ясно,10000,,8,11,11,18.11.2025 03:15:55,2025-11-18T03:15:55.174887
Москва,9,6,60,746,6.13,небольшой дождь,10000,,100,9,9,18.11.2025 09:27:21,2025-11-18T09:27:21.025935
Сочи,20,19,50,767,2.31,небольшая облачность,10000,,16,20,20,18.11.2025 09:27:21,2025-11-18T09:27:21.025935
Казань,3,-1,97,761,5.82,пасмурно,10000,,100,3,3,18.11.2025 04:29:24,2025-11-18T04:29:24.645480
Казань,4,0,97,759,7.24,пасмурно,10000,,100,4,4,18.11.2025 08:32:37,2025-11-18T08:32:37.159447
Казань,7,3,94,757,7.84,пасмурно,10000,,100,7,7,18.11.2025 11:22:27,2025-11-18T11:22:27.794217
Новосибирск,-2,-6,74,778,3.0,облачно с прояснениями,10000,,75,-2,-2,18.11.2025 09:27:21,2025-11-18T09:27:21.025935
Санкт-Петербург,-1,-5,89,746,3.0,пасмурно,10000,,100,-2,-1,18.11.2025 05:23:59,2025-11-18T05:23:59.185283
Москва,9,5,78,746,7.22,дождь,10000,,100,8,9,18.11.2025 11:22:27,2025-11-18T11:22:27.794217
Новосибирск,-5,-10,100,777,3.0,туман,7000,,100,-5,-5,18.11.2025 14:25:15,2025-11-18T14:25:15.018060
Сочи,21,21,54,767,2.3,небольшая облачность,10000,,24,21,21,18.11.2025 10:28:07,2025-11-18T10:28:07.098570
Сочи,11,10,76,767,3.72,небольшая облачность,10000,,23,11,11,18.11.2025 05:23:59,2025-11-18T05:23:59.185283
Москва,9,6,61,746,6.63,небольшой дождь,10000,,100,9,9,18.11.2025 07:24:01,2025-11-18T07:24:01.966923
Казань,4,0,97,761,6.82,пасмурно,10000,,100,4,4,18.11.2025 07:24:01,2025-11-18T07:24:01.966923
Санкт-Петербург,-1,-4,90,746,2.0,небольшой снег,2500,,75,-1,-1,18.11.2025 11:22:27,2025-11-18T11:22:27.794217
Москва,5,1,58,749,6.53,пасмурно,10000,,100,4,5,18.11.2025 13:35:16,2025-11-18T13:35:16.699763
Новосибирск,-2,-7,80,778,4.0,облачно с прояснениями,10000,,75,-2,-2,18.11.2025 08:32:37,2025-11-18T08:32:37.159447
Санкт-Петербург,-1,-5,86,746,3.0,небольшой снег,10000,,100,-1,-1,18.11.2025 06:35:26,2025-11-18T06:35:26.649913
