city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Новосибирск,1,-5,93,756,6.0,пасмурно,10000,,100,1,1,09.11.2025 03:17:06,2025-11-09T03:17:06.866530
Новосибирск,2,-2,80,756,4.0,пасмурно,10000,,100,2,2,09.11.2025 10:21:53,2025-11-09T10:21:53.361083
Москва,7,5,68,764,2.97,небольшая облачность,10000,,14,5,7,09.11.2025 07:21:08,2025-11-09T07:21:08.063617
Сочи,17,17,78,767,2.07,пасмурно,10000,,97,17,17,09.11.2025 06:32:22,2025-11-09T06:32:22.709481
Казань,3,0,56,765,3.73,пасмурно,10000,,100,3,3,09.11.2025 09:21:22,2025-11-09T09:21:22.930855
Новосибирск,2,-3,80,757,6.0,небольшой снег,10000,,100,2,2,09.11.2025 08:27:04,2025-11-09T08:27:04.642464
Казань,3,0,59,764,3.7,пасмурно,10000,,100,3,3,09.11.2025 05:21:53,2025-11-09T05:21:53.716337
Санкт-Петербург,8,6,93,757,3.0,пасмурно,7000,,100,8,8,09.11.2025 10:21:53,2025-11-09T10:21:53.361083
Казань,3,0,59,765,3.25,пасмурно,10000,,100,3,3,09.11.2025 07:21:08,2025-11-09T07:21:08.063617
Сочи,19,19,78,767,2.36,пасмурно,10000,,92,19,19,09.11.2025 09:21:22,2025-11-09T09:21:22.930855
Москва,7,5,65,763,3.34,небольшая облачность,10000,,13,5,7,09.11.2025 08:27:04,2025-11-09T08:27:04.642464
Москва,9,8,70,764,2.11,пасмурно,10000,,99,7,9,09.11.2025 03:17:06,2025-11-09T03:17:06.866530
Санкт-Петербург,7,5,94,757,3.0,пасмурно,8000,,100,7,7,09.11.2025 07:21:08,2025-11-09T07:21:08.063617
Санкт-Петербург,7,5,94,757,3.0,пасмурно,7000,,100,7,7,09.11.2025 08:27:04,2025-11-09T08:27:04.642464
Казань,3,0,55,765,3.89,пасмурно,10000,,100,3,3,09.11.2025 10:21:53,2025-11-09T10:21:53.361083
Сочи,16,16,84,767,2.41,пасмурно,10000,,97,16,16,09.11.2025 04:27:03,2025-11-09T04:27:03.712411
Москва,6,3,64,763,3.58,небольшая облачность,10000,,11,4,6,09.11.2025 10:21:53,2025-11-09T10:21:53.361083
Сочи,17,17,81,767,2.47,пасмурно,10000,,98,17,17,09.11.2025 07:21:08,2025-11-09T07:21:08.063617
Москва,9,8,69,764,1.96,пасмурно,10000,,100,7,9,09.11.2025 01:55:48,2025-11-09T01:55:48.537082
Москва,6,4,65,763,3.37,ясно,10000,,10,4,6,09.11.2025 09:21:22,2025-11-09T09:21:22.930855
Санкт-Петербург,7,5,94,757,3.0,туман,5000,,100,7,7,09.11.2025 09:21:22,2025-11-09T09:21:22.930855
Новосибирск,2,-4,80,757,8.0,пасмурно,10000,,100,2,2,09.11.2025 06:32:22,2025-11-09T06:32:22.709481
Санкт-Петербург,6,6,92,758,1.0,пасмурно,10000,,100,5,6,09.11.2025 03:17:06,2025-11-09T03:17:06.866530
Санкт-Петербург,6,5,94,758,2.0,пасмурно,8000,,100,6,6,09.11.2025 05:21:53,2025-11-09T05:21:53.716337
Казань,3,0,60,765,3.32,пасмурно,10000,,100,3,3,09.11.2025 06:32:22,2025-11-09T06:32:22.709481
Казань,3,-1,60,763,5.29,пасмурно,10000,,100,3,3,09.11.2025 01:55:48,2025-11-09T01:55:48.537082
Казань,3,-1,59,764,4.7,пасмурно,10000,,100,3,3,09.11.2025 03:17:06,2025-11-09T03:17:06.866530
Новосибирск,2,-4,87,757,8.0,небольшой снег,10000,,100,2,2,09.11.2025 05:21:53,2025-11-09T05:21:53.716337
Сочи,18,18,82,767,2.84,пасмурно,10000,,97,18,18,09.11.2025 08:27:04,2025-11-09T08:27:04.642464
Москва,7,6,67,764,2.41,пасмурно,10000,,90,6,8,09.11.2025 06:32:22,2025-11-09T06:32:22.709481
Новосибирск,1,-6,93,755,8.0,небольшой снегопад,10000,,100,1,1,09.11.2025 01:55:48,2025-11-09T01:55:48.537082
Новосибирск,2,-3,80,757,6.0,небольшой снег,10000,,100,2,2,09.11.2025 07:21:08,2025-11-09T07:21:08.063617
Санкт-Петербург,6,4,93,758,2.0,пасмурно,10000,,100,6,6,09.11.2025 04:27:03,2025-11-09T04:27:03.712411
