city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Новосибирск,2,-2,100,770,4.0,ясно,10000,,0,2,2,29.10.2025 01:55:01,2025-10-29T01:55:01.514515
Казань,7,5,86,758,3.65,пасмурно,10000,,100,7,7,29.10.2025 14:25:19,2025-10-29T14:25:19.051743
Москва,6,3,57,753,3.44,пасмурно,10000,,100,5,6,29.10.2025 06:36:45,2025-10-29T06:36:45.085145
Новосибирск,6,3,75,770,4.0,ясно,10000,,0,6,6,29.10.2025 16:32:10,2025-10-29T16:32:10.501594
Сочи,17,17,76,764,7.37,пасмурно,10000,,100,17,17,29.10.2025 09:25:26,2025-10-29T09:25:26.943028
Казань,8,6,87,758,3.07,небольшой дождь,10000,,100,8,8,29.10.2025 11:20:29,2025-10-29T11:20:29.563795
Москва,8,6,56,755,3.39,пасмурно,10000,,100,7,8,29.10.2025 12:51:26,2025-10-29T12:51:26.985487
Казань,8,6,75,758,3.4,пасмурно,10000,,100,8,8,29.10.2025 09:25:26,2025-10-29T09:25:26.943028
Москва,8,6,57,754,3.39,пасмурно,10000,,100,7,8,29.10.2025 11:20:29,2025-10-29T11:20:29.563795
Новосибирск,7,4,76,770,3.0,ясно,10000,,0,7,7,29.10.2025 11:20:29,2025-10-29T11:20:29.563795
Москва,6,3,73,752,4.08,пасмурно,10000,,100,5,6,29.10.2025 05:24:53,2025-10-29T05:24:53.811224
Казань,7,5,91,757,2.77,пасмурно,10000,,100,7,7,29.10.2025 04:30:43,2025-10-29T04:30:43.403602
Санкт-Петербург,6,4,91,747,3.0,пасмурно,10000,,100,6,6,29.10.2025 07:23:12,2025-10-29T07:23:12.688592
Санкт-Петербург,7,5,88,748,3.0,облачно с прояснениями,10000,,75,7,7,29.10.2025 10:26:37,2025-10-29T10:26:37.280691
Новосибирск,3,0,93,770,3.0,пасмурно,10000,,100,3,3,29.10.2025 03:19:05,2025-10-29T03:19:05.166279
Сочи,17,17,71,764,7.45,пасмурно,10000,,100,17,17,29.10.2025 10:26:37,2025-10-29T10:26:37.280691
Санкт-Петербург,7,5,88,750,2.0,пасмурно,10000,,100,6,7,29.10.2025 13:36:02,2025-10-29T13:36:02.631032
Новосибирск,5,2,87,770,3.0,ясно,10000,,0,5,5,29.10.2025 06:36:45,2025-10-29T06:36:45.085145
Казань,8,6,78,758,3.97,пасмурно,10000,,100,8,8,29.10.2025 07:23:12,2025-10-29T07:23:12.688592
Казань,7,5,86,759,3.17,пасмурно,10000,,100,7,7,29.10.2025 15:27:43,2025-10-29T15:27:43.761960
Санкт-Петербург,6,4,91,747,3.0,пасмурно,10000,,100,6,6,29.10.2025 08:33:14,2025-10-29T08:33:14.078358
Казань,7,5,88,758,3.71,пасмурно,10000,,99,7,7,29.10.2025 03:19:05,2025-10-29T03:19:05.166279
Санкт-Петербург,7,5,92,749,2.0,облачно с прояснениями,10000,,75,6,7,29.10.2025 15:27:43,2025-10-29T15:27:43.761960
Новосибирск,3,1,93,770,2.0,небольшой дождь,10000,,100,3,3,29.10.2025 04:30:43,2025-10-29T04:30:43.403602
Санкт-Петербург,6,4,93,748,2.0,пасмурно,10000,,100,5,6,29.10.2025 04:30:43,2025-10-29T04:30:43.403602
Сочи,14,14,92,761,6.32,небольшой дождь,10000,,100,14,14,29.10.2025 01:55:01,2025-10-29T01:55:01.514515
Сочи,15,14,69,766,5.83,ясно,10000,,0,15,15,29.10.2025 13:36:02,2025-10-29T13:36:02.631032
Москва,8,6,69,755,2.88,пасмурно,10000,,100,6,8,29.10.2025 14:25:19,2025-10-29T14:25:19.051743
Сочи,15,14,69,766,5.83,ясно,10000,,0,15,15,29.10.2025 14:25:19,2025-10-29T14:25:19.051743
Казань,7,5,88,758,2.98,пасмурно,10000,,100,7,7,29.10.2025 05:24:53,2025-10-29T05:24:53.811224
Санкт-Петербург,7,5,87,749,3.0,облачно с прояснениями,10000,,75,7,7,29.10.2025 11:20:29,2025-10-29T11:20:29.563795
Сочи,13,13,94,762,5.15,пасмурно,10000,,100,13,13,29.10.2025 05:24:53,2025-10-29T05:24:53.811224
Москва,8,6,69,755,3.27,пасмурно,10000,,100,6,8,29.10.2025 16:32:10,2025-10-29T16:32:10.501594
Сочи,15,15,81,762,5.87,пасмурно,10000,,100,15,15,29.10.2025 07:23:12,2025-10-29T07:23:12.688592
Москва,8,6,56,755,2.97,пасмурно,10000,,100,6,8,29.10.2025 15:27:43,2025-10-29T15:27:43.761960
Санкт-Петербург,6,5,91,749,2.0,пасмурно,10000,,100,6,6,29.10.2025 14:25:19,2025-10-29T14:25:19.051743
Новосибирск,6,3,75,770,4.0,ясно,10000,,0,6,6,29.10.2025 14:25:19,2025-10-29T14:25:19.051743
Казань,7,5,77,758,3.74,пасмурно,10000,,100,7,7,29.10.2025 06:36:45,2025-10-29T06:36:45.085145
Москва,8,5,70,753,3.7,пасмурно,10000,,100,6,8,29.10.2025 10:26:37,2025-10-29T10:26:37.280691
Санкт-Петербург,6,4,92,747,2.0,пасмурно,10000,,100,5,6,29.10.2025 01:55:01,2025-10-29T01:55:01.514515
Сочи,16,15,67,766,7.13,ясно,10000,,0,16,16,29.10.2025 12:51:26,2025-10-29T12:51:26.985487
Санкт-Петербург,6,3,92,749,3.0,пасмурно,10000,,100,5,6,29.10.2025 06:36:45,2025-10-29T06:36:45.085145
Сочи,12,11,77,767,3.28,ясно,10000,,0,12,12,29.10.2025 16:32:10,2025-10-29T16:32:10.501594
Москва,6,3,73,752,4.07,пасмурно,10000,,100,4,6,29.10.2025 04:30:43,2025-10-29T04:30:43.403602
Москва,6,4,56,752,3.49,небольшой дождь,10000,,100,6,6,29.10.2025 07:23:12,2025-10-29T07:23:12.688592
Новосибирск,4,1,87,770,3.0,пасмурно,10000,,100,4,4,29.10.2025 05:24:53,2025-10-29T05:24:53.811224
Сочи,16,16,79,764,7.37,пасмурно,10000,,100,16,16,29.10.2025 08:33:14,2025-10-29T08:33:14.078358
Сочи,14,13,69,767,5.11,ясно,10000,,0,14,14,29.10.2025 15:27:43,2025-10-29T15:27:43.761960
Новосибирск,6,3,75,770,4.0,ясно,10000,,0,6,6,29.10.2025 12:51:26,2025-10-29T12:51:26.985487
Москва,8,6,68,755,2.88,пасмурно,10000,,100,7,8,29.10.2025 13:36:02,2025-10-29T13:36:02.631032
Санкт-Петербург,6,4,92,746,2.0,пасмурно,10000,,100,5,6,29.10.2025 05:24:53,2025-10-29T05:24:53.811224
Новосибирск,8,6,71,770,3.0,ясно,10000,,0,8,8,29.10.2025 08:33:14,2025-10-29T08:33:14.078358
Новосибирск,8,6,76,770,3.0,переменная облачность,10000,,40,8,8,29.10.2025 09:25:26,2025-10-29T09:25:26.943028
Новосибирск,6,3,75,770,4.0,ясно,10000,,0,6,6,29.10.2025 13:36:02,2025-10-29T13:36:02.631032
Казань,7,5,86,759,3.65,пасмурно,10000,,100,7,7,29.10.2025 13:36:02,2025-10-29T13:36:02.631032
Сочи,14,14,86,764,5.83,пасмурно,10000,,100,14,14,29.10.2025 06:36:45,2025-10-29T06:36:45.085145
Новосибирск,7,4,81,770,3.0,ясно,10000,,0,7,7,29.10.2025 10:26:37,2025-10-29T10:26:37.280691
Сочи,15,14,67,764,8.16,пасмурно,10000,,100,15,15,29.10.2025 11:20:29,2025-10-29T11:20:29.563795
Санкт-Петербург,7,5,90,748,3.0,пасмурно,10000,,100,6,7,29.10.2025 09:25:26,2025-10-29T09:25:26.943028
Санкт-Петербург,6,4,93,746,2.0,пасмурно,10000,,100,5,6,29.10.2025 03:19:05,2025-10-29T03:19:05.166279
Казань,7,6,89,758,2.35,пасмурно,10000,,100,7,7,29.10.2025 16:32:10,2025-10-29T16:32:10.501594
Казань,8,6,81,758,3.55,небольшой дождь,10000,,100,8,8,29.10.2025 10:26:37,2025-10-29T10:26:37.280691
Москва,6,3,58,752,4.14,небольшой дождь,10000,,100,5,6,29.10.2025 01:55:01,2025-10-29T01:55:01.514515
