city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp
Казань,8,5,72,764,5.81,пасмурно,10000,,100,8,8,18.10.2025 06:47:29,2025-10-18T06:47:29.540718
Сочи,17,16,53,766,1.16,облачно с прояснениями,10000,,70,17,17,18.10.2025 06:47:29,2025-10-18T06:47:29.540718
Москва,6,6,82,764,1.33,пасмурно,10000,,100,4,6,18.10.2025 06:47:29,2025-10-18T06:47:29.540718
Санкт-Петербург,1,1,93,764,1.0,плотный туман,750,,75,1,1,18.10.2025 07:28:07,2025-10-18T07:28:07.740268
Новосибирск,4,0,52,772,4.0,ясно,10000,,0,4,4,18.10.2025 09:31:07,2025-10-18T09:31:07.095879
Москва,6,6,71,764,1.33,пасмурно,10000,,100,5,6,18.10.2025 07:28:07,2025-10-18T07:28:07.740268
Сочи,13,12,59,767,2.09,пасмурно,10000,,95,13,13,18.10.2025 05:34:24,2025-10-18T05:34:24.817175
Сочи,11,10,67,767,2.76,пасмурно,10000,,96,11,11,18.10.2025 04:38:45,2025-10-18T04:38:45.360725
Санкт-Петербург,8,7,75,765,2.0,ясно,10000,,0,6,8,18.10.2025 09:31:07,2025-10-18T09:31:07.095879
Новосибирск,4,1,52,772,3.0,ясно,10000,,0,4,4,18.10.2025 08:42:27,2025-10-18T08:42:27.851043
Казань,7,5,72,764,4.38,небольшой дождь,10000,,100,7,7,18.10.2025 09:31:07,2025-10-18T09:31:07.095879
Казань,8,6,72,764,4.38,небольшой дождь,10000,,100,8,8,18.10.2025 08:42:27,2025-10-18T08:42:27.851043
Казань,7,5,86,764,4.2,небольшой дождь,10000,,100,7,7,18.10.2025 05:34:24,2025-10-18T05:34:24.817175
Новосибирск,-2,-2,80,773,0.0,ясно,10000,,0,-2,-2,18.10.2025 04:38:45,2025-10-18T04:38:45.360725
Новосибирск,4,1,48,773,3.0,ясно,10000,,0,4,4,18.10.2025 07:28:07,2025-10-18T07:28:07.740268
Новосибирск,2,-2,55,773,4.0,ясно,10000,,0,2,2,18.10.2025 06:47:29,2025-10-18T06:47:29.540718
Москва,8,7,66,764,1.78,пасмурно,10000,,100,6,8,18.10.2025 09:31:07,2025-10-18T09:31:07.095879
Санкт-Петербург,1,1,92,764,1.0,плотный туман,1900,,27,-3,1,18.10.2025 03:06:07,2025-10-18T03:06:07.391289
Казань,7,5,85,764,4.24,пасмурно,10000,,100,7,7,18.10.2025 03:06:07,2025-10-18T03:06:07.391289
Сочи,11,10,63,767,2.8,пасмурно,10000,,100,11,11,18.10.2025 03:06:07,2025-10-18T03:06:07.391289
Сочи,21,20,46,766,1.24,облачно с прояснениями,10000,,81,21,21,18.10.2025 08:42:27,2025-10-18T08:42:27.851043
Казань,7,5,86,764,4.2,небольшой дождь,10000,,100,7,7,18.10.2025 04:38:45,2025-10-18T04:38:45.360725
Санкт-Петербург,1,1,92,764,1.0,небольшая облачность,8000,,20,-2,1,18.10.2025 05:34:24,2025-10-18T05:34:24.817175
Сочи,19,18,47,766,1.16,облачно с прояснениями,10000,,70,19,19,18.10.2025 07:28:07,2025-10-18T07:28:07.740268
Москва,6,4,77,763,2.38,небольшой дождь,10000,,100,5,6,18.10.2025 03:06:07,2025-10-18T03:06:07.391289
Москва,8,7,56,764,1.78,пасмурно,10000,,100,5,8,18.10.2025 08:42:27,2025-10-18T08:42:27.851043
Казань,8,5,74,764,5.81,пасмурно,10000,,100,8,8,18.10.2025 07:28:07,2025-10-18T07:28:07.740268
Сочи,20,19,51,765,1.5,пасмурно,10000,,85,20,20,18.10.2025 09:31:07,2025-10-18T09:31:07.095879
Санкт-Петербург,0,0,93,765,1.0,плотный туман,750,,40,0,0,18.10.2025 06:47:29,2025-10-18T06:47:29.540718
Москва,6,4,76,763,2.17,пасмурно,10000,,100,5,7,18.10.2025 04:38:45,2025-10-18T04:38:45.360725
Москва,6,4,74,763,2.2,пасмурно,10000,,100,4,6,18.10.2025 05:34:24,2025-10-18T05:34:24.817175
Новосибирск,1,-3,55,773,3.0,ясно,10000,,0,1,1,18.10.2025 05:34:24,2025-10-18T05:34:24.817175
Санкт-Петербург,7,7,81,764,1.0,туман,10000,,40,4,7,18.10.2025 08:42:27,2025-10-18T08:42:27.851043
Новосибирск,-7,-7,93,774,1.0,ясно,10000,,0,-7,-7,18.10.2025 03:06:07,2025-10-18T03:06:07.391289
Санкт-Петербург,1,1,92,764,1.0,плотный туман,2300,,20,-2,1,18.10.2025 04:38:45,2025-10-18T04:38:45.360725
